Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2009","2009","ha","49599","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2010","2010","ha","63932","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2011","2011","ha","65644","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2012","2012","ha","62682","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2013","2013","ha","64964","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2014","2014","ha","65765","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2015","2015","ha","69427","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2016","2016","ha","66719","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2017","2017","ha","64756","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2018","2018","ha","66967","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2019","2019","ha","69376","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2020","2020","ha","69870","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01701","Beans, dry","2021","2021","ha","70344","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1961","1961","hg/ha","5500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1962","1962","hg/ha","5813","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1963","1963","hg/ha","4000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1964","1964","hg/ha","4000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1965","1965","hg/ha","4004","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1966","1966","hg/ha","5261","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1967","1967","hg/ha","5380","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1968","1968","hg/ha","5129","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1969","1969","hg/ha","6417","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1970","1970","hg/ha","6373","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1971","1971","hg/ha","7775","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1972","1972","hg/ha","6111","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1973","1973","hg/ha","6000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1974","1974","hg/ha","5667","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1975","1975","hg/ha","5357","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1976","1976","hg/ha","5806","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1977","1977","hg/ha","6061","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1978","1978","hg/ha","6071","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1979","1979","hg/ha","6000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1980","1980","hg/ha","6250","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1981","1981","hg/ha","5385","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1982","1982","hg/ha","4865","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1983","1983","hg/ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1984","1984","hg/ha","4571","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1985","1985","hg/ha","5385","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1986","1986","hg/ha","6154","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1987","1987","hg/ha","7931","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1988","1988","hg/ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1989","1989","hg/ha","5385","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1990","1990","hg/ha","4800","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1991","1991","hg/ha","4815","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1992","1992","hg/ha","5833","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1993","1993","hg/ha","5227","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1994","1994","hg/ha","6538","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1995","1995","hg/ha","7773","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1996","1996","hg/ha","5142","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1997","1997","hg/ha","5584","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1998","1998","hg/ha","5564","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","1999","1999","hg/ha","5949","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2000","2000","hg/ha","6595","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2001","2001","hg/ha","6328","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2002","2002","hg/ha","6802","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2003","2003","hg/ha","7342","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2004","2004","hg/ha","12165","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2005","2005","hg/ha","8285","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2006","2006","hg/ha","7935","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2007","2007","hg/ha","8383","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2008","2008","hg/ha","8464","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2009","2009","hg/ha","8995","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2010","2010","hg/ha","11140","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2011","2011","hg/ha","11607","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2012","2012","hg/ha","11914","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2013","2013","hg/ha","11417","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2014","2014","hg/ha","11451","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2015","2015","hg/ha","11950","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2016","2016","hg/ha","11613","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2017","2017","hg/ha","12134","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2018","2018","hg/ha","11897","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2019","2019","hg/ha","11326","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2020","2020","hg/ha","11298","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01701","Beans, dry","2021","2021","hg/ha","11240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01701","Beans, dry","1961","1961","tonnes","19270","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01701","Beans, dry","1962","1962","tonnes","19000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01701","Beans, dry","1963","1963","tonnes","20000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01701","Beans, dry","1964","1964","tonnes","18000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01701","Beans, dry","1965","1965","tonnes","18900","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01701","Beans, dry","1966","1966","tonnes","25200","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01701","Beans, dry","1967","1967","tonnes","29000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01701","Beans, dry","1968","1968","tonnes","31700","A","Official figure"
