STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00190736,"BLUE HILL, MA US",4/1/1949,0,45,34,35
USC00190736,"BLUE HILL, MA US",4/2/1949,0,54,33,44
USC00190736,"BLUE HILL, MA US",4/3/1949,0,58,36,43
USC00190736,"BLUE HILL, MA US",4/4/1949,0.54,44,36,39
USC00190736,"BLUE HILL, MA US",4/5/1949,0,50,35,44
USC00190736,"BLUE HILL, MA US",4/6/1949,1.22,52,38,44
USC00190736,"BLUE HILL, MA US",4/7/1949,0,57,41,50
USC00190736,"BLUE HILL, MA US",4/8/1949,0.13,50,37,43
USC00190736,"BLUE HILL, MA US",4/9/1949,0,45,35,38
USC00190736,"BLUE HILL, MA US",4/10/1949,0,57,33,47
USC00190736,"BLUE HILL, MA US",4/11/1949,0,60,37,49
USC00190736,"BLUE HILL, MA US",4/12/1949,0,65,44,52
USC00190736,"BLUE HILL, MA US",4/13/1949,0,74,44,58
USC00190736,"BLUE HILL, MA US",4/14/1949,1,61,40,56
USC00190736,"BLUE HILL, MA US",4/15/1949,0,57,44,46
USC00190736,"BLUE HILL, MA US",4/16/1949,0.08,56,41,42
USC00190736,"BLUE HILL, MA US",4/17/1949,0,43,31,39
USC00190736,"BLUE HILL, MA US",4/18/1949,0,47,35,
USC00190736,"BLUE HILL, MA US",4/19/1949,0.85,62,36,46
USC00190736,"BLUE HILL, MA US",4/20/1949,0,59,35,51
USC00190736,"BLUE HILL, MA US",4/21/1949,0,75,43,61
USC00190736,"BLUE HILL, MA US",4/22/1949,0,78,52,54
USC00190736,"BLUE HILL, MA US",4/23/1949,0.3,73,50,52
USC00190736,"BLUE HILL, MA US",4/24/1949,0,60,43,48
USC00190736,"BLUE HILL, MA US",4/25/1949,0,56,29,40
USC00190736,"BLUE HILL, MA US",4/26/1949,0,60,39,48
USC00190736,"BLUE HILL, MA US",4/27/1949,0.03,72,48,56
USC00190736,"BLUE HILL, MA US",4/28/1949,0,56,40,41
USC00190736,"BLUE HILL, MA US",4/29/1949,0,62,34,47
USC00190736,"BLUE HILL, MA US",4/30/1949,0,75,43,58
USC00190736,"BLUE HILL, MA US",5/1/1949,0,79,49,62
USC00190736,"BLUE HILL, MA US",5/2/1949,0,75,57,60
USC00190736,"BLUE HILL, MA US",5/3/1949,0.31,68,56,65
USC00190736,"BLUE HILL, MA US",5/4/1949,0,84,56,64
USC00190736,"BLUE HILL, MA US",5/5/1949,0,92,59,70
USC00190736,"BLUE HILL, MA US",5/6/1949,0,71,55,58
USC00190736,"BLUE HILL, MA US",5/7/1949,0,77,53,54
USC00190736,"BLUE HILL, MA US",5/8/1949,0,72,45,55
USC00190736,"BLUE HILL, MA US",5/9/1949,0,78,46,58
USC00190736,"BLUE HILL, MA US",5/10/1949,0.07,58,42,43
USC00190736,"BLUE HILL, MA US",5/11/1949,0,50,41,42
USC00190736,"BLUE HILL, MA US",5/12/1949,0.09,44,41,42
USC00190736,"BLUE HILL, MA US",5/13/1949,0,68,39,53
USC00190736,"BLUE HILL, MA US",5/14/1949,0.28,76,42,57
USC00190736,"BLUE HILL, MA US",5/15/1949,0,58,45,45
USC00190736,"BLUE HILL, MA US",5/16/1949,0,63,42,52
USC00190736,"BLUE HILL, MA US",5/17/1949,0,82,47,66
USC00190736,"BLUE HILL, MA US",5/18/1949,0,83,56,64
USC00190736,"BLUE HILL, MA US",5/19/1949,0,88,58,64
USC00190736,"BLUE HILL, MA US",5/20/1949,1.03,68,40,42
USC00190736,"BLUE HILL, MA US",5/21/1949,0,60,40,50
USC00190736,"BLUE HILL, MA US",5/22/1949,0.09,58,43,51
USC00190736,"BLUE HILL, MA US",5/23/1949,0.36,76,50,64
USC00190736,"BLUE HILL, MA US",5/24/1949,0,78,51,62
USC00190736,"BLUE HILL, MA US",5/25/1949,0.6,67,54,54
USC00190736,"BLUE HILL, MA US",5/26/1949,0,64,41,50
USC00190736,"BLUE HILL, MA US",5/27/1949,0.67,50,44,45
USC00190736,"BLUE HILL, MA US",5/28/1949,0.07,58,43,49
USC00190736,"BLUE HILL, MA US",5/29/1949,0.01,58,41,46
USC00190736,"BLUE HILL, MA US",5/30/1949,0,63,39,49
USC00190736,"BLUE HILL, MA US",5/31/1949,0,70,45,56
USC00190736,"BLUE HILL, MA US",6/1/1949,0,68,48,58
USC00190736,"BLUE HILL, MA US",6/2/1949,0,79,49,59
USC00190736,"BLUE HILL, MA US",6/3/1949,0,76,52,60
USC00190736,"BLUE HILL, MA US",6/4/1949,0,82,53,67
USC00190736,"BLUE HILL, MA US",6/5/1949,0,84,60,69
USC00190736,"BLUE HILL, MA US",6/6/1949,0,83,58,70
USC00190736,"BLUE HILL, MA US",6/7/1949,0,76,58,62
USC00190736,"BLUE HILL, MA US",6/8/1949,0,64,44,55
USC00190736,"BLUE HILL, MA US",6/9/1949,0,66,45,56
USC00190736,"BLUE HILL, MA US",6/10/1949,0,72,49,57
USC00190736,"BLUE HILL, MA US",6/11/1949,0,82,53,70
USC00190736,"BLUE HILL, MA US",6/12/1949,0.25,90,64,76
USC00190736,"BLUE HILL, MA US",6/13/1949,0,83,63,70
USC00190736,"BLUE HILL, MA US",6/14/1949,0,80,61,69
USC00190736,"BLUE HILL, MA US",6/15/1949,0,80,60,68
USC00190736,"BLUE HILL, MA US",6/16/1949,0,84,63,70
USC00190736,"BLUE HILL, MA US",6/17/1949,0,84,65,72
USC00190736,"BLUE HILL, MA US",6/18/1949,0,84,65,71
USC00190736,"BLUE HILL, MA US",6/19/1949,0,83,65,72
USC00190736,"BLUE HILL, MA US",6/20/1949,0,84,60,63
USC00190736,"BLUE HILL, MA US",6/21/1949,0.06,92,61,78
USC00190736,"BLUE HILL, MA US",6/22/1949,0.35,82,59,67
USC00190736,"BLUE HILL, MA US",6/23/1949,0,81,61,72
USC00190736,"BLUE HILL, MA US",6/24/1949,0,85,59,73
USC00190736,"BLUE HILL, MA US",6/25/1949,0.03,90,65,72
USC00190736,"BLUE HILL, MA US",6/26/1949,0.01,90,70,80
USC00190736,"BLUE HILL, MA US",6/27/1949,0.01,85,55,56
USC00190736,"BLUE HILL, MA US",6/28/1949,0,69,55,59
USC00190736,"BLUE HILL, MA US",6/29/1949,0,74,54,60
USC00190736,"BLUE HILL, MA US",6/30/1949,0,76,56,
USC00190736,"BLUE HILL, MA US",7/1/1949,0,80,55,68
USC00190736,"BLUE HILL, MA US",7/2/1949,0,91,59,75
USC00190736,"BLUE HILL, MA US",7/3/1949,0,95,67,83
USC00190736,"BLUE HILL, MA US",7/4/1949,0,98,71,78
USC00190736,"BLUE HILL, MA US",7/5/1949,0,88,72,75
USC00190736,"BLUE HILL, MA US",7/6/1949,0,83,65,70
USC00190736,"BLUE HILL, MA US",7/7/1949,0.09,74,57,63
USC00190736,"BLUE HILL, MA US",7/8/1949,0,78,55,65
USC00190736,"BLUE HILL, MA US",7/9/1949,0,84,58,63
USC00190736,"BLUE HILL, MA US",7/10/1949,0.11,75,58,65
USC00190736,"BLUE HILL, MA US",7/11/1949,0,80,62,65
USC00190736,"BLUE HILL, MA US",7/12/1949,0,85,63,70
USC00190736,"BLUE HILL, MA US",7/13/1949,0.1,77,66,72
USC00190736,"BLUE HILL, MA US",7/14/1949,0,80,65,69
USC00190736,"BLUE HILL, MA US",7/15/1949,0.06,71,63,65
USC00190736,"BLUE HILL, MA US",7/16/1949,0.01,82,61,72
USC00190736,"BLUE HILL, MA US",7/17/1949,0,76,63,66
USC00190736,"BLUE HILL, MA US",7/18/1949,0.25,88,63,77
USC00190736,"BLUE HILL, MA US",7/19/1949,0,91,72,80
USC00190736,"BLUE HILL, MA US",7/20/1949,0.63,96,66,68
USC00190736,"BLUE HILL, MA US",7/21/1949,0,90,66,79
USC00190736,"BLUE HILL, MA US",7/22/1949,0,88,66,79
USC00190736,"BLUE HILL, MA US",7/23/1949,0,85,67,74
USC00190736,"BLUE HILL, MA US",7/24/1949,0,86,57,75
USC00190736,"BLUE HILL, MA US",7/25/1949,0.01,75,64,65
USC00190736,"BLUE HILL, MA US",7/26/1949,0,86,59,72
USC00190736,"BLUE HILL, MA US",7/27/1949,0,95,63,79
USC00190736,"BLUE HILL, MA US",7/28/1949,0,96,71,86
USC00190736,"BLUE HILL, MA US",7/29/1949,0,97,71,83
USC00190736,"BLUE HILL, MA US",7/30/1949,0,99,74,76
USC00190736,"BLUE HILL, MA US",7/31/1949,0,81,70,72
USC00190736,"BLUE HILL, MA US",8/1/1949,0,84,64,70
USC00190736,"BLUE HILL, MA US",8/2/1949,0,77,65,69
USC00190736,"BLUE HILL, MA US",8/3/1949,0.4,70,65,66
USC00190736,"BLUE HILL, MA US",8/4/1949,0,74,65,72
USC00190736,"BLUE HILL, MA US",8/5/1949,0,80,66,74
USC00190736,"BLUE HILL, MA US",8/6/1949,0,88,66,73
USC00190736,"BLUE HILL, MA US",8/7/1949,0,90,66,75
USC00190736,"BLUE HILL, MA US",8/8/1949,0,93,66,80
USC00190736,"BLUE HILL, MA US",8/9/1949,0,100,71,84
USC00190736,"BLUE HILL, MA US",8/10/1949,0,101,72,85
USC00190736,"BLUE HILL, MA US",8/11/1949,0,91,70,71
USC00190736,"BLUE HILL, MA US",8/12/1949,0.4,72,67,68
USC00190736,"BLUE HILL, MA US",8/13/1949,0.08,70,62,63
USC00190736,"BLUE HILL, MA US",8/14/1949,0,74,58,64
USC00190736,"BLUE HILL, MA US",8/15/1949,0,75,59,65
USC00190736,"BLUE HILL, MA US",8/16/1949,0,75,60,63
USC00190736,"BLUE HILL, MA US",8/17/1949,0,79,56,65
USC00190736,"BLUE HILL, MA US",8/18/1949,0,78,59,67
USC00190736,"BLUE HILL, MA US",8/19/1949,0.04,76,59,60
USC00190736,"BLUE HILL, MA US",8/20/1949,0,73,48,62
USC00190736,"BLUE HILL, MA US",8/21/1949,0,83,52,69
USC00190736,"BLUE HILL, MA US",8/22/1949,0,88,65,67
USC00190736,"BLUE HILL, MA US",8/23/1949,0,88,58,74
USC00190736,"BLUE HILL, MA US",8/24/1949,0.02,86,63,64
USC00190736,"BLUE HILL, MA US",8/25/1949,0,79,52,65
USC00190736,"BLUE HILL, MA US",8/26/1949,0,95,59,77
USC00190736,"BLUE HILL, MA US",8/27/1949,0,95,66,80
USC00190736,"BLUE HILL, MA US",8/28/1949,0,93,70,74
USC00190736,"BLUE HILL, MA US",8/29/1949,0.57,86,68,69
USC00190736,"BLUE HILL, MA US",8/30/1949,0,82,58,67
USC00190736,"BLUE HILL, MA US",8/31/1949,0,82,61,70
USC00190736,"BLUE HILL, MA US",9/1/1949,1.36,80,65,
USC00190736,"BLUE HILL, MA US",9/2/1949,0,70,49,
USC00190736,"BLUE HILL, MA US",9/3/1949,0,75,53,
USC00190736,"BLUE HILL, MA US",9/4/1949,0,83,54,
USC00190736,"BLUE HILL, MA US",9/5/1949,0,84,60,
USC00190736,"BLUE HILL, MA US",9/6/1949,0,76,62,
USC00190736,"BLUE HILL, MA US",9/7/1949,0,61,45,
USC00190736,"BLUE HILL, MA US",9/8/1949,0,67,52,
USC00190736,"BLUE HILL, MA US",9/9/1949,0.54,60,48,
USC00190736,"BLUE HILL, MA US",9/10/1949,0.01,69,45,
USC00190736,"BLUE HILL, MA US",9/11/1949,0,68,50,
USC00190736,"BLUE HILL, MA US",9/12/1949,0,65,51,
USC00190736,"BLUE HILL, MA US",9/13/1949,0,65,54,
USC00190736,"BLUE HILL, MA US",9/14/1949,0.83,82,61,
USC00190736,"BLUE HILL, MA US",9/15/1949,0.23,77,66,
USC00190736,"BLUE HILL, MA US",9/16/1949,0.01,71,50,
USC00190736,"BLUE HILL, MA US",9/17/1949,0,76,54,
USC00190736,"BLUE HILL, MA US",9/18/1949,0,81,58,
USC00190736,"BLUE HILL, MA US",9/19/1949,0.11,80,65,
USC00190736,"BLUE HILL, MA US",9/20/1949,0,69,52,
USC00190736,"BLUE HILL, MA US",9/21/1949,0,69,44,
USC00190736,"BLUE HILL, MA US",9/22/1949,0.11,71,54,
USC00190736,"BLUE HILL, MA US",9/23/1949,1.06,60,49,
USC00190736,"BLUE HILL, MA US",9/24/1949,0,62,42,
USC00190736,"BLUE HILL, MA US",9/25/1949,0,61,38,
USC00190736,"BLUE HILL, MA US",9/26/1949,0,62,45,
USC00190736,"BLUE HILL, MA US",9/27/1949,0,65,46,
USC00190736,"BLUE HILL, MA US",9/28/1949,0.77,61,53,
USC00190736,"BLUE HILL, MA US",9/29/1949,0.09,64,50,
USC00190736,"BLUE HILL, MA US",9/30/1949,0.13,66,54,
USC00190736,"BLUE HILL, MA US",10/1/1949,0,62,47,
USC00190736,"BLUE HILL, MA US",10/2/1949,0,54,38,
USC00190736,"BLUE HILL, MA US",10/3/1949,0,65,42,
USC00190736,"BLUE HILL, MA US",10/4/1949,0,70,49,
USC00190736,"BLUE HILL, MA US",10/5/1949,0,73,55,
USC00190736,"BLUE HILL, MA US",10/6/1949,0,68,46,
USC00190736,"BLUE HILL, MA US",10/7/1949,0,67,48,
USC00190736,"BLUE HILL, MA US",10/8/1949,0.29,58,54,
USC00190736,"BLUE HILL, MA US",10/9/1949,0,67,54,
USC00190736,"BLUE HILL, MA US",10/10/1949,0,85,62,
USC00190736,"BLUE HILL, MA US",10/11/1949,0,80,58,
USC00190736,"BLUE HILL, MA US",10/12/1949,0,80,61,
USC00190736,"BLUE HILL, MA US",10/13/1949,0.01,67,52,
USC00190736,"BLUE HILL, MA US",10/14/1949,0,68,48,
USC00190736,"BLUE HILL, MA US",10/15/1949,0.01,58,49,
USC00190736,"BLUE HILL, MA US",10/16/1949,0,56,43,
USC00190736,"BLUE HILL, MA US",10/17/1949,0,60,44,
USC00190736,"BLUE HILL, MA US",10/18/1949,0,59,45,
USC00190736,"BLUE HILL, MA US",10/19/1949,0,60,49,
USC00190736,"BLUE HILL, MA US",10/20/1949,0,64,45,
USC00190736,"BLUE HILL, MA US",10/21/1949,0,71,50,
USC00190736,"BLUE HILL, MA US",10/22/1949,0.01,67,52,
USC00190736,"BLUE HILL, MA US",10/23/1949,0,65,45,
USC00190736,"BLUE HILL, MA US",10/24/1949,0,55,45,
USC00190736,"BLUE HILL, MA US",10/25/1949,0,50,35,
USC00190736,"BLUE HILL, MA US",10/26/1949,1.28,60,45,
USC00190736,"BLUE HILL, MA US",10/27/1949,0,51,34,
USC00190736,"BLUE HILL, MA US",10/28/1949,0,61,38,
USC00190736,"BLUE HILL, MA US",10/29/1949,0,70,49,
USC00190736,"BLUE HILL, MA US",10/30/1949,0,66,48,
USC00190736,"BLUE HILL, MA US",10/31/1949,0.43,65,55,
USC00190736,"BLUE HILL, MA US",11/1/1949,0,56,39,
USC00190736,"BLUE HILL, MA US",11/2/1949,0.93,54,36,
USC00190736,"BLUE HILL, MA US",11/3/1949,0,58,42,
USC00190736,"BLUE HILL, MA US",11/4/1949,1.31,54,39,
USC00190736,"BLUE HILL, MA US",11/5/1949,0.01,45,33,
USC00190736,"BLUE HILL, MA US",11/6/1949,0,36,28,
USC00190736,"BLUE HILL, MA US",11/7/1949,0,44,29,
USC00190736,"BLUE HILL, MA US",11/8/1949,0,66,41,
USC00190736,"BLUE HILL, MA US",11/9/1949,0,57,40,
USC00190736,"BLUE HILL, MA US",11/10/1949,0,62,39,
USC00190736,"BLUE HILL, MA US",11/11/1949,0.01,62,43,
USC00190736,"BLUE HILL, MA US",11/12/1949,0,44,35,
USC00190736,"BLUE HILL, MA US",11/13/1949,0,47,34,
USC00190736,"BLUE HILL, MA US",11/14/1949,0.44,61,46,
USC00190736,"BLUE HILL, MA US",11/15/1949,0,57,41,
USC00190736,"BLUE HILL, MA US",11/16/1949,0,58,41,
USC00190736,"BLUE HILL, MA US",11/17/1949,0,42,36,
USC00190736,"BLUE HILL, MA US",11/18/1949,0,42,29,
USC00190736,"BLUE HILL, MA US",11/19/1949,0,46,26,
USC00190736,"BLUE HILL, MA US",11/20/1949,0.02,51,37,
USC00190736,"BLUE HILL, MA US",11/21/1949,0,45,33,
USC00190736,"BLUE HILL, MA US",11/22/1949,0,33,21,
USC00190736,"BLUE HILL, MA US",11/23/1949,0,46,14,
USC00190736,"BLUE HILL, MA US",11/24/1949,0,42,28,
USC00190736,"BLUE HILL, MA US",11/25/1949,0.25,49,32,
USC00190736,"BLUE HILL, MA US",11/26/1949,0.02,44,18,
USC00190736,"BLUE HILL, MA US",11/27/1949,0.08,25,10,
USC00190736,"BLUE HILL, MA US",11/28/1949,0.12,37,23,
USC00190736,"BLUE HILL, MA US",11/29/1949,0.63,46,35,
USC00190736,"BLUE HILL, MA US",11/30/1949,0,46,32,
USC00190736,"BLUE HILL, MA US",12/1/1949,0,44,31,
USC00190736,"BLUE HILL, MA US",12/2/1949,0.12,36,,
USC00190736,"BLUE HILL, MA US",12/3/1949,0.6,36,24,
USC00190736,"BLUE HILL, MA US",12/4/1949,0,34,17,
USC00190736,"BLUE HILL, MA US",12/5/1949,0.07,39,30,
USC00190736,"BLUE HILL, MA US",12/6/1949,0,30,16,
USC00190736,"BLUE HILL, MA US",12/7/1949,0.11,,13,
