Date & Time,Barometer - in Hg,Inside Temp - °F,Inside Hum - %,Inside Dew Point - °F,Inside Heat Index - °F,Inside EMC,Temp - °F,High Temp - °F,Low Temp - °F,Hum - %,Dew Point - °F,Wet Bulb - °F,Wind Speed - mph,Wind Direction,Wind Run - mi,High Wind Speed - mph,High Wind Direction,Wind Chill - °F,Heat Index - °F,THW Index - °F,THSW Index - °F,Rain - in,Rain Rate - in/h,Solar Rad - W/m^2,Solar Energy - Ly,High Solar Rad - W/m^2,ET - in,UV Index,UV Dose - MEDs,High UV Index,Heating Degree Days,Cooling Degree Days
8/2/2020 6:00,29.89,78,42,53,77,7.9,75,75,75,74,66,69,1,SSW,0.5,11,SSW,75,77,77,75,0,0,0,0,0,0,0,0,0,0,0.21
8/2/2020 6:30,29.89,78,42,53,77,7.9,75,75,75,74,66,69,1,SSW,0.5,9,S,75,77,77,75,0,0,5,0.22,9,0,0,0,0,0,0.21
8/2/2020 7:00,29.91,78,42,53,77,7.9,75,75,75,75,67,69,3,SSW,1.5,15,SW,75,77,77,76,0,0,15,0.65,26,0,0,0,0,0,0.208
8/2/2020 7:30,29.91,78,42,53,77,7.9,75,75,75,79,68,70,2,SSW,1,11,SW,75,77,77,77,0,0,34,1.46,42,0,0,0,0,0,0.202
8/2/2020 8:00,29.9,78,43,53,77,8.1,74,75,74,83,68,70,0,,0,8,SE,74,76,76,77,0,0,74,3.18,105,0,0,0.1,1,0,0.185
8/2/2020 8:30,29.89,78,44,54,77,8.2,74,74,74,85,70,71,1,S,0.5,8,S,74,77,77,80,0,0,123,5.29,244,0,1,0.1,1,0,0.198
8/2/2020 9:00,29.89,78,44,54,77,8.2,76,76,74,85,71,73,1,SSW,0.5,10,SSE,76,79,79,83,0,0,193,8.3,339,0,1,0.3,2,0,0.233
8/2/2020 9:30,29.88,78,45,55,77,8.4,77,77,76,81,71,72,5,SSW,2.5,19,SW,77,80,80,84,0,0,189,8.13,687,0,2,0.4,3,0,0.252
8/2/2020 10:00,29.88,78,45,55,77,8.4,77,78,77,76,69,71,7,SW,3.5,24,SW,77,79,79,84,0,0,227,9.77,301,0.01,2,0.4,3,0,0.252
8/2/2020 10:30,29.88,78,45,55,77,8.4,75,77,75,83,70,71,4,SSW,2,16,S,75,77,77,79,0,0,110,4.73,144,0,1,0.3,2,0,0.21
8/2/2020 11:00,29.87,78,45,55,77,8.4,76,76,75,84,71,72,3,SSW,1.5,13,S,76,79,79,85,0,0,325,13.98,703,0.01,4,0.8,5,0,0.231
8/2/2020 11:30,29.87,78,46,55,77,8.5,78,78,76,83,72,74,2,SSW,1,17,SW,78,81,81,88,0,0,326,14.03,448,0,4,0.9,6,0,0.267
8/2/2020 12:00,29.86,78,46,56,78,8.5,79,79,78,79,72,74,5,SSW,2.5,21,SW,79,84,84,93,0,0,474,20.39,1114,0.01,6,1.3,10,0,0.298
8/2/2020 12:30,29.85,78,46,55,77,8.5,80,80,79,79,73,74,7,SSW,3.5,19,WSW,80,84,84,91,0,0,347,14.93,552,0,4,1,7,0,0.304
8/2/2020 13:00,29.84,78,47,56,77,8.7,80,80,80,78,73,75,5,SSW,2.5,16,SSW,80,85,85,91,0,0,302,12.99,455,0.01,4,0.8,6,0,0.319
8/2/2020 13:30,29.84,78,47,56,77,8.7,82,82,80,77,74,75,7,SSW,3.5,24,SSE,82,88,88,97,0,0,511,21.98,1035,0,8,1.6,11,0,0.344
8/2/2020 14:00,29.84,78,47,56,78,8.7,82,82,82,75,73,75,6,SSW,3,21,SSW,82,88,88,100,0,0,866,37.26,1181,0.02,9,1.9,11,0,0.358
8/2/2020 14:30,29.83,78,47,56,78,8.7,82,82,81,78,74,76,6,SSW,3,21,S,82,88,88,100,0,0,696,29.94,881,0,8,1.7,10,0,0.346
8/2/2020 15:00,29.81,78,48,57,78,8.9,82,82,82,77,74,76,8,SSW,4,22,SSE,82,89,89,100,0,0,808,34.76,856,0.02,8,1.7,9,0,0.363
8/2/2020 15:30,29.8,78,48,57,78,8.9,83,83,82,77,75,77,7,SSW,3.5,22,S,83,90,90,102,0,0,811,34.89,965,0,6,1.4,8,0,0.369
8/2/2020 16:00,29.79,78,48,57,78,8.9,84,84,83,76,76,77,5,SSW,2.5,23,SW,84,93,93,105,0,0,653,28.09,812,0.02,5,1.1,6,0,0.394
8/2/2020 16:30,29.77,78,48,57,78,8.9,84,85,84,75,76,77,7,SSW,3.5,24,SW,84,93,93,103,0,0,468,20.13,761,0,4,0.8,5,0,0.402
8/2/2020 17:00,29.76,78,48,57,78,8.9,85,85,84,74,76,78,7,SSW,3.5,22,SSW,85,95,95,106,0,0,495,21.3,722,0.01,3,0.6,4,0,0.423
8/2/2020 17:30,29.75,78,48,57,78,8.9,86,86,85,74,76,78,5,SSW,2.5,19,S,86,96,96,107,0,0,398,17.12,554,0,2,0.4,3,0,0.431
8/2/2020 18:00,29.75,78,47,56,78,8.7,86,86,86,74,77,78,5,SSW,2.5,22,SW,86,97,97,107,0,0,344,14.8,431,0.01,2,0.3,2,0,0.433
8/2/2020 18:30,29.75,78,47,56,78,8.7,85,86,85,75,77,78,7,SSW,3.5,23,SW,85,96,96,102,0,0,178,7.66,292,0,1,0.2,1,0,0.425
8/2/2020 19:00,29.75,78,48,57,78,8.9,85,85,85,76,77,78,5,SSW,2.5,21,SSE,85,96,96,100,0,0,114,4.9,209,0.01,0,0.1,1,0,0.419
8/2/2020 19:30,29.75,78,47,56,78,8.7,84,85,84,77,76,78,4,SSW,2,17,SSE,84,94,94,94,0,0,44,1.89,63,0,0,0,0,0,0.402
8/2/2020 20:00,29.76,78,47,56,78,8.7,84,84,84,79,76,78,3,SSW,1.5,15,SW,84,93,93,92,0,0,23,0.99,42,0,0,0,0,0,0.387
8/2/2020 20:30,29.76,78,47,56,77,8.7,83,84,83,81,76,78,3,SSW,1.5,12,SSW,83,92,92,90,0,0,3,0.13,11,0,0,0,0,0,0.371
8/2/2020 21:00,29.77,78,48,57,78,8.9,82,83,82,82,76,77,3,SSW,1.5,15,SSW,82,90,90,88,0,0,0,0,0,0,0,0,0,0,0.354
8/2/2020 21:30,29.77,78,48,57,78,8.9,81,82,81,84,76,77,4,SSW,2,12,SSW,81,89,89,87,0,0,0,0,0,0,0,0,0,0,0.34
8/2/2020 22:00,29.77,78,48,57,78,8.9,81,81,81,86,76,77,3,SSW,1.5,13,SSE,81,89,89,87,0,0,0,0,0,0,0,0,0,0,0.333
8/2/2020 22:30,29.78,78,48,57,78,8.9,81,81,81,87,76,77,4,SSW,2,15,S,81,88,88,86,0,0,0,0,0,0,0,0,0,0,0.325
8/2/2020 23:00,29.78,78,48,57,78,8.9,80,81,80,88,76,77,3,SSW,1.5,14,SW,80,87,87,86,0,0,0,0,0,0,0,0,0,0,0.317
8/2/2020 23:30,29.78,78,48,57,78,8.9,80,80,80,89,76,77,2,SSW,1,9,SSW,80,86,86,85,0,0,0,0,0,0,0,0,0,0,0.306
8/3/2020 0:00,29.79,78,48,56,77,8.9,79,80,79,90,76,77,1,SSW,0.5,10,S,79,85,85,83,0,0,0,0,0,0,0,0,0,0,0.294
8/3/2020 0:30,29.79,78,48,56,77,8.9,79,79,79,91,76,77,1,SSW,0.5,11,SW,79,84,84,83,0,0,0,0,0,0,0,0,0,0,0.285
8/3/2020 1:00,29.79,78,47,56,77,8.7,78,79,78,91,75,76,0,,0,5,WSW,78,83,83,81,0,0,0,0,0,0,0,0,0,0,0.273
8/3/2020 1:30,29.79,78,47,56,77,8.7,77,78,77,90,74,75,0,,0,8,SSW,77,81,81,80,0,0,0,0,0,0,0,0,0,0,0.256
8/3/2020 2:00,29.8,78,47,56,77,8.7,77,77,77,85,72,74,1,SSW,0.5,9,WSW,77,81,81,79,0,0,0,0,0,0,0,0,0,0,0.256
8/3/2020 2:30,29.81,78,46,55,77,8.5,78,78,77,83,72,73,1,SSW,0.5,8,SW,78,81,81,79,0,0,0,0,0,0,0,0,0,0,0.265
8/3/2020 3:00,29.81,78,46,55,77,8.5,77,78,77,83,71,73,0,,0,5,SSW,77,80,80,78,0,0,0,0,0,0,0,0,0,0,0.244
8/3/2020 3:30,29.83,78,45,55,77,8.4,76,77,76,76,68,70,0,,0,4,SW,76,78,78,76,0,0,0,0,0,0,0,0,0,0,0.231
8/3/2020 4:00,29.83,78,44,54,77,8.2,76,76,76,69,65,68,1,WNW,0.5,9,W,76,77,77,75,0,0,0,0,0,0,0,0,0,0,0.227
8/3/2020 4:30,29.84,78,44,54,77,8.2,76,76,76,67,65,68,3,W,1.5,12,W,76,78,78,75,0,0,0,0,0,0,0,0,0,0,0.238
8/3/2020 5:00,29.84,78,43,53,77,8.1,77,77,76,66,64,67,4,W,2,14,WSW,77,78,78,76,0,0,0,0,0,0,0,0,0,0,0.242
8/3/2020 5:30,29.86,78,43,53,77,8.1,76,77,76,67,64,67,1,WNW,0.5,10,W,76,77,77,75,0,0,0,0,0,0,0,0,0,0,0.231
8/3/2020 6:00,29.87,78,43,53,77,8.1,75,76,75,68,64,67,1,WSW,0.5,19,WNW,75,77,77,74,0,0,1,0.04,7,0,0,0,0,0,0.217
8/3/2020 6:30,29.88,78,43,53,77,8.1,75,75,75,69,64,67,2,SW,1,13,SW,75,76,76,75,0,0,14,0.6,25,0,0,0,0,0,0.206
8/3/2020 7:00,29.89,78,43,53,77,8.1,75,75,74,71,65,67,0,,0,6,SW,75,76,76,78,0,0,87,3.74,165,0,0,0,1,0,0.202
8/3/2020 7:30,29.89,78,43,53,77,8.1,75,75,75,71,65,67,3,SW,1.5,13,SW,75,76,76,80,0,0,139,5.98,299,0,0,0.1,1,0,0.206
8/3/2020 8:00,29.9,78,43,54,77,8.1,76,76,75,69,65,68,7,W,3.5,20,W,76,77,77,84,0,0,259,11.14,381,0.01,1,0.2,1,0,0.229
8/3/2020 8:30,29.92,78,43,54,77,8.1,77,77,76,68,66,69,9,W,4.5,25,W,76,79,77,85,0,0,356,15.32,513,0,2,0.3,2,0,0.252
8/3/2020 9:00,29.92,78,42,53,77,7.9,78,78,77,68,66,69,7,WNW,3.5,24,W,78,79,79,88,0,0,408,17.55,573,0.01,2,0.5,3,0,0.26
8/3/2020 9:30,29.92,78,42,53,77,7.9,78,78,78,67,66,69,6,WNW,3,16,W,78,79,79,86,0,0,313,13.47,673,0,3,0.6,4,0,0.267
8/3/2020 10:00,29.94,78,42,53,77,7.9,78,78,77,68,66,69,3,WNW,1.5,19,W,78,79,79,83,0,0,225,9.68,721,0.01,2,0.5,5,0,0.26
8/3/2020 10:30,29.96,78,42,53,77,7.9,79,79,78,61,64,68,7,W,3.5,21,WNW,79,80,80,90,0,0,601,25.86,844,0,5,1,6,0,0.285
8/3/2020 11:00,29.97,78,42,53,77,7.9,78,79,78,65,65,68,6,WNW,3,22,W,78,79,79,85,0,0,303,13.04,831,0.01,3,0.7,8,0,0.269
8/3/2020 11:30,29.98,78,42,53,77,7.9,78,79,78,65,66,69,4,WNW,2,18,W,78,80,80,87,0,0,404,17.38,858,0,4,1,9,0,0.279
8/3/2020 12:00,29.98,78,42,53,77,7.9,79,79,78,66,66,69,4,NW,2,14,WNW,79,80,80,89,0,0,469,20.18,933,0.01,6,1.3,10,0,0.285
8/3/2020 12:30,29.98,78,42,53,77,7.9,80,80,79,63,66,70,6,NNW,3,17,NNE,80,82,82,94,0,0,765,32.91,1134,0,8,1.7,11,0,0.315
8/3/2020 13:00,29.98,78,42,53,78,7.9,81,81,80,62,67,70,4,NNW,2,16,NW,81,83,83,95,0,0,793,34.12,976,0.02,9,2,11,0,0.335
8/3/2020 13:30,29.98,78,42,53,78,7.9,81,82,81,62,67,70,4,NNW,2,15,NNE,81,84,84,96,0,0,737,31.71,1014,0,8,1.7,11,0,0.342
8/3/2020 14:00,29.98,78,42,53,78,7.9,82,82,81,60,67,70,5,NW,2.5,14,N,82,84,84,96,0,0,752,32.35,1209,0.02,7,1.6,10,0,0.356
8/3/2020 14:30,29.98,79,42,54,78,7.9,83,83,82,57,66,70,4,NW,2,17,NNW,83,85,85,96,0,0,602,25.9,1018,0,7,1.6,10,0,0.377
8/3/2020 15:00,29.99,79,42,54,78,7.9,83,83,83,58,67,71,5,NNW,2.5,16,N,83,86,86,98,0,0,795,34.2,1032,0.02,7,1.6,9,0,0.383
8/3/2020 15:30,29.99,78,42,53,78,7.9,83,84,83,55,66,69,5,NNW,2.5,15,NNW,83,85,85,97,0,0,717,30.85,803,0,6,1.4,8,0,0.383
8/3/2020 16:00,29.98,79,41,53,78,7.8,85,85,83,53,66,70,3,NNW,1.5,13,WNW,85,87,87,99,0,0,668,28.74,707,0.02,6,1.2,6,0,0.417
8/3/2020 16:30,29.98,78,41,53,77,7.8,84,85,84,54,66,70,5,NNW,2.5,14,NNW,84,87,87,98,0,0,594,25.55,631,0,4,0.9,5,0,0.404
8/3/2020 17:00,29.97,78,41,53,77,7.8,84,85,84,53,65,70,5,NNW,2.5,16,NNE,84,87,87,98,0,0,519,22.33,559,0.02,3,0.7,4,0,0.406
8/3/2020 17:30,29.97,78,41,53,77,7.8,85,85,84,50,64,69,3,NW,1.5,11,NNW,85,86,86,97,0,0,438,18.84,476,0,2,0.5,3,0,0.413
8/3/2020 18:00,29.98,78,41,53,77,7.8,85,85,85,50,64,69,2,NNW,1,11,W,85,86,86,96,0,0,353,15.19,397,0.01,2,0.3,2,0,0.415
8/3/2020 18:30,29.98,78,41,53,77,7.8,84,85,84,52,65,69,2,NNW,1,10,WNW,84,86,86,94,0,0,266,11.44,308,0,1,0.2,1,0,0.406
8/3/2020 19:00,29.99,78,41,52,77,7.8,84,84,84,54,66,70,1,NNW,0.5,8,NNW,84,87,87,92,0,0,174,7.49,220,0.01,0,0.1,1,0,0.406
8/3/2020 19:30,29.98,78,41,52,77,7.8,83,84,83,54,65,69,2,N,1,10,NNW,83,85,85,84,0,0,96,4.13,123,0,0,0,0,0,0.375
8/3/2020 20:00,29.99,78,41,52,77,7.8,82,83,82,57,65,69,0,,0,1,N,82,83,83,82,0,0,27,1.16,42,0,0,0,0,0,0.35
8/3/2020 20:30,29.99,78,41,52,77,7.8,80,82,80,60,65,69,0,,0,0,,80,81,81,79,0,0,3,0.13,12,0,0,0,0,0,0.317
8/3/2020 21:00,30,78,41,52,77,7.8,79,80,79,62,65,68,0,,0,0,,79,80,80,78,0,0,0,0,0,0,0,0,0,0,0.294
8/3/2020 21:30,29.99,78,40,52,77,7.6,78,79,78,65,65,68,0,,0,0,,78,79,79,77,0,0,0,0,0,0,0,0,0,0,0.273
8/3/2020 22:00,30.01,78,41,52,77,7.8,77,78,77,69,66,69,0,,0,0,,77,79,79,77,0,0,0,0,0,0,0,0,0,0,0.256
8/3/2020 22:30,30.01,78,41,52,77,7.8,76,77,76,72,67,69,0,,0,0,,76,78,78,76,0,0,0,0,0,0,0,0,0,0,0.235
8/3/2020 23:00,30.01,78,42,53,77,7.9,75,76,75,74,66,68,0,,0,0,,75,77,77,74,0,0,0,0,0,0,0,0,0,0,0.208
8/3/2020 23:30,30.01,78,41,52,77,7.8,74,75,74,76,66,68,0,,0,0,,74,76,76,73,0,0,0,0,0,0,0,0,0,0,0.188
8/4/2020 0:00,30.01,78,42,53,77,7.9,73,74,73,77,66,68,0,,0,0,,73,75,75,73,0,0,0,0,0,0,0,0,0,0,0.175
8/4/2020 0:30,30.01,78,42,53,77,7.9,73,74,73,80,67,69,0,,0,0,,73,75,75,73,0,0,0,0,0,0,0,0,0,0,0.175
8/4/2020 1:00,30,78,42,53,77,7.9,73,73,73,80,66,68,0,,0,0,,73,75,75,72,0,0,0,0,0,0,0,0,0,0,0.167
8/4/2020 1:30,29.99,78,42,53,77,7.9,72,73,72,82,66,68,0,,0,1,N,72,74,74,71,0,0,0,0,0,0,0,0,0,0,0.148
8/4/2020 2:00,29.98,78,42,53,77,7.9,72,72,72,83,66,68,0,,0,0,,72,73,73,71,0,0,0,0,0,0,0,0,0,0,0.14
8/4/2020 2:30,29.97,78,42,53,77,7.9,71,72,71,84,66,68,0,,0,0,,71,73,73,71,0,0,0,0,0,0,0,0,0,0,0.133
8/4/2020 3:00,29.98,78,42,53,77,7.9,71,71,71,86,67,68,0,,0,0,,71,73,73,71,0,0,0,0,0,0,0,0,0,0,0.131
8/4/2020 3:30,29.97,78,43,53,77,8.1,71,71,71,87,67,68,0,,0,0,,71,73,73,71,0,0,0,0,0,0,0,0,0,0,0.127
8/4/2020 4:00,29.98,78,43,53,77,8.1,71,71,71,87,67,68,0,,0,3,S,71,73,73,71,0,0,0,0,0,0,0,0,0,0,0.125
8/4/2020 4:30,29.99,78,43,53,77,8.1,72,72,71,87,68,69,2,SSW,1,10,SW,72,74,74,72,0.01,0,0,0,0,0,0,0,0,0,0.144
8/4/2020 5:00,30,78,44,54,77,8.2,71,72,71,90,68,69,3,SSW,1.5,12,SW,71,73,73,71,0.02,0.05,0,0,0,0,0,0,0,0,0.125
8/4/2020 5:30,30.01,78,44,54,77,8.2,70,71,70,92,68,69,2,SSW,1,12,SSE,70,73,73,70,0.04,0.12,0,0,0,0,0,0,0,0,0.113
8/4/2020 6:00,30,78,45,54,77,8.4,70,70,70,93,68,68,0,,0,7,SSW,70,72,72,70,0.03,0.27,0,0,0,0,0,0,0,0,0.104
8/4/2020 6:30,29.99,77,45,54,77,8.4,70,70,70,93,68,68,0,,0,1,SSE,70,72,72,71,0.01,0,4,0.17,11,0,0,0,0,0,0.104
8/4/2020 7:00,29.99,77,45,54,77,8.4,70,70,70,94,68,69,0,,0,2,S,70,72,72,72,0.02,0.06,12,0.52,18,0,0,0,0,0,0.104
8/4/2020 7:30,29.98,78,45,54,77,8.4,70,70,70,95,69,69,0,,0,0,,70,73,73,73,0.02,0.05,31,1.33,42,0,0,0,0,0,0.108
8/4/2020 8:00,29.98,78,46,55,77,8.5,70,70,70,95,69,69,0,,0,0,,70,73,73,73,0.02,0.04,45,1.94,53,0,0,0,0,0,0.11
8/4/2020 8:30,29.97,78,46,55,77,8.5,70,70,70,95,69,69,0,,0,1,SSE,70,73,73,73,0.02,0.05,53,2.28,56,0,0,0,0,0,0.108
8/4/2020 9:00,29.98,78,46,55,77,8.5,70,70,70,96,69,69,0,,0,4,SSE,70,73,73,73,0.03,0.08,46,1.98,56,0,0,0,1,0,0.108
8/4/2020 9:30,29.97,78,46,55,77,8.5,70,70,70,96,69,69,0,,0,4,ESE,70,73,73,73,0.05,0.17,58,2.5,79,0,0,0.1,1,0,0.106
8/4/2020 10:00,29.95,78,46,55,77,8.5,70,70,70,96,69,69,1,ESE,0.5,9,E,70,73,73,73,0.04,0.11,68,2.93,79,0,1,0.1,1,0,0.106
8/4/2020 10:30,29.94,78,46,55,77,8.5,70,70,70,96,69,69,1,ESE,0.5,10,E,70,73,73,73,0.12,1.42,51,2.19,62,0,0,0.1,1,0,0.104
8/4/2020 11:00,29.94,78,46,55,77,8.5,70,70,70,96,68,69,0,,0,6,ESE,70,72,72,73,0.05,0.69,86,3.7,118,0,1,0.2,2,0,0.096
8/4/2020 11:30,29.93,78,46,55,77,8.5,69,70,69,96,68,68,1,ESE,0.5,6,ESE,69,72,72,72,0.19,2.44,63,2.71,114,0,1,0.1,2,0,0.083
8/4/2020 12:00,29.9,77,46,55,77,8.5,69,69,69,97,68,68,2,E,1,9,W,69,72,72,71,0.05,0.55,44,1.89,84,0,0,0,1,0,0.083
8/4/2020 12:30,29.9,77,46,55,77,8.5,69,69,69,97,68,69,2,ENE,1,8,E,69,72,72,72,0.01,0.04,52,2.24,72,0,0,0.1,1,0,0.087
8/4/2020 13:00,29.88,77,46,55,77,8.5,69,69,69,97,68,69,1,ENE,0.5,10,ENE,69,72,72,71,0.03,0.12,32,1.38,60,0,0,0,1,0,0.087
8/4/2020 13:30,29.84,77,47,56,77,8.7,69,69,69,97,68,68,2,ENE,1,9,ENE,69,72,72,72,0.01,0.07,69,2.97,86,0,1,0.2,1,0,0.085
8/4/2020 14:00,29.79,78,47,56,77,8.7,69,69,69,97,68,68,4,E,2,17,ENE,69,72,72,72,0.02,0.09,69,2.97,104,0,1,0.2,2,0,0.085
8/4/2020 14:30,29.73,78,47,56,77,8.7,69,69,69,97,68,68,6,E,3,18,ENE,69,72,72,72,0.07,0.25,53,2.28,74,0,0,0.1,1,0,0.083
8/4/2020 15:00,29.67,78,46,55,77,8.5,69,69,69,97,68,68,9,E,4.5,23,ENE,67,71,70,69,0.12,1.31,38,1.63,56,0,0,0,1,0,0.079
8/4/2020 15:30,29.6,78,46,55,77,8.5,69,69,69,97,68,68,10,E,5,26,ENE,67,71,69,69,0.17,0.8,30,1.29,46,0,0,0,0,0,0.079
8/4/2020 16:00,29.53,77,46,55,77,8.5,69,69,69,97,68,68,9,E,4.5,27,E,67,71,70,69,0.34,1.92,12,0.52,21,0,0,0,0,0,0.075
8/4/2020 16:30,29.47,77,45,54,77,8.4,69,69,69,97,68,68,13,E,6.5,30,E,65,71,68,67,0.47,2.76,18,0.77,28,0,0,0,0,0,0.077
8/4/2020 17:00,29.46,77,46,55,77,8.5,70,70,69,97,69,69,10,E,5,39,ESE,68,73,71,70,0.33,2.8,18,0.77,28,0,0,0,0,0,0.106
8/4/2020 17:30,29.47,77,47,55,77,8.7,70,70,70,97,69,70,6,ESE,3,25,ENE,70,73,73,72,0.06,0.21,19,0.82,33,0,0,0,0,0,0.108
8/4/2020 18:00,29.48,77,48,56,77,8.9,70,70,70,97,69,69,1,WNW,0.5,8,NNW,70,73,73,72,0.04,0.27,13,0.56,25,0,0,0,0,0,0.104
8/4/2020 18:30,29.51,77,47,55,77,8.7,69,70,69,97,68,68,8,NNW,4,30,NW,68,71,70,70,0.09,0.54,26,1.12,37,0,0,0,0,0,0.075
8/4/2020 19:00,29.54,77,46,55,77,8.5,67,69,67,97,67,67,14,NNW,7,32,NNW,63,70,66,66,0.07,0.43,35,1.51,56,0,0,0,0,0,0.05
8/4/2020 19:30,29.62,77,47,55,77,8.7,68,68,67,96,67,68,7,NNW,3.5,23,NW,68,71,71,71,0,0,82,3.53,158,0,0,0,0,0,0.071
8/4/2020 20:00,29.68,77,47,55,77,8.7,68,68,68,95,67,67,10,W,5,25,W,66,71,69,68,0,0,20,0.86,60,0,0,0,0,0,0.073
8/4/2020 20:30,29.72,77,46,55,76,8.5,69,69,68,93,67,68,5,W,2.5,16,WNW,69,71,71,70,0,0,3,0.13,9,0,0,0,0,0,0.085
