Year,Month,Day,flow_cfs
1945,9,7,4840
1945,9,8,3920
1945,9,9,2760
1945,9,10,2950
1945,9,11,4630
1945,9,12,4440
1945,9,13,4130
1945,9,14,4600
1945,9,15,4840
1945,9,16,3120
1945,9,17,4270
1945,9,18,6200
1945,9,19,9790
1945,9,20,9360
1945,9,21,7700
1945,9,22,7070
1945,9,23,5430
1945,9,24,4560
1945,9,25,6190
1945,9,26,5620
1945,9,27,8240
1945,9,28,8240
1945,9,29,7750
1945,9,30,7800
1945,10,1,7860
1945,10,2,18300
1945,10,3,25300
1945,10,4,23500
1945,10,5,18500
1945,10,6,16300
1945,10,7,14200
1945,10,8,15900
1945,10,9,18200
1945,10,10,19500
1945,10,11,17900
1945,10,12,16800
1945,10,13,15900
1945,10,14,14100
1945,10,15,14400
1945,10,16,14000
1945,10,17,13000
1945,10,18,12400
1945,10,19,11800
1945,10,20,11100
1945,10,21,10100
1945,10,22,9780
1945,10,23,9810
1945,10,24,9440
1945,10,25,10200
1945,10,26,10200
1945,10,27,11000
1945,10,28,9260
1945,10,29,9640
1945,10,30,10300
1945,10,31,10400
1945,11,1,9460
1945,11,2,9910
1945,11,3,12700
1945,11,4,14000
1945,11,5,13300
1945,11,6,13300
1945,11,7,12600
1945,11,8,12200
1945,11,9,11800
1945,11,10,10200
1945,11,11,8580
1945,11,12,9010
1945,11,13,9890
1945,11,14,11300
1945,11,15,11500
1945,11,16,11900
1945,11,17,11200
1945,11,18,11500
1945,11,19,12500
1945,11,20,18900
1945,11,21,17200
1945,11,22,18100
1945,11,23,18600
1945,11,24,17000
1945,11,25,15100
1945,11,26,14400
1945,11,27,13200
1945,11,28,12500
1945,11,29,12000
1945,11,30,11700
1945,12,1,11200
1945,12,2,9570
1945,12,3,9640
1945,12,4,10200
1945,12,5,10500
1945,12,6,10200
1945,12,7,12900
1945,12,8,14800
1945,12,9,12200
1945,12,10,10900
1945,12,11,12000
1945,12,12,10700
1945,12,13,8910
1945,12,14,7040
1945,12,15,7610
1945,12,16,6250
1945,12,17,4730
1945,12,18,8670
1945,12,19,8250
1945,12,20,7940
1945,12,21,7860
1945,12,22,7640
1945,12,23,5800
1945,12,24,5500
1945,12,25,5820
1945,12,26,5760
1945,12,27,8450
1945,12,28,8320
1945,12,29,7910
1945,12,30,5720
1945,12,31,6040
1946,1,1,8310
1946,1,2,6030
1946,1,3,6960
1946,1,4,6410
1946,1,5,7050
1946,1,6,7800
1946,1,7,12900
1946,1,8,13500
1946,1,9,13300
1946,1,10,13500
1946,1,11,10900
1946,1,12,11200
1946,1,13,9670
1946,1,14,7940
1946,1,15,7230
1946,1,16,7280
1946,1,17,7860
1946,1,18,8020
1946,1,19,8250
1946,1,20,5930
1946,1,21,5380
1946,1,22,7530
1946,1,23,7770
1946,1,24,7450
1946,1,25,7310
1946,1,26,7130
1946,1,27,5740
1946,1,28,4540
1946,1,29,6290
1946,1,30,6700
1946,1,31,6640
1946,2,1,6340
1946,2,2,6360
1946,2,3,4690
1946,2,4,4510
1946,2,5,5960
1946,2,6,6580
1946,2,7,7140
1946,2,8,7140
1946,2,9,6780
1946,2,10,4570
1946,2,11,4840
1946,2,12,5860
1946,2,13,5980
1946,2,14,9270
1946,2,15,8960
1946,2,16,7110
1946,2,17,5320
1946,2,18,5230
1946,2,19,6120
1946,2,20,5700
1946,2,21,5540
1946,2,22,5770
1946,2,23,5520
1946,2,24,4360
1946,2,25,4390
1946,2,26,5420
1946,2,27,5750
1946,2,28,5920
1946,3,1,5950
1946,3,2,6280
1946,3,3,5000
1946,3,4,5420
1946,3,5,11000
1946,3,6,15200
1946,3,7,17900
1946,3,8,22400
1946,3,9,31500
1946,3,10,25400
1946,3,11,18800
1946,3,12,15700
1946,3,13,15300
1946,3,14,16200
1946,3,15,21000
1946,3,16,22600
1946,3,17,20000
1946,3,18,19100
1946,3,19,19500
1946,3,20,16800
1946,3,21,14900
1946,3,22,14300
1946,3,23,14300
1946,3,24,13600
1946,3,25,13100
1946,3,26,12100
1946,3,27,11800
1946,3,28,12600
1946,3,29,11900
1946,3,30,11200
1946,3,31,9720
1946,4,1,9750
1946,4,2,9440
1946,4,3,8800
1946,4,4,9010
1946,4,5,8650
1946,4,6,7720
1946,4,7,6690
1946,4,8,7010
1946,4,9,5920
1946,4,10,5880
1946,4,11,5380
1946,4,12,5480
1946,4,13,4750
1946,4,14,3250
1946,4,15,5010
1946,4,16,4550
1946,4,17,4240
1946,4,18,4130
1946,4,19,4460
1946,4,20,4120
1946,4,21,2860
1946,4,22,3710
1946,4,23,4440
1946,4,24,4580
1946,4,25,4800
1946,4,26,4390
1946,4,27,5060
1946,4,28,5000
1946,4,29,5500
1946,4,30,5030
1946,5,1,4910
1946,5,2,5220
1946,5,3,4400
1946,5,4,3400
1946,5,5,1980
1946,5,6,3510
1946,5,7,4740
1946,5,8,4130
1946,5,9,4600
1946,5,10,4590
1946,5,11,4420
1946,5,12,4100
1946,5,13,6090
1946,5,14,6790
1946,5,15,6100
1946,5,16,7100
1946,5,17,7470
1946,5,18,11000
1946,5,19,9500
1946,5,20,8870
1946,5,21,10300
1946,5,22,18100
1946,5,23,17000
1946,5,24,15500
1946,5,25,13600
1946,5,26,11400
1946,5,27,14000
1946,5,28,20400
1946,5,29,18000
1946,5,30,14000
1946,5,31,11600
1946,6,1,12900
1946,6,2,13800
1946,6,3,12700
1946,6,4,12900
1946,6,5,11900
1946,6,6,11100
1946,6,7,10500
1946,6,8,10400
1946,6,9,11800
1946,6,10,8560
1946,6,11,9820
1946,6,12,11000
1946,6,13,9610
1946,6,14,8770
1946,6,15,8470
1946,6,16,6390
1946,6,17,5760
1946,6,18,6430
1946,6,19,5970
1946,6,20,5100
1946,6,21,5560
1946,6,22,5430
1946,6,23,2860
1946,6,24,3930
1946,6,25,5280
1946,6,26,4790
1946,6,27,4960
1946,6,28,4050
1946,6,29,3730
1946,6,30,2860
1946,7,1,4110
1946,7,2,6180
1946,7,3,5910
1946,7,4,4130
1946,7,5,4100
1946,7,6,5030
1946,7,7,2450
1946,7,8,3170
1946,7,9,3860
1946,7,10,3490
1946,7,11,3350
1946,7,12,3560
1946,7,13,3520
1946,7,14,2130
1946,7,15,2830
1946,7,16,3860
1946,7,17,3870
1946,7,18,3970
1946,7,19,3920
1946,7,20,4020
1946,7,21,2050
1946,7,22,2620
1946,7,23,4880
1946,7,24,5870
1946,7,25,5070
1946,7,26,4500
1946,7,27,3530
1946,7,28,2010
1946,7,29,2730
1946,7,30,3970
1946,7,31,4230
1946,8,1,4010
1946,8,2,4240
1946,8,3,3760
1946,8,4,2440
1946,8,5,3050
1946,8,6,4400
1946,8,7,4410
1946,8,8,3740
1946,8,9,3870
1946,8,10,4230
1946,8,11,3010
1946,8,12,3170
1946,8,13,4750
1946,8,14,4950
1946,8,15,4180
1946,8,16,4060
1946,8,17,3830
1946,8,18,2470
1946,8,19,3190
1946,8,20,4080
1946,8,21,4270
1946,8,22,4410
1946,8,23,4640
1946,8,24,3940
1946,8,25,2190
1946,8,26,2900
1946,8,27,4290
1946,8,28,4310
1946,8,29,4130
1946,8,30,4030
1946,8,31,3340
1946,9,1,2470
1946,9,2,1070
1946,9,3,1800
1946,9,4,3580
1946,9,5,4000
1946,9,6,3630
1946,9,7,3290
1946,9,8,2030
1946,9,9,2590
1946,9,10,4100
1946,9,11,4360
1946,9,12,4270
1946,9,13,4300
1946,9,14,3380
1946,9,15,2140
1946,9,16,3000
1946,9,17,4210
1946,9,18,3890
1946,9,19,3600
1946,9,20,3670
1946,9,21,3550
1946,9,22,1700
1946,9,23,3000
1946,9,24,4490
1946,9,25,4890
1946,9,26,4690
1946,9,27,4360
1946,9,28,3630
1946,9,29,1930
1946,9,30,4020
1946,10,1,7730
1946,10,2,7310
1946,10,3,6330
1946,10,4,6320
1946,10,5,5770
1946,10,6,4100
1946,10,7,5360
1946,10,8,5610
1946,10,9,4750
1946,10,10,3980
1946,10,11,3720
1946,10,12,3480
1946,10,13,2530
1946,10,14,3720
1946,10,15,4840
1946,10,16,4240
1946,10,17,4150
1946,10,18,4760
1946,10,19,4910
1946,10,20,4590
1946,10,21,4840
1946,10,22,5080
1946,10,23,4730
1946,10,24,4540
1946,10,25,4700
1946,10,26,4600
1946,10,27,3480
1946,10,28,5100
1946,10,29,4930
1946,10,30,4620
1946,10,31,4360
1946,11,1,4440
1946,11,2,4100
1946,11,3,2480
1946,11,4,3910
1946,11,5,5190
1946,11,6,4550
1946,11,7,4850
1946,11,8,4950
1946,11,9,4520
1946,11,10,2400
1946,11,11,4090
1946,11,12,4740
1946,11,13,5190
1946,11,14,6060
1946,11,15,5490
1946,11,16,4850
1946,11,17,3050
1946,11,18,4230
1946,11,19,4860
1946,11,20,4800
1946,11,21,4350
1946,11,22,4790
1946,11,23,4440
1946,11,24,2530
1946,11,25,3520
1946,11,26,4890
1946,11,27,5290
1946,11,28,5420
1946,11,29,5710
1946,11,30,5210
1946,12,1,3160
1946,12,2,4610
1946,12,3,4890
1946,12,4,4890
1946,12,5,4990
1946,12,6,4940
1946,12,7,5180
1946,12,8,2990
1946,12,9,4380
1946,12,10,4590
1946,12,11,5720
1946,12,12,6330
1946,12,13,6890
1946,12,14,6870
1946,12,15,6210
1946,12,16,5430
1946,12,17,5750
1946,12,18,5640
1946,12,19,5500
1946,12,20,5430
1946,12,21,4880
1946,12,22,4080
1946,12,23,4370
1946,12,24,6780
1946,12,25,5030
1946,12,26,4330
1946,12,27,5390
1946,12,28,5120
1946,12,29,2940
1946,12,30,3730
1946,12,31,5430
1947,1,1,5200
1947,1,2,5550
1947,1,3,5760
1947,1,4,6280
1947,1,5,4100
1947,1,6,4360
1947,1,7,6190
1947,1,8,5940
1947,1,9,5420
1947,1,10,5700
1947,1,11,4760
1947,1,12,2840
1947,1,13,4230
1947,1,14,6130
1947,1,15,6450
1947,1,16,7760
1947,1,17,7700
1947,1,18,7810
1947,1,19,5200
1947,1,20,6060
1947,1,21,11400
1947,1,22,9060
1947,1,23,8290
1947,1,24,8400
1947,1,25,10000
1947,1,26,9360
1947,1,27,10200
1947,1,28,12200
1947,1,29,11500
1947,1,30,10600
1947,1,31,21000
1947,2,1,18100
1947,2,2,15100
1947,2,3,13300
1947,2,4,13500
1947,2,5,14200
1947,2,6,12500
1947,2,7,11400
1947,2,8,11700
1947,2,9,11600
1947,2,10,8150
1947,2,11,9780
1947,2,12,9610
1947,2,13,9270
1947,2,14,9010
1947,2,15,9120
1947,2,16,6360
1947,2,17,4730
1947,2,18,7210
1947,2,19,7280
1947,2,20,6940
1947,2,21,6360
1947,2,22,6040
1947,2,23,4330
1947,2,24,4290
1947,2,25,5790
1947,2,26,6200
1947,2,27,7150
1947,2,28,6230
1947,3,1,6220
1947,3,2,4250
1947,3,3,4420
1947,3,4,6420
1947,3,5,6340
1947,3,6,6090
1947,3,7,6530
1947,3,8,6810
1947,3,9,4480
1947,3,10,4080
1947,3,11,6240
1947,3,12,6720
1947,3,13,7800
1947,3,14,22100
1947,3,15,24200
1947,3,16,17100
1947,3,17,12600
1947,3,18,10900
1947,3,19,9030
1947,3,20,9100
1947,3,21,8930
1947,3,22,8900
1947,3,23,7180
1947,3,24,9350
1947,3,25,13400
1947,3,26,14700
1947,3,27,13000
1947,3,28,11700
1947,3,29,10500
1947,3,30,9730
1947,3,31,8520
1947,4,1,8810
1947,4,2,9120
1947,4,3,9240
1947,4,4,9810
1947,4,5,12200
1947,4,6,15500
1947,4,7,21000
1947,4,8,19200
1947,4,9,17800
1947,4,10,15600
1947,4,11,16400
1947,4,12,28800
1947,4,13,33300
1947,4,14,27200
1947,4,15,23200
1947,4,16,21300
1947,4,17,20000
1947,4,18,17400
1947,4,19,16000
1947,4,20,14100
1947,4,21,13800
1947,4,22,12200
1947,4,23,10700
1947,4,24,10200
1947,4,25,12100
1947,4,26,14100
1947,4,27,13500
1947,4,28,16600
1947,4,29,17400
1947,4,30,17300
1947,5,1,20700
1947,5,2,23100
1947,5,3,23400
1947,5,4,25300
1947,5,5,29400
1947,5,6,38700
1947,5,7,36700
1947,5,8,35500
1947,5,9,30600
1947,5,10,25600
1947,5,11,22000
1947,5,12,18600
1947,5,13,16800
1947,5,14,16800
1947,5,15,16200
1947,5,16,13700
1947,5,17,12400
1947,5,18,10600
1947,5,19,7610
1947,5,20,10700
1947,5,21,11400
1947,5,22,18500
1947,5,23,24800
1947,5,24,23800
1947,5,25,19100
1947,5,26,18500
1947,5,27,17400
1947,5,28,16000
1947,5,29,13600
1947,5,30,15500
1947,5,31,17900
1947,6,1,14000
1947,6,2,12500
1947,6,3,23000
1947,6,4,40700
1947,6,5,34600
1947,6,6,27200
1947,6,7,23100
1947,6,8,21500
1947,6,9,21600
1947,6,10,20000
1947,6,11,17000
1947,6,12,15900
1947,6,13,14500
1947,6,14,14000
1947,6,15,19200
1947,6,16,21200
1947,6,17,19000
1947,6,18,17000
1947,6,19,15600
1947,6,20,14100
1947,6,21,13200
1947,6,22,11500
1947,6,23,11300
1947,6,24,10800
1947,6,25,11200
1947,6,26,11500
1947,6,27,10300
1947,6,28,8100
1947,6,29,5340
1947,6,30,3680
1947,7,1,6000
1947,7,2,8300
1947,7,3,6700
1947,7,4,4950
1947,7,5,4610
1947,7,6,3420
1947,7,7,4160
1947,7,8,5220
1947,7,9,6710
1947,7,10,10600
1947,7,11,9040
1947,7,12,6900
1947,7,13,5850
1947,7,14,6460
1947,7,15,7330
1947,7,16,8130
1947,7,17,7320
1947,7,18,7930
1947,7,19,8670
1947,7,20,6820
1947,7,21,6360
1947,7,22,7740
1947,7,23,10500
1947,7,24,12100
1947,7,25,11500
1947,7,26,10600
1947,7,27,7790
1947,7,28,5900
1947,7,29,8170
1947,7,30,8330
1947,7,31,8560
1947,8,1,7880
1947,8,2,7870
1947,8,3,4250
1947,8,4,4370
1947,8,5,7110
1947,8,6,6500
1947,8,7,6340
1947,8,8,5960
1947,8,9,5300
1947,8,10,3560
1947,8,11,4440
1947,8,12,5330
1947,8,13,5510
1947,8,14,4970
1947,8,15,4980
1947,8,16,5400
1947,8,17,3860
1947,8,18,3650
1947,8,19,5230
1947,8,20,4900
1947,8,21,4830
1947,8,22,4870
1947,8,23,4590
1947,8,24,3700
1947,8,25,3940
1947,8,26,4080
1947,8,27,4330
1947,8,28,4320
1947,8,29,4570
1947,8,30,4210
1947,8,31,3000
1947,9,1,1070
1947,9,2,1840
1947,9,3,3660
1947,9,4,4310
1947,9,5,4310
1947,9,6,3580
1947,9,7,2370
1947,9,8,2780
1947,9,9,3930
1947,9,10,3980
1947,9,11,4030
1947,9,12,3460
1947,9,13,3130
1947,9,14,2250
1947,9,15,2380
1947,9,16,3630
1947,9,17,3440
1947,9,18,3230
1947,9,19,3270
1947,9,20,2850
1947,9,21,1660
1947,9,22,2940
1947,9,23,3530
1947,9,24,3550
1947,9,25,3520
1947,9,26,3610
1947,9,27,3550
1947,9,28,3000
1947,9,29,2800
1947,9,30,3760
1947,10,1,3460
1947,10,2,3760
1947,10,3,3580
1947,10,4,3500
1947,10,5,2160
1947,10,6,2240
1947,10,7,3580
1947,10,8,3970
1947,10,9,3810
1947,10,10,3680
1947,10,11,2920
1947,10,12,1470
1947,10,13,2260
1947,10,14,3480
1947,10,15,3490
1947,10,16,3120
1947,10,17,3580
1947,10,18,2720
1947,10,19,1630
1947,10,20,2230
1947,10,21,3380
1947,10,22,3110
1947,10,23,3070
1947,10,24,3230
1947,10,25,2720
1947,10,26,1920
1947,10,27,1930
1947,10,28,3290
1947,10,29,3230
1947,10,30,3320
1947,10,31,3910
1947,11,1,2780
1947,11,2,1820
1947,11,3,2480
1947,11,4,3680
1947,11,5,3330
1947,11,6,3330
1947,11,7,3330
1947,11,8,3550
1947,11,9,3150
1947,11,10,4990
1947,11,11,5120
1947,11,12,8100
1947,11,13,7760
1947,11,14,6530
1947,11,15,5430
1947,11,16,2760
1947,11,17,3850
1947,11,18,4660
1947,11,19,4510
1947,11,20,4540
1947,11,21,4360
1947,11,22,4020
1947,11,23,2220
1947,11,24,3590
1947,11,25,5380
1947,11,26,5250
1947,11,27,4010
1947,11,28,4400
1947,11,29,3720
1947,11,30,2040
1947,12,1,3150
1947,12,2,4290
1947,12,3,4400
1947,12,4,4270
1947,12,5,4650
1947,12,6,3760
1947,12,7,2270
1947,12,8,4170
1947,12,9,4700
1947,12,10,4630
1947,12,11,3950
1947,12,12,4110
1947,12,13,3560
1947,12,14,2070
1947,12,15,3230
1947,12,16,4560
1947,12,17,4580
1947,12,18,4680
1947,12,19,4450
1947,12,20,2790
1947,12,21,1320
1947,12,22,2520
1947,12,23,3520
1947,12,24,3660
1947,12,25,1340
1947,12,26,1970
1947,12,27,2590
1947,12,28,1330
1947,12,29,2310
1947,12,30,3650
1947,12,31,3300
1948,1,1,1660
1948,1,2,2860
1948,1,3,2670
1948,1,4,1620
1948,1,5,2110
1948,1,6,3340
1948,1,7,3430
1948,1,8,3410
1948,1,9,3640
1948,1,10,2670
1948,1,11,1880
1948,1,12,2120
1948,1,13,3250
1948,1,14,2900
1948,1,15,2910
1948,1,16,2750
1948,1,17,2280
1948,1,18,1250
1948,1,19,1410
1948,1,20,2570
1948,1,21,2440
1948,1,22,2440
1948,1,23,2480
1948,1,24,2270
1948,1,25,1660
1948,1,26,2330
1948,1,27,3560
1948,1,28,2980
1948,1,29,3280
1948,1,30,3490
1948,1,31,3040
1948,2,1,1730
1948,2,2,2530
1948,2,3,3430
1948,2,4,3320
1948,2,5,3260
1948,2,6,2960
1948,2,7,2780
1948,2,8,1850
1948,2,9,2280
1948,2,10,3550
1948,2,11,3600
1948,2,12,3240
1948,2,13,3240
1948,2,14,3610
1948,2,15,3380
1948,2,16,4790
1948,2,17,5150
1948,2,18,5810
1948,2,19,5870
1948,2,20,5940
1948,2,21,6920
1948,2,22,5590
1948,2,23,5490
1948,2,24,6030
1948,2,25,6150
1948,2,26,5820
1948,2,27,5520
1948,2,28,5230
1948,2,29,3400
1948,3,1,4000
1948,3,2,5550
1948,3,3,5490
1948,3,4,5400
1948,3,5,4700
1948,3,6,4190
1948,3,7,2780
1948,3,8,4050
1948,3,9,5120
1948,3,10,5090
1948,3,11,4930
1948,3,12,4760
1948,3,13,4230
1948,3,14,2780
1948,3,15,4040
1948,3,16,14000
1948,3,17,22500
1948,3,18,15300
1948,3,19,17500
1948,3,20,31600
1948,3,21,29200
1948,3,22,36500
1948,3,23,40100
1948,3,24,31900
1948,3,25,30100
1948,3,26,26200
1948,3,27,25100
1948,3,28,33100
1948,3,29,27700
1948,3,30,22500
1948,3,31,19500
1948,4,1,21400
1948,4,2,27300
1948,4,3,28000
1948,4,4,23900
1948,4,5,20100
1948,4,6,16900
1948,4,7,16700
1948,4,8,15500
1948,4,9,15000
1948,4,10,13200
1948,4,11,11400
1948,4,12,10600
1948,4,13,12500
1948,4,14,14200
1948,4,15,14000
1948,4,16,12700
1948,4,17,14100
1948,4,18,12400
1948,4,19,10600
1948,4,20,11800
1948,4,21,13000
1948,4,22,13000
1948,4,23,12800
1948,4,24,11900
1948,4,25,9110
1948,4,26,7100
1948,4,27,7000
1948,4,28,6750
1948,4,29,5560
1948,4,30,5480
1948,5,1,5800
1948,5,2,5580
1948,5,3,5790
1948,5,4,5320
1948,5,5,5300
1948,5,6,4610
1948,5,7,4790
1948,5,8,5620
1948,5,9,3980
1948,5,10,5350
1948,5,11,7470
1948,5,12,7450
1948,5,13,9530
1948,5,14,11900
1948,5,15,13900
1948,5,16,15600
1948,5,17,17500
1948,5,18,19100
1948,5,19,19200
1948,5,20,16500
1948,5,21,13900
1948,5,22,14500
1948,5,23,13400
1948,5,24,17300
1948,5,25,17500
1948,5,26,14500
1948,5,27,11400
1948,5,28,9900
1948,5,29,8640
1948,5,30,6780
1948,5,31,7070
1948,6,1,7940
1948,6,2,8160
1948,6,3,7400
1948,6,4,5970
1948,6,5,5680
1948,6,6,5300
1948,6,7,5880
1948,6,8,7680
1948,6,9,11300
1948,6,10,12900
1948,6,11,12400
1948,6,12,12000
1948,6,13,10400
1948,6,14,8090
1948,6,15,7970
1948,6,16,7370
1948,6,17,6720
1948,6,18,6400
1948,6,19,5150
1948,6,20,3730
1948,6,21,4310
1948,6,22,4800
1948,6,23,4990
1948,6,24,5660
1948,6,25,6840
1948,6,26,7030
1948,6,27,5250
1948,6,28,6060
1948,6,29,6850
1948,6,30,6820
1948,7,1,6380
1948,7,2,5470
1948,7,3,4980
1948,7,4,2680
1948,7,5,2770
1948,7,6,6350
1948,7,7,6150
1948,7,8,5740
1948,7,9,5240
1948,7,10,4760
1948,7,11,2730
1948,7,12,3500
1948,7,13,4540
1948,7,14,4700
1948,7,15,4450
1948,7,16,4380
1948,7,17,3650
1948,7,18,2510
1948,7,19,3150
1948,7,20,3860
1948,7,21,3600
1948,7,22,3590
1948,7,23,3800
1948,7,24,4040
1948,7,25,3300
1948,7,26,2790
1948,7,27,4010
1948,7,28,3800
1948,7,29,3720
1948,7,30,3670
1948,7,31,3320
1948,8,1,2390
1948,8,2,2160
1948,8,3,3700
1948,8,4,3580
1948,8,5,3760
1948,8,6,3870
1948,8,7,3670
1948,8,8,2680
1948,8,9,2980
1948,8,10,3770
1948,8,11,3740
1948,8,12,3420
1948,8,13,3880
1948,8,14,4950
1948,8,15,2650
1948,8,16,3600
1948,8,17,4340
1948,8,18,4450
1948,8,19,4380
1948,8,20,4250
1948,8,21,3400
1948,8,22,2300
1948,8,23,3390
1948,8,24,4400
1948,8,25,4150
1948,8,26,3470
1948,8,27,3100
1948,8,28,3210
1948,8,29,1980
1948,8,30,2340
1948,8,31,3600
1948,9,1,2960
1948,9,2,2720
1948,9,3,3000
1948,9,4,2760
1948,9,5,1820
1948,9,6,773
1948,9,7,1550
1948,9,8,3190
1948,9,9,3040
1948,9,10,3490
1948,9,11,2550
1948,9,12,1140
1948,9,13,1720
1948,9,14,2810
1948,9,15,2940
1948,9,16,2770
1948,9,17,3100
1948,9,18,2540
1948,9,19,1690
1948,9,20,2190
1948,9,21,3300
1948,9,22,3020
1948,9,23,2970
1948,9,24,3180
1948,9,25,2490
1948,9,26,1890
1948,9,27,1950
1948,9,28,3060
1948,9,29,3250
1948,9,30,3150
1948,10,1,3460
1948,10,2,2730
1948,10,3,1230
1948,10,4,1810
1948,10,5,3430
1948,10,6,3040
1948,10,7,2410
1948,10,8,3540
1948,10,9,3050
1948,10,10,1600
1948,10,11,2440
1948,10,12,3180
1948,10,13,3110
1948,10,14,3220
1948,10,15,2670
1948,10,16,2100
1948,10,17,1470
1948,10,18,2780
1948,10,19,3760
1948,10,20,3410
1948,10,21,3240
1948,10,22,3130
1948,10,23,2470
1948,10,24,1470
1948,10,25,2620
1948,10,26,3330
1948,10,27,2850
1948,10,28,3020
1948,10,29,2750
1948,10,30,2060
1948,10,31,1350
1948,11,1,1930
1948,11,2,2960
1948,11,3,2490
1948,11,4,3140
1948,11,5,2800
1948,11,6,2430
1948,11,7,2190
1948,11,8,4010
1948,11,9,4910
1948,11,10,4540
1948,11,11,3810
1948,11,12,3590
1948,11,13,3380
1948,11,14,1640
1948,11,15,2830
1948,11,16,3910
1948,11,17,4060
1948,11,18,3550
1948,11,19,3790
1948,11,20,6490
1948,11,21,9900
1948,11,22,9300
1948,11,23,8790
1948,11,24,7770
1948,11,25,6050
1948,11,26,6490
1948,11,27,5820
1948,11,28,5390
1948,11,29,6340
1948,11,30,5970
1948,12,1,6070
1948,12,2,5390
1948,12,3,5350
1948,12,4,4660
1948,12,5,3210
1948,12,6,4010
1948,12,7,6160
1948,12,8,7290
1948,12,9,7420
1948,12,10,6220
1948,12,11,5760
1948,12,12,3840
1948,12,13,4690
1948,12,14,5580
1948,12,15,5240
1948,12,16,5150
1948,12,17,5390
1948,12,18,4930
1948,12,19,2970
1948,12,20,3800
1948,12,21,4940
1948,12,22,4970
1948,12,23,5400
1948,12,24,5150
1948,12,25,2840
1948,12,26,1750
1948,12,27,3830
1948,12,28,4560
1948,12,29,5550
1948,12,30,26200
1948,12,31,94400
1949,1,1,81900
1949,1,2,48900
1949,1,3,34900
1949,1,4,26900
1949,1,5,25800
1949,1,6,39200
1949,1,7,30800
1949,1,8,23800
1949,1,9,20300
1949,1,10,18100
1949,1,11,16400
1949,1,12,14700
1949,1,13,13400
1949,1,14,12800
1949,1,15,11700
1949,1,16,10600
1949,1,17,11400
1949,1,18,10800
1949,1,19,11000
1949,1,20,10600
1949,1,21,9870
1949,1,22,9340
1949,1,23,8960
1949,1,24,9690
1949,1,25,10100
1949,1,26,9620
1949,1,27,8660
1949,1,28,9250
1949,1,29,10700
1949,1,30,6790
1949,1,31,5810
1949,2,1,8150
1949,2,2,8470
1949,2,3,8900
1949,2,4,9180
1949,2,5,8880
1949,2,6,7490
1949,2,7,8010
1949,2,8,8390
1949,2,9,8440
1949,2,10,8380
1949,2,11,7460
1949,2,12,7320
1949,2,13,7050
1949,2,14,8600
1949,2,15,12900
1949,2,16,18400
1949,2,17,16600
1949,2,18,14800
1949,2,19,13900
1949,2,20,13600
1949,2,21,12900
1949,2,22,12600
1949,2,23,13400
1949,2,24,12600
1949,2,25,12900
1949,2,26,13100
1949,2,27,11600
1949,2,28,11300
1949,3,1,10700
1949,3,2,10700
1949,3,3,10000
1949,3,4,9410
1949,3,5,9720
1949,3,6,14000
1949,3,7,13100
1949,3,8,11500
1949,3,9,10100
1949,3,10,10100
1949,3,11,10100
1949,3,12,9720
1949,3,13,8370
1949,3,14,6670
1949,3,15,8450
1949,3,16,6290
1949,3,17,5850
1949,3,18,5800
1949,3,19,5130
1949,3,20,3440
1949,3,21,4950
1949,3,22,6090
1949,3,23,8770
1949,3,24,12700
1949,3,25,12000
1949,3,26,11000
1949,3,27,14200
1949,3,28,18000
1949,3,29,17900
1949,3,30,15700
1949,3,31,14600
1949,4,1,12800
1949,4,2,11500
1949,4,3,9690
1949,4,4,9160
1949,4,5,9160
1949,4,6,9370
1949,4,7,9580
1949,4,8,9770
1949,4,9,9630
1949,4,10,8300
1949,4,11,7780
1949,4,12,7280
1949,4,13,6890
1949,4,14,6380
1949,4,15,7030
1949,4,16,8880
1949,4,17,8890
1949,4,18,8670
1949,4,19,9300
1949,4,20,9070
1949,4,21,8490
1949,4,22,9110
1949,4,23,9080
1949,4,24,9050
1949,4,25,8890
1949,4,26,8500
1949,4,27,8680
1949,4,28,7890
1949,4,29,7020
1949,4,30,6540
1949,5,1,5360
1949,5,2,5690
1949,5,3,6260
1949,5,4,7180
1949,5,5,7040
1949,5,6,7100
1949,5,7,6730
1949,5,8,7000
1949,5,9,7040
1949,5,10,5760
1949,5,11,5530
1949,5,12,4760
1949,5,13,4050
1949,5,14,3390
1949,5,15,2700
1949,5,16,3820
1949,5,17,4110
1949,5,18,4150
1949,5,19,3960
1949,5,20,4740
1949,5,21,5080
1949,5,22,3110
1949,5,23,3450
1949,5,24,4790
1949,5,25,5440
1949,5,26,5700
1949,5,27,4820
1949,5,28,4600
1949,5,29,3690
1949,5,30,2370
1949,5,31,3880
1949,6,1,4660
1949,6,2,4340
1949,6,3,4270
1949,6,4,3160
1949,6,5,1790
1949,6,6,3100
1949,6,7,3800
1949,6,8,3390
1949,6,9,3310
1949,6,10,3380
1949,6,11,2730
1949,6,12,1950
1949,6,13,2690
1949,6,14,3410
1949,6,15,3570
1949,6,16,2850
1949,6,17,2820
1949,6,18,2090
1949,6,19,1460
1949,6,20,2250
