STATION,NAME,DATE,YEAR,MONTH,DAY,TAVG,TMAX,TMIN
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/9/1969,1969,1,9.00,,24,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/10/1969,1969,1,10.00,,23,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/11/1969,1969,1,11.00,,25,2
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/12/1969,1969,1,12.00,,28,13
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/13/1969,1969,1,13.00,,29,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/14/1969,1969,1,14.00,,30,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/15/1969,1969,1,15.00,,30,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/16/1969,1969,1,16.00,,23,-3
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/17/1969,1969,1,17.00,,34,4
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/18/1969,1969,1,18.00,,41,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/19/1969,1969,1,19.00,,42,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/20/1969,1969,1,20.00,,35,13
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/21/1969,1969,1,21.00,,39,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/22/1969,1969,1,22.00,,42,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/23/1969,1969,1,23.00,,39,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/24/1969,1969,1,24.00,,41,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/25/1969,1969,1,25.00,,40,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/26/1969,1969,1,26.00,,23,11
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/27/1969,1969,1,27.00,,17,0
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/28/1969,1969,1,28.00,,18,-5
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/29/1969,1969,1,29.00,,30,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/30/1969,1969,1,30.00,,37,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/31/1969,1969,1,31.00,,40,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/1/1969,1969,2,1.00,,40,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/2/1969,1969,2,2.00,,39,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/3/1969,1969,2,3.00,,34,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/4/1969,1969,2,4.00,,24,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/5/1969,1969,2,5.00,,24,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/6/1969,1969,2,6.00,,32,17
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/7/1969,1969,2,7.00,,31,9
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/8/1969,1969,2,8.00,,32,3
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/9/1969,1969,2,9.00,,29,19
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/10/1969,1969,2,10.00,,28,14
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/11/1969,1969,2,11.00,,32,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/12/1969,1969,2,12.00,,36,20
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/13/1969,1969,2,13.00,,29,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/14/1969,1969,2,14.00,,18,6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/15/1969,1969,2,15.00,,27,9
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/16/1969,1969,2,16.00,,33,1
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/17/1969,1969,2,17.00,,33,0
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/18/1969,1969,2,18.00,,38,11
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/19/1969,1969,2,19.00,,31,19
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/20/1969,1969,2,20.00,,38,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/21/1969,1969,2,21.00,,44,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/22/1969,1969,2,22.00,,39,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/23/1969,1969,2,23.00,,36,23
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/24/1969,1969,2,24.00,,37,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/25/1969,1969,2,25.00,,35,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/26/1969,1969,2,26.00,,32,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/27/1969,1969,2,27.00,,31,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/28/1969,1969,2,28.00,,36,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/1/1969,1969,3,1.00,,41,4
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/2/1969,1969,3,2.00,,38,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/3/1969,1969,3,3.00,,37,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/4/1969,1969,3,4.00,,33,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/5/1969,1969,3,5.00,,25,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/6/1969,1969,3,6.00,,36,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/7/1969,1969,3,7.00,,30,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/8/1969,1969,3,8.00,,33,8
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/9/1969,1969,3,9.00,,35,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/10/1969,1969,3,10.00,,32,23
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/11/1969,1969,3,11.00,,26,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/12/1969,1969,3,12.00,,27,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/13/1969,1969,3,13.00,,37,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/14/1969,1969,3,14.00,,38,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/15/1969,1969,3,15.00,,39,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/16/1969,1969,3,16.00,,39,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/17/1969,1969,3,17.00,,50,18
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/18/1969,1969,3,18.00,,61,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/19/1969,1969,3,19.00,,51,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/20/1969,1969,3,20.00,,51,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/21/1969,1969,3,21.00,,53,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/22/1969,1969,3,22.00,,42,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/23/1969,1969,3,23.00,,54,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/24/1969,1969,3,24.00,,50,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/25/1969,1969,3,25.00,,43,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/26/1969,1969,3,26.00,,42,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/27/1969,1969,3,27.00,,38,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/28/1969,1969,3,28.00,,48,20
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/29/1969,1969,3,29.00,,44,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/30/1969,1969,3,30.00,,36,20
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/31/1969,1969,3,31.00,,33,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/1/1969,1969,4,1.00,,43,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/2/1969,1969,4,2.00,,45,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/3/1969,1969,4,3.00,,47,20
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/4/1969,1969,4,4.00,,67,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/5/1969,1969,4,5.00,,54,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/6/1969,1969,4,6.00,,56,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/7/1969,1969,4,7.00,,63,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/8/1969,1969,4,8.00,,57,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/9/1969,1969,4,9.00,,66,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/10/1969,1969,4,10.00,,60,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/11/1969,1969,4,11.00,,55,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/12/1969,1969,4,12.00,,58,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/13/1969,1969,4,13.00,,68,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/14/1969,1969,4,14.00,,74,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/15/1969,1969,4,15.00,,77,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/16/1969,1969,4,16.00,,60,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/17/1969,1969,4,17.00,,76,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/18/1969,1969,4,18.00,,73,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/19/1969,1969,4,19.00,,38,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/20/1969,1969,4,20.00,,54,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/21/1969,1969,4,21.00,,63,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/22/1969,1969,4,22.00,,50,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/23/1969,1969,4,23.00,,57,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/24/1969,1969,4,24.00,,46,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/25/1969,1969,4,25.00,,65,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/26/1969,1969,4,26.00,,68,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/27/1969,1969,4,27.00,,83,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/28/1969,1969,4,28.00,,84,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/29/1969,1969,4,29.00,,55,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/30/1969,1969,4,30.00,,62,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/1/1969,1969,5,1.00,,65,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/2/1969,1969,5,2.00,,72,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/3/1969,1969,5,3.00,,76,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/4/1969,1969,5,4.00,,73,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/5/1969,1969,5,5.00,,66,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/6/1969,1969,5,6.00,,67,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/7/1969,1969,5,7.00,,60,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/8/1969,1969,5,8.00,,63,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/9/1969,1969,5,9.00,,68,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/10/1969,1969,5,10.00,,60,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/11/1969,1969,5,11.00,,60,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/12/1969,1969,5,12.00,,60,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/13/1969,1969,5,13.00,,65,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/14/1969,1969,5,14.00,,62,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/15/1969,1969,5,15.00,,68,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/16/1969,1969,5,16.00,,78,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/17/1969,1969,5,17.00,,83,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/18/1969,1969,5,18.00,,80,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/19/1969,1969,5,19.00,,69,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/20/1969,1969,5,20.00,,69,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/21/1969,1969,5,21.00,,67,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/22/1969,1969,5,22.00,,72,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/23/1969,1969,5,23.00,,59,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/24/1969,1969,5,24.00,,66,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/25/1969,1969,5,25.00,,75,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/26/1969,1969,5,26.00,,63,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/27/1969,1969,5,27.00,,71,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/28/1969,1969,5,28.00,,79,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/29/1969,1969,5,29.00,,89,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/30/1969,1969,5,30.00,,81,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/31/1969,1969,5,31.00,,77,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/1/1969,1969,6,1.00,,79,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/2/1969,1969,6,2.00,,85,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/3/1969,1969,6,3.00,,76,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/4/1969,1969,6,4.00,,67,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/5/1969,1969,6,5.00,,75,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/6/1969,1969,6,6.00,,75,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/7/1969,1969,6,7.00,,75,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/8/1969,1969,6,8.00,,74,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/9/1969,1969,6,9.00,,75,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/10/1969,1969,6,10.00,,79,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/11/1969,1969,6,11.00,,82,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/12/1969,1969,6,12.00,,87,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/13/1969,1969,6,13.00,,89,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/14/1969,1969,6,14.00,,86,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/15/1969,1969,6,15.00,,76,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/16/1969,1969,6,16.00,,73,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/17/1969,1969,6,17.00,,76,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/18/1969,1969,6,18.00,,72,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/19/1969,1969,6,19.00,,79,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/20/1969,1969,6,20.00,,79,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/21/1969,1969,6,21.00,,74,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/22/1969,1969,6,22.00,,78,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/23/1969,1969,6,23.00,,62,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/24/1969,1969,6,24.00,,69,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/25/1969,1969,6,25.00,,72,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/26/1969,1969,6,26.00,,83,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/27/1969,1969,6,27.00,,92,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/28/1969,1969,6,28.00,,91,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/29/1969,1969,6,29.00,,82,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/30/1969,1969,6,30.00,,88,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/1/1969,1969,7,1.00,,80,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/2/1969,1969,7,2.00,,77,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/3/1969,1969,7,3.00,,74,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/4/1969,1969,7,4.00,,80,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/5/1969,1969,7,5.00,,83,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/6/1969,1969,7,6.00,,76,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/7/1969,1969,7,7.00,,75,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/8/1969,1969,7,8.00,,77,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/9/1969,1969,7,9.00,,80,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/10/1969,1969,7,10.00,,79,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/11/1969,1969,7,11.00,,85,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/12/1969,1969,7,12.00,,80,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/13/1969,1969,7,13.00,,76,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/14/1969,1969,7,14.00,,82,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/15/1969,1969,7,15.00,,89,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/16/1969,1969,7,16.00,,93,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/17/1969,1969,7,17.00,,92,71
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/18/1969,1969,7,18.00,,85,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/19/1969,1969,7,19.00,,81,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/20/1969,1969,7,20.00,,76,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/21/1969,1969,7,21.00,,82,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/22/1969,1969,7,22.00,,84,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/23/1969,1969,7,23.00,,80,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/24/1969,1969,7,24.00,,81,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/25/1969,1969,7,25.00,,79,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/26/1969,1969,7,26.00,,77,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/27/1969,1969,7,27.00,,75,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/28/1969,1969,7,28.00,,80,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/29/1969,1969,7,29.00,,80,69
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/30/1969,1969,7,30.00,,83,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/31/1969,1969,7,31.00,,87,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/1/1969,1969,8,1.00,,87,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/2/1969,1969,8,2.00,,87,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/3/1969,1969,8,3.00,,86,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/4/1969,1969,8,4.00,,71,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/5/1969,1969,8,5.00,,81,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/6/1969,1969,8,6.00,,86,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/7/1969,1969,8,7.00,,87,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/8/1969,1969,8,8.00,,87,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/9/1969,1969,8,9.00,,85,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/10/1969,1969,8,10.00,,77,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/11/1969,1969,8,11.00,,80,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/12/1969,1969,8,12.00,,82,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/13/1969,1969,8,13.00,,86,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/14/1969,1969,8,14.00,,87,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/15/1969,1969,8,15.00,,85,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/16/1969,1969,8,16.00,,82,72
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/17/1969,1969,8,17.00,,87,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/18/1969,1969,8,18.00,,88,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/19/1969,1969,8,19.00,,82,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/20/1969,1969,8,20.00,,75,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/21/1969,1969,8,21.00,,75,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/22/1969,1969,8,22.00,,79,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/23/1969,1969,8,23.00,,85,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/24/1969,1969,8,24.00,,92,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/25/1969,1969,8,25.00,,89,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/26/1969,1969,8,26.00,,76,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/27/1969,1969,8,27.00,,73,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/28/1969,1969,8,28.00,,83,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/29/1969,1969,8,29.00,,87,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/30/1969,1969,8,30.00,,88,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/31/1969,1969,8,31.00,,91,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/1/1969,1969,9,1.00,,91,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/2/1969,1969,9,2.00,,78,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/3/1969,1969,9,3.00,,70,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/4/1969,1969,9,4.00,,80,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/5/1969,1969,9,5.00,,76,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/6/1969,1969,9,6.00,,81,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/7/1969,1969,9,7.00,,87,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/8/1969,1969,9,8.00,,69,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/9/1969,1969,9,9.00,,73,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/10/1969,1969,9,10.00,,68,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/11/1969,1969,9,11.00,,74,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/12/1969,1969,9,12.00,,79,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/13/1969,1969,9,13.00,,82,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/14/1969,1969,9,14.00,,85,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/15/1969,1969,9,15.00,,85,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/16/1969,1969,9,16.00,,84,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/17/1969,1969,9,17.00,,76,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/18/1969,1969,9,18.00,,65,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/19/1969,1969,9,19.00,,66,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/20/1969,1969,9,20.00,,68,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/21/1969,1969,9,21.00,,70,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/22/1969,1969,9,22.00,,73,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/23/1969,1969,9,23.00,,77,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/24/1969,1969,9,24.00,,79,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/25/1969,1969,9,25.00,,63,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/26/1969,1969,9,26.00,,69,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/27/1969,1969,9,27.00,,74,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/28/1969,1969,9,28.00,,70,43
