Year,Month,Avg_Temp_F,state_cd
1944,04,45.6,WA
1944,05,52.3,WA
1944,06,58,WA
1944,07,64.9,WA
1944,08,62.5,WA
1944,09,59.6,WA
1944,10,51.9,WA
1944,11,36.6,WA
1944,12,28.5,WA
1945,01,32.4,WA
1945,02,35.3,WA
1945,03,36.9,WA
1945,04,42.5,WA
1945,05,53.2,WA
1945,06,56.6,WA
1945,07,65.3,WA
1945,08,64.5,WA
1945,09,55,WA
1945,10,48.9,WA
1945,11,34.9,WA
1945,12,30.3,WA
1946,01,30.9,WA
1946,02,33.6,WA
1946,03,38.9,WA
1946,04,45.2,WA
1946,05,54.3,WA
1946,06,55.9,WA
1946,07,63.9,WA
1946,08,64,WA
1946,09,56,WA
1946,10,43.3,WA
1946,11,33.2,WA
1946,12,31.7,WA
1947,01,25.8,WA
1947,02,35.6,WA
1947,03,42,WA
1947,04,47.1,WA
1947,05,56.2,WA
1947,06,56.8,WA
1947,07,63.3,WA
1947,08,61.7,WA
1947,09,57.7,WA
1947,10,47.8,WA
1947,11,36.6,WA
1947,12,33,WA
1948,01,28.9,WA
1948,02,30.1,WA
1948,03,36.1,WA
1948,04,41.8,WA
1948,05,50.1,WA
1948,06,61.2,WA
1948,07,61.2,WA
1948,08,60.9,WA
1948,09,55.5,WA
1948,10,45.5,WA
1948,11,35.5,WA
1948,12,24.5,WA
1949,01,14.8,WA
1949,02,27.5,WA
1949,03,38.3,WA
1949,04,46.8,WA
1949,05,55,WA
1949,06,57,WA
1949,07,62.4,WA
1949,08,62.6,WA
1949,09,58.4,WA
1949,10,43.6,WA
1949,11,41.9,WA
1949,12,30.7,WA
1950,01,12.7,WA
1950,02,30.1,WA
1950,03,36,WA
1950,04,42.2,WA
1950,05,49.3,WA
1950,06,57.6,WA
1950,07,64,WA
1950,08,64.5,WA
1950,09,58.2,WA
1950,10,45.4,WA
1950,11,36.3,WA
1950,12,35.6,WA
1951,01,28.6,WA
1951,02,32.4,WA
1951,03,33.6,WA
1951,04,46,WA
1951,05,52.1,WA
1951,06,58.3,WA
1951,07,64.8,WA
1951,08,62.8,WA
1951,09,58,WA
1951,10,46,WA
1951,11,35.8,WA
1951,12,26.2,WA
1952,01,24.4,WA
1952,02,32.4,WA
1952,03,36.7,WA
1952,04,46.5,WA
1952,05,52.6,WA
1952,06,56.2,WA
1952,07,64.5,WA
1952,08,63.5,WA
1952,09,59.7,WA
1952,10,51.6,WA
1952,11,33.2,WA
1952,12,32.3,WA
1953,01,37.2,WA
1953,02,36,WA
1953,03,39.1,WA
1953,04,43.7,WA
1953,05,50.2,WA
1953,06,53.8,WA
1953,07,63.4,WA
1953,08,63.2,WA
1953,09,58.2,WA
1953,10,49.1,WA
1953,11,39.9,WA
1953,12,34.9,WA
1954,01,26.9,WA
1954,02,34.9,WA
1954,03,35.4,WA
1954,04,42.2,WA
1954,05,52.1,WA
1954,06,53.9,WA
1954,07,61.2,WA
1954,08,60,WA
1954,09,56.1,WA
1954,10,45.3,WA
1954,11,41.8,WA
1954,12,31.4,WA
1955,01,29.4,WA
1955,02,30.5,WA
1955,03,32,WA
1955,04,39.8,WA
1955,05,47.7,WA
1955,06,57.7,WA
1955,07,60.9,WA
1955,08,62.3,WA
1955,09,56.5,WA
1955,10,46.5,WA
1955,11,29.6,WA
1955,12,27.4,WA
1956,01,29,WA
1956,02,25,WA
1956,03,35.3,WA
1956,04,47,WA
1956,05,54.9,WA
1956,06,55.3,WA
1956,07,65.6,WA
1956,08,63.4,WA
1956,09,57,WA
1956,10,45.3,WA
1956,11,33.9,WA
1956,12,31.8,WA
1957,01,18.4,WA
1957,02,30.2,WA
1957,03,38,WA
1957,04,46.1,WA
1957,05,55.7,WA
1957,06,58.7,WA
1957,07,61.6,WA
1957,08,60.5,WA
1957,09,60.4,WA
1957,10,45.7,WA
1957,11,36.1,WA
1957,12,35,WA
1958,01,33.9,WA
1958,02,40.5,WA
1958,03,38.2,WA
1958,04,44.3,WA
1958,05,58.2,WA
1958,06,62.6,WA
1958,07,68.6,WA
1958,08,67.4,WA
1958,09,56.5,WA
1958,10,48.5,WA
1958,11,35.2,WA
1958,12,34.1,WA
1959,01,30.2,WA
1959,02,32.1,WA
1959,03,38.4,WA
1959,04,45.5,WA
1959,05,49.2,WA
1959,06,57.7,WA
1959,07,65.2,WA
1959,08,60.9,WA
1959,09,54.5,WA
1959,10,46.7,WA
1959,11,34.1,WA
1959,12,31.5,WA
1960,01,25.2,WA
1960,02,33.4,WA
1960,03,37.8,WA
1960,04,44.8,WA
1960,05,49.2,WA
1960,06,57.9,WA
1960,07,67.5,WA
1960,08,61.1,WA
1960,09,56.9,WA
1960,10,48.3,WA
1960,11,36.3,WA
1960,12,29.4,WA
1961,01,32.7,WA
1961,02,37.9,WA
1961,03,39.5,WA
1961,04,44,WA
1961,05,51.3,WA
1961,06,62.2,WA
1961,07,66.5,WA
1961,08,68.1,WA
1961,09,54.3,WA
1961,10,44.9,WA
1961,11,32.3,WA
1961,12,30,WA
1962,01,27.6,WA
1962,02,34.4,WA
1962,03,35.9,WA
1962,04,47.1,WA
1962,05,48.3,WA
1962,06,56.9,WA
1962,07,62.8,WA
1962,08,61.5,WA
1962,09,58,WA
1962,10,47.5,WA
1962,11,39.2,WA
1962,12,34.6,WA
1963,01,24.8,WA
1963,02,38.2,WA
1963,03,39.3,WA
1963,04,43.3,WA
1963,05,52.1,WA
1963,06,57.5,WA
1963,07,61.2,WA
1963,08,63.9,WA
1963,09,61.6,WA
1963,10,49.4,WA
1963,11,38,WA
1963,12,30.6,WA
1964,01,32.1,WA
1964,02,33.6,WA
1964,03,36.5,WA
1964,04,42.4,WA
1964,05,49.6,WA
1964,06,56.4,WA
1964,07,62.9,WA
1964,08,59.9,WA
1964,09,54.4,WA
1964,10,47.5,WA
1964,11,35,WA
1964,12,26.8,WA
1965,01,30.6,WA
1965,02,34.8,WA
1965,03,37,WA
1965,04,46.2,WA
1965,05,49.7,WA
1965,06,57.6,WA
1965,07,65,WA
1965,08,64.2,WA
1965,09,54.1,WA
1965,10,50.2,WA
1965,11,40.1,WA
1965,12,31.3,WA
1966,01,30.3,WA
1966,02,34.4,WA
1966,03,38.4,WA
1966,04,45.4,WA
1966,05,52.6,WA
1966,06,55.8,WA
1966,07,61.9,WA
1966,08,63.3,WA
1966,09,60,WA
1966,10,46.6,WA
1966,11,39,WA
1966,12,35.4,WA
1967,01,35,WA
1967,02,37.3,WA
1967,03,37,WA
1967,04,41,WA
1967,05,51,WA
1967,06,60.8,WA
1967,07,65,WA
1967,08,68.5,WA
1967,09,62.3,WA
1967,10,47.8,WA
1967,11,38,WA
1967,12,30.4,WA
1968,01,30.8,WA
1968,02,37.9,WA
1968,03,41.6,WA
1968,04,42.7,WA
1968,05,51.7,WA
1968,06,57.4,WA
1968,07,65.8,WA
1968,08,61,WA
1968,09,57.1,WA
1968,10,45,WA
1968,11,37.5,WA
1968,12,27.6,WA
1969,01,19.7,WA
1969,02,29.8,WA
1969,03,38.1,WA
1969,04,44.6,WA
1969,05,54.6,WA
1969,06,62.3,WA
1969,07,62.5,WA
1969,08,61.3,WA
1969,09,57.4,WA
1969,10,44.9,WA
1969,11,38.1,WA
1969,12,32.7,WA
1970,01,29.1,WA
1970,02,37.1,WA
1970,03,38.4,WA
1970,04,41.2,WA
1970,05,51.4,WA
1970,06,61.5,WA
1970,07,65.2,WA
1970,08,64.1,WA
1970,09,53.2,WA
1970,10,45.1,WA
1970,11,36.4,WA
1970,12,28.9,WA
1971,01,31,WA
1971,02,34.4,WA
1971,03,34.3,WA
1971,04,43.3,WA
1971,05,52.8,WA
1971,06,54.1,WA
1971,07,64.6,WA
1971,08,67.3,WA
1971,09,53.4,WA
1971,10,44.8,WA
1971,11,36.9,WA
1971,12,27.7,WA
1972,01,26.6,WA
1972,02,32.2,WA
1972,03,40,WA
1972,04,40.9,WA
1972,05,53.6,WA
1972,06,57.7,WA
1972,07,63.2,WA
1972,08,65.4,WA
1972,09,53,WA
1972,10,45.7,WA
1972,11,38,WA
1972,12,26.9,WA
1973,01,28.1,WA
1973,02,34.9,WA
1973,03,39.9,WA
1973,04,45.1,WA
1973,05,52.9,WA
1973,06,57.4,WA
1973,07,64.7,WA
1973,08,62.4,WA
1973,09,57.6,WA
1973,10,46.3,WA
1973,11,34,WA
1973,12,35,WA
1974,01,27.1,WA
1974,02,35.8,WA
1974,03,38.2,WA
1974,04,44.6,WA
1974,05,48.3,WA
1974,06,59.7,WA
1974,07,62.4,WA
1974,08,64.3,WA
1974,09,59.8,WA
1974,10,47.8,WA
1974,11,38.6,WA
1974,12,34.2,WA
1975,01,29,WA
1975,02,30.1,WA
1975,03,35.6,WA
1975,04,40.9,WA
1975,05,50.7,WA
1975,06,56,WA
1975,07,66.4,WA
1975,08,60.4,WA
1975,09,58.6,WA
1975,10,46.2,WA
1975,11,35.8,WA
1975,12,32.8,WA
1976,01,32.2,WA
1976,02,33.6,WA
1976,03,35.3,WA
1976,04,43.8,WA
1976,05,51.3,WA
1976,06,54.5,WA
1976,07,62.7,WA
1976,08,60.7,WA
1976,09,59.7,WA
1976,10,47.1,WA
1976,11,37.9,WA
1976,12,32.3,WA
1977,01,26.1,WA
1977,02,37.3,WA
1977,03,37.9,WA
1977,04,48,WA
1977,05,48.7,WA
1977,06,60.6,WA
1977,07,62.3,WA
1977,08,67.4,WA
1977,09,54.2,WA
1977,10,46.1,WA
1977,11,34.7,WA
1977,12,31.3,WA
1978,01,31.5,WA
1978,02,36,WA
1978,03,41.3,WA
1978,04,44.8,WA
1978,05,49.8,WA
1978,06,60.1,WA
1978,07,64.6,WA
1978,08,62.6,WA
1978,09,55.1,WA
1978,10,47.6,WA
1978,11,31.8,WA
1978,12,25.8,WA
1979,01,18.8,WA
1979,02,31.3,WA
1979,03,40.7,WA
1979,04,44.5,WA
1979,05,53.1,WA
1979,06,58.8,WA
1979,07,65.4,WA
1979,08,64.6,WA
1979,09,60,WA
1979,10,49.9,WA
1979,11,33.9,WA
1979,12,35.4,WA
1980,01,23.8,WA
1980,02,33.9,WA
1980,03,37.9,WA
1980,04,47.9,WA
1980,05,52,WA
1980,06,55.1,WA
1980,07,63.5,WA
1980,08,60.5,WA
1980,09,57.1,WA
1980,10,48,WA
1980,11,38.4,WA
1980,12,34.6,WA
1981,01,36.2,WA
1981,02,35.7,WA
1981,03,42,WA
1981,04,44.5,WA
1981,05,51.1,WA
1981,06,54.6,WA
1981,07,62.2,WA
1981,08,67.2,WA
1981,09,57.7,WA
1981,10,45.4,WA
1981,11,39.4,WA
1981,12,31.5,WA
1982,01,28.4,WA
1982,02,32.9,WA
1982,03,38.5,WA
1982,04,41.4,WA
1982,05,50.7,WA
1982,06,60.9,WA
1982,07,62.5,WA
1982,08,63.6,WA
1982,09,57.2,WA
1982,10,46.3,WA
1982,11,33.5,WA
1982,12,30.4,WA
1983,01,35.6,WA
1983,02,37.9,WA
1983,03,42.3,WA
1983,04,45,WA
1983,05,54,WA
1983,06,56.8,WA
1983,07,60.8,WA
1983,08,65,WA
1983,09,54.1,WA
1983,10,46.5,WA
1983,11,39.6,WA
1983,12,22.7,WA
1984,01,31.9,WA
1984,02,35.8,WA
1984,03,41.7,WA
1984,04,43.2,WA
1984,05,48.2,WA
1984,06,55.7,WA
1984,07,64.2,WA
1984,08,64.1,WA
1984,09,54.7,WA
1984,10,43.8,WA
1984,11,36.1,WA
1984,12,24.5,WA
1985,01,26.3,WA
1985,02,28.6,WA
1985,03,36.8,WA
1985,04,45.9,WA
1985,05,53,WA
1985,06,58.3,WA
1985,07,69,WA
1985,08,62.3,WA
1985,09,53.1,WA
1985,10,45.1,WA
1985,11,24.9,WA
1985,12,23.9,WA
1986,01,33.2,WA
1986,02,33.4,WA
1986,03,43,WA
1986,04,43.6,WA
1986,05,52.3,WA
1986,06,61.8,WA
1986,07,60.4,WA
1986,08,68,WA
1986,09,54.1,WA
1986,10,49.5,WA
1986,11,37.4,WA
1986,12,31,WA
1987,01,29.8,WA
1987,02,36.9,WA
1987,03,41.3,WA
1987,04,48.9,WA
1987,05,54.3,WA
1987,06,60.7,WA
1987,07,63,WA
1987,08,63.8,WA
1987,09,60.6,WA
1987,10,49.9,WA
1987,11,40.2,WA
1987,12,29.6,WA
1988,01,29.1,WA
1988,02,36.2,WA
1988,03,39.6,WA
1988,04,46.9,WA
1988,05,51.6,WA
1988,06,57.3,WA
1988,07,64,WA
1988,08,63.8,WA
1988,09,57.3,WA
1988,10,52.3,WA
1988,11,38.1,WA
1988,12,31.2,WA
1989,01,31.9,WA
1989,02,25.6,WA
1989,03,37.1,WA
1989,04,48.1,WA
1989,05,51.4,WA
1989,06,60.4,WA
1989,07,63.1,WA
1989,08,62.1,WA
1989,09,59,WA
1989,10,47,WA
1989,11,39.6,WA
1989,12,33.7,WA
1990,01,34.5,WA
1990,02,31.8,WA
1990,03,41.1,WA
1990,04,48.6,WA
1990,05,50.6,WA
1990,06,57.5,WA
1990,07,67.1,WA
1990,08,65.7,WA
1990,09,62.2,WA
1990,10,44.6,WA
1990,11,39.3,WA
1990,12,24.2,WA
1991,01,28.5,WA
1991,02,40.4,WA
1991,03,37.4,WA
1991,04,44.8,WA
1991,05,50.1,WA
1991,06,54.7,WA
1991,07,64.7,WA
1991,08,65.8,WA
1991,09,60.4,WA
1991,10,47,WA
1991,11,37.3,WA
1991,12,34.5,WA
1992,01,34.6,WA
1992,02,39.6,WA
1992,03,45.1,WA
1992,04,47.6,WA
1992,05,56,WA
1992,06,63.4,WA
1992,07,64.3,WA
1992,08,65.2,WA
1992,09,55.4,WA
1992,10,48.6,WA
1992,11,36.6,WA
1992,12,27.3,WA
1993,01,24.4,WA
1993,02,29.8,WA
1993,03,39.1,WA
1993,04,44.6,WA
1993,05,57,WA
1993,06,57.1,WA
1993,07,58.8,WA
1993,08,62.5,WA
1993,09,58.4,WA
1993,10,50.1,WA
1993,11,32.6,WA
1993,12,32.5,WA
1994,01,36.7,WA
1994,02,31.7,WA
1994,03,42.2,WA
1994,04,48.2,WA
1994,05,54.1,WA
1994,06,57.3,WA
1994,07,67.3,WA
1994,08,64.9,WA
1994,09,61.2,WA
1994,10,46.5,WA
1994,11,33.2,WA
1994,12,31.5,WA
1995,01,32.6,WA
1995,02,37.8,WA
1995,03,39.6,WA
1995,04,44.7,WA
1995,05,54.6,WA
1995,06,58.1,WA
1995,07,64.7,WA
1995,08,60.2,WA
1995,09,60.8,WA
1995,10,45.4,WA
1995,11,40.2,WA
1995,12,31.8,WA
1996,01,29,WA
1996,02,32,WA
1996,03,39.2,WA
1996,04,46,WA
1996,05,48.2,WA
1996,06,57.2,WA
1996,07,66.6,WA
1996,08,64.8,WA
1996,09,55,WA
1996,10,45.9,WA
1996,11,35.3,WA
1996,12,28.1,WA
1997,01,30.4,WA
1997,02,34,WA
1997,03,38.7,WA
1997,04,43.6,WA
1997,05,54.5,WA
1997,06,56.9,WA
1997,07,63.2,WA
1997,08,66.5,WA
1997,09,59.2,WA
1997,10,46.3,WA
1997,11,39.6,WA
1997,12,32.4,WA
1998,01,32,WA
1998,02,37.7,WA
1998,03,41,WA
1998,04,46,WA
1998,05,52.9,WA
1998,06,58.8,WA
1998,07,69,WA
1998,08,66.8,WA
1998,09,62.2,WA
1998,10,47,WA
1998,11,39.6,WA
1998,12,30.2,WA
1999,01,34.3,WA
1999,02,35,WA
1999,03,38.6,WA
1999,04,43.7,WA
1999,05,48.5,WA
1999,06,56,WA
1999,07,62,WA
1999,08,65.6,WA
1999,09,57.1,WA
1999,10,46.7,WA
1999,11,41.1,WA
1999,12,34.7,WA
2000,01,30.4,WA
2000,02,35.2,WA
2000,03,39.1,WA
2000,04,47.8,WA
2000,05,51.1,WA
2000,06,58.5,WA
2000,07,63.5,WA
2000,08,63.4,WA
2000,09,56.3,WA
2000,10,46.8,WA
2000,11,32.6,WA
2000,12,29.4,WA
2001,01,31.8,WA
2001,02,32.1,WA
2001,03,40,WA
2001,04,43.5,WA
2001,05,53.1,WA
2001,06,55.6,WA
2001,07,63.4,WA
2001,08,66,WA
2001,09,59.8,WA
2001,10,45.7,WA
2001,11,39.7,WA
2001,12,31.8,WA
2002,01,32.9,WA
2002,02,34.3,WA
2002,03,35.6,WA
2002,04,44.7,WA
2002,05,49.7,WA
2002,06,59.5,WA
2002,07,66.1,WA
2002,08,63.6,WA
2002,09,57.5,WA
2002,10,45.5,WA
2002,11,39.2,WA
2002,12,34.6,WA
2003,01,36.1,WA
2003,02,35.4,WA
2003,03,41,WA
2003,04,44.6,WA
2003,05,51.3,WA
2003,06,60.8,WA
2003,07,67.5,WA
2003,08,65.9,WA
2003,09,60,WA
2003,10,50.6,WA
2003,11,33.3,WA
2003,12,31.6,WA
2004,01,29.8,WA
2004,02,35.1,WA
2004,03,42.9,WA
2004,04,48.6,WA
2004,05,52.4,WA
2004,06,60.4,WA
2004,07,67.3,WA
2004,08,67,WA
2004,09,56.1,WA
2004,10,48.5,WA
2004,11,38.1,WA
2004,12,34.5,WA
2005,01,31.5,WA
2005,02,35.8,WA
2005,03,42.7,WA
2005,04,46.3,WA
2005,05,54.7,WA
2005,06,57,WA
2005,07,65,WA
2005,08,65.8,WA
2005,09,55.7,WA
2005,10,48.4,WA
2005,11,35.7,WA
2005,12,29.4,WA
2006,01,35.9,WA
2006,02,32.8,WA
2006,03,38.8,WA
2006,04,45.7,WA
2006,05,53,WA
2006,06,59.8,WA
2006,07,67.5,WA
2006,08,64.2,WA
2006,09,58.8,WA
2006,10,47,WA
2006,11,36.1,WA
2006,12,30.5,WA
2007,01,28.6,WA
2007,02,35.6,WA
2007,03,41.5,WA
2007,04,44.9,WA
2007,05,52.9,WA
2007,06,57.5,WA
2007,07,68.1,WA
2007,08,63.3,WA
2007,09,56.7,WA
2007,10,45.6,WA
2007,11,36.4,WA
2007,12,30.4,WA
2008,01,27.4,WA
2008,02,35.4,WA
2008,03,37,WA
2008,04,40.8,WA
2008,05,53.1,WA
2008,06,56.2,WA
2008,07,64.4,WA
2008,08,64,WA
2008,09,57.8,WA
2008,10,46.6,WA
2008,11,40.2,WA
2008,12,26.2,WA
2009,01,30.1,WA
2009,02,33.1,WA
2009,03,35.3,WA
2009,04,44.1,WA
2009,05,52.3,WA
2009,06,59.9,WA
2009,07,67.5,WA
2009,08,65.4,WA
2009,09,59.9,WA
2009,10,44.2,WA
2009,11,38,WA
2009,12,26.6,WA
2010,01,36.3,WA
2010,02,38.5,WA
2010,03,40.9,WA
2010,04,44.6,WA
2010,05,48.7,WA
2010,06,55.9,WA
2010,07,64.2,WA
2010,08,63.5,WA
2010,09,57.1,WA
2010,10,48.6,WA
2010,11,34.8,WA
2010,12,31.9,WA
2011,01,32.1,WA
2011,02,31.1,WA
2011,03,38.4,WA
2011,04,40.2,WA
2011,05,48.6,WA
2011,06,55.5,WA
2011,07,61,WA
2011,08,64.9,WA
2011,09,61,WA
2011,10,47.2,WA
2011,11,35.3,WA
2011,12,31,WA
2012,01,30.7,WA
2012,02,34.5,WA
2012,03,37.6,WA
2012,04,46,WA
2012,05,50.9,WA
2012,06,55,WA
2012,07,65.2,WA
2012,08,66.2,WA
2012,09,59.7,WA
2012,10,47.4,WA
2012,11,39,WA
2012,12,32.5,WA
2013,01,29.1,WA
2013,02,35.5,WA
2013,03,40.2,WA
2013,04,44.7,WA
2013,05,53.5,WA
2013,06,58.7,WA
2013,07,67.2,WA
2013,08,66.2,WA
2013,09,59.7,WA
2013,10,46.1,WA
2013,11,36.7,WA
2013,12,28.2,WA
2014,01,34.1,WA
2014,02,29.8,WA
2014,03,40.1,WA
2014,04,45.8,WA
2014,05,54.3,WA
2014,06,58.3,WA
2014,07,68.6,WA
2014,08,67.3,WA
2014,09,59.8,WA
2014,10,51.9,WA
2014,11,36.3,WA
2014,12,34.2,WA
2015,01,35.1,WA
2015,02,40.7,WA
2015,03,44.8,WA
2015,04,45.7,WA
2015,05,56,WA
2015,06,65.5,WA
2015,07,68.6,WA
2015,08,66.6,WA
2015,09,56.2,WA
2015,10,52.4,WA
2015,11,36,WA
2015,12,32.1,WA
2016,01,33,WA
2016,02,39.1,WA
2016,03,41.8,WA
2016,04,51.6,WA
2016,05,55.1,WA
2016,06,59.9,WA
2016,07,63.6,WA
2016,08,65.9,WA
2016,09,56.4,WA
2016,10,47.4,WA
2016,11,43,WA
2016,12,26.1,WA
2017,01,24.8,WA
2017,02,31,WA
2017,03,39.3,WA
2017,04,44.2,WA
2017,05,53.6,WA
2017,06,59.4,WA
2017,07,67.1,WA
2017,08,68.6,WA
2017,09,59.8,WA
2017,10,46.2,WA
2017,11,37.8,WA
2017,12,29.9,WA
2018,01,35.4,WA
2018,02,32.4,WA
2018,03,38.8,WA
2018,04,45.3,WA
2018,05,57.6,WA
2018,06,58.2,WA
2018,07,67.6,WA
2018,08,66,WA
2018,09,56.4,WA
2018,10,47.8,WA
1895,01,26.5,WV
1895,02,21.5,WV
1895,03,38.9,WV
1895,04,51.5,WV
1895,05,60,WV
1895,06,70.5,WV
1895,07,69.2,WV
1895,08,72,WV
1895,09,68.5,WV
1895,10,46.9,WV
1895,11,43.8,WV
1895,12,34.9,WV
1896,01,30.5,WV
1896,02,32.5,WV
1896,03,34.9,WV
1896,04,57.5,WV
1896,05,67.7,WV
1896,06,68.8,WV
1896,07,72.4,WV
1896,08,71.6,WV
1896,09,64.2,WV
1896,10,49.7,WV
1896,11,47.4,WV
1896,12,33.7,WV
1897,01,27,WV
1897,02,35.1,WV
1897,03,44.6,WV
1897,04,50.7,WV
1897,05,57.8,WV
1897,06,68.4,WV
1897,07,73.5,WV
1897,08,69.9,WV
1897,09,64.7,WV
1897,10,56.4,WV
1897,11,43.2,WV
1897,12,35.2,WV
1898,01,34.4,WV
1898,02,32,WV
1898,03,46.8,WV
1898,04,46.5,WV
1898,05,62.8,WV
1898,06,70.2,WV
1898,07,74.5,WV
1898,08,72.3,WV
1898,09,66.5,WV
1898,10,54,WV
1898,11,39.4,WV
1898,12,30.8,WV
1899,01,30,WV
1899,02,24.2,WV
1899,03,41.1,WV
1899,04,52.2,WV
1899,05,63.4,WV
1899,06,70.8,WV
1899,07,72.5,WV
1899,08,72.4,WV
1899,09,62.7,WV
1899,10,56.2,WV
1899,11,44,WV
1899,12,31.5,WV
1900,01,32.4,WV
1900,02,30,WV
1900,03,37.2,WV
1900,04,50.9,WV
1900,05,61.7,WV
1900,06,70,WV
1900,07,73.8,WV
1900,08,75.2,WV
1900,09,69.9,WV
1900,10,58.9,WV
1900,11,43.8,WV
1900,12,33,WV
1901,01,31.7,WV
1901,02,25.7,WV
1901,03,41.5,WV
1901,04,46.1,WV
1901,05,60.6,WV
1901,06,69.8,WV
1901,07,76.1,WV
1901,08,71.6,WV
1901,09,63,WV
1901,10,53.2,WV
1901,11,36.3,WV
1901,12,30.5,WV
1902,01,28.7,WV
1902,02,25.2,WV
1902,03,42.1,WV
1902,04,47.9,WV
1902,05,63.4,WV
1902,06,66.7,WV
1902,07,73.5,WV
1902,08,69,WV
1902,09,63,WV
1902,10,54.8,WV
1902,11,48.5,WV
1902,12,32.8,WV
1903,01,29.5,WV
1903,02,33.5,WV
1903,03,49.1,WV
1903,04,50.6,WV
1903,05,63.7,WV
1903,06,64.4,WV
1903,07,71.8,WV
1903,08,70.5,WV
1903,09,63.7,WV
1903,10,52.9,WV
1903,11,37.1,WV
1903,12,25.3,WV
1904,01,25.9,WV
1904,02,28.2,WV
1904,03,42.2,WV
1904,04,47,WV
1904,05,60.8,WV
1904,06,68.4,WV
1904,07,70.3,WV
1904,08,69.2,WV
1904,09,65.5,WV
1904,10,52.7,WV
1904,11,39.3,WV
1904,12,31.2,WV
1905,01,25.2,WV
1905,02,24.5,WV
1905,03,45.2,WV
1905,04,51.2,WV
1905,05,63.2,WV
1905,06,69.4,WV
1905,07,72.3,WV
1905,08,70,WV
1905,09,64.6,WV
1905,10,53,WV
1905,11,40.5,WV
1905,12,33.6,WV
1906,01,35.9,WV
1906,02,31.3,WV
1906,03,35.8,WV
1906,04,52.7,WV
1906,05,61.4,WV
1906,06,69.8,WV
1906,07,71.1,WV
1906,08,74,WV
1906,09,68.4,WV
1906,10,53.3,WV
1906,11,42.7,WV
1906,12,34.9,WV
1907,01,37.4,WV
1907,02,29.7,WV
1907,03,48,WV
1907,04,44.3,WV
1907,05,58.1,WV
1907,06,64,WV
1907,07,71.8,WV
1907,08,68.4,WV
1907,09,64.9,WV
1907,10,48.6,WV
1907,11,40.2,WV
1907,12,33.7,WV
1908,01,28.9,WV
1908,02,29.4,WV
1908,03,46.5,WV
1908,04,53.5,WV
1908,05,62.2,WV
1908,06,68,WV
1908,07,73,WV
1908,08,69.8,WV
1908,09,64.5,WV
1908,10,53.6,WV
1908,11,42.1,WV
1908,12,34.7,WV
1909,01,35.5,WV
1909,02,39.5,WV
1909,03,39.2,WV
1909,04,51.7,WV
1909,05,60,WV
1909,06,70.3,WV
1909,07,69.5,WV
1909,08,69.8,WV
1909,09,62.9,WV
1909,10,48.8,WV
1909,11,47.8,WV
1909,12,27.5,WV
1910,01,30.9,WV
1910,02,30.8,WV
1910,03,48.2,WV
1910,04,52.5,WV
1910,05,57.2,WV
1910,06,65.3,WV
1910,07,72.9,WV
1910,08,69.6,WV
1910,09,67.1,WV
1910,10,56.7,WV
1910,11,36.2,WV
1910,12,26.9,WV
1911,01,35.7,WV
1911,02,37.8,WV
1911,03,39.8,WV
1911,04,48.3,WV
1911,05,64.7,WV
1911,06,69.2,WV
1911,07,72,WV
1911,08,72.8,WV
1911,09,68.1,WV
1911,10,55.2,WV
1911,11,39.3,WV
1911,12,38,WV
1912,01,22.2,WV
1912,02,26.4,WV
1912,03,38.6,WV
1912,04,54.2,WV
1912,05,61.9,WV
1912,06,66,WV
1912,07,72,WV
1912,08,68.3,WV
1912,09,67.4,WV
1912,10,54.6,WV
1912,11,41.2,WV
1912,12,34.2,WV
1913,01,39,WV
1913,02,31.9,WV
1913,03,44.4,WV
1913,04,50.8,WV
1913,05,60.2,WV
1913,06,68.5,WV
1913,07,72.9,WV
1913,08,71.1,WV
1913,09,62.9,WV
1913,10,53.9,WV
1913,11,43,WV
1913,12,35.1,WV
1914,01,33.7,WV
1914,02,27.5,WV
1914,03,35.8,WV
1914,04,50.7,WV
1914,05,61.1,WV
1914,06,70.7,WV
1914,07,71.5,WV
1914,08,70.4,WV
1914,09,61.9,WV
1914,10,56.2,WV
1914,11,41.1,WV
1914,12,28.8,WV
1915,01,30.2,WV
1915,02,37,WV
1915,03,33.3,WV
1915,04,53.6,WV
1915,05,59.9,WV
1915,06,66.2,WV
1915,07,70.4,WV
1915,08,68,WV
1915,09,66.1,WV
1915,10,55.8,WV
1915,11,44.2,WV
1915,12,31.6,WV
1916,01,37.4,WV
1916,02,31.5,WV
1916,03,37.8,WV
1916,04,49.4,WV
1916,05,63.2,WV
1916,06,64.5,WV
1916,07,73.2,WV
1916,08,71.2,WV
1916,09,61.8,WV
1916,10,52.9,WV
1916,11,42.8,WV
1916,12,32,WV
1917,01,32.2,WV
1917,02,30.4,WV
1917,03,40.7,WV
1917,04,50.7,WV
1917,05,54.7,WV
1917,06,66.3,WV
1917,07,70.8,WV
1917,08,70.1,WV
1917,09,61.2,WV
1917,10,48,WV
1917,11,38.2,WV
1917,12,22.7,WV
1918,01,19.3,WV
1918,02,34.6,WV
1918,03,45.4,WV
1918,04,49.2,WV
1918,05,65.4,WV
1918,06,66.6,WV
1918,07,68.7,WV
1918,08,74,WV
1918,09,59.2,WV
1918,10,56.6,WV
1918,11,41.2,WV
1918,12,39.1,WV
1919,01,32,WV
1919,02,33.4,WV
1919,03,43.2,WV
1919,04,50.7,WV
1919,05,60,WV
