SAMPLE_ID,LAT_LONG,WELL_DEPTH_m,DIVISION_DISTRICT,PARAMETER,CONC
S98_03774,23.341/90.305,14,Dhaka-Shariatpur,K_mgL,4.9
S98_03775,23.305/90.303,25,Dhaka-Shariatpur,K_mgL,6.3
S98_03776,23.33/90.402,25,Dhaka-Shariatpur,K_mgL,7
S98_03777,23.331/90.37,15,Dhaka-Shariatpur,K_mgL,6.4
S98_03778,22.944/89.83,29,Dhaka-Gopalganj,K_mgL,5.7
S98_03779,23.108/89.749,34,Dhaka-Gopalganj,K_mgL,7
S98_03780,23.063/89.763,39,Dhaka-Gopalganj,K_mgL,18.4
S98_03781,23.072/89.853,29,Dhaka-Gopalganj,K_mgL,3.7
S98_03782,23.137/89.934,24,Dhaka-Gopalganj,K_mgL,3.8
S98_03783,23.097/89.893,34,Dhaka-Gopalganj,K_mgL,7.1
S98_03784,23.034/89.819,34,Dhaka-Gopalganj,K_mgL,6
S98_03785,23.026/89.905,82,Dhaka-Gopalganj,K_mgL,4.6
S98_03786,23.043/89.86,24,Dhaka-Gopalganj,K_mgL,30.4
S98_03787,23.316/89.872,53,Dhaka-Gopalganj,K_mgL,3.9
S98_03788,23.316/89.872,75,Dhaka-Gopalganj,K_mgL,5.2
S98_03789,23.234/90.013,63,Dhaka-Gopalganj,K_mgL,12.7
S98_03790,23.268/90.018,24,Dhaka-Gopalganj,K_mgL,5.9
S98_03791,23.318/89.948,39,Dhaka-Gopalganj,K_mgL,6.2
S98_03792,23.388/89.687,57,Dhaka-Faridpur,K_mgL,1.2
S98_03793,23.363/89.755,30,Dhaka-Faridpur,K_mgL,4.7
S98_03794,23.328/89.716,20,Dhaka-Faridpur,K_mgL,2.5
S98_03795,23.368/89.658,57,Dhaka-Faridpur,K_mgL,19.2
S98_03796,23.407/89.631,53,Dhaka-Faridpur,K_mgL,1.6
S98_03797,23.445/89.637,60,Dhaka-Faridpur,K_mgL,2.7
S98_03798,23.439/89.669,35,Dhaka-Faridpur,K_mgL,1.4
S98_03799,23.474/89.713,39,Dhaka-Faridpur,K_mgL,4.8
S98_03800,23.501/89.733,25,Dhaka-Faridpur,K_mgL,7.1
S98_03801,23.472/90.029,138,Dhaka-Faridpur,K_mgL,8.2
S98_03802,23.472/90.029,148,Dhaka-Faridpur,K_mgL,4.3
S98_03803,23.448/90.081,34,Dhaka-Faridpur,K_mgL,5.9
S98_03804,23.531/90.028,29,Dhaka-Faridpur,K_mgL,5.3
S98_03805,23.487/89.961,44,Dhaka-Faridpur,K_mgL,6.5
S98_03806,23.523/89.958,29,Dhaka-Faridpur,K_mgL,5.7
S98_03807,23.651/89.467,59,Dhaka-Rajbari,K_mgL,2
S98_03808,23.613/89.498,56,Dhaka-Rajbari,K_mgL,3.2
S98_03809,23.677/89.537,52,Dhaka-Rajbari,K_mgL,1.7
S98_03810,23.721/89.58,49,Dhaka-Rajbari,K_mgL,1.5
S98_03811,23.656/89.579,50,Dhaka-Rajbari,K_mgL,1.8
S98_03812,23.616/89.628,167,Dhaka-Rajbari,K_mgL,2.4
S98_03813,23.823/89.364,17,Dhaka-Rajbari,K_mgL,3.7
S98_03814,23.785/89.357,39,Dhaka-Rajbari,K_mgL,1.5
S98_03815,23.712/89.393,42,Dhaka-Rajbari,K_mgL,2.2
S98_03816,23.872/89.384,35,Dhaka-Rajbari,K_mgL,5.6
S98_03817,23.83/89.41,39,Dhaka-Rajbari,K_mgL,5.5
S98_03818,23.677/89.454,43,Dhaka-Rajbari,K_mgL,1.6
S98_03819,23.547/89.538,52,Dhaka-Faridpur,K_mgL,1.7
S98_03820,23.505/89.593,50,Dhaka-Faridpur,K_mgL,1.9
S98_03821,23.534/89.568,67,Dhaka-Faridpur,K_mgL,4.3
S98_03822,23.574/89.63,67,Dhaka-Faridpur,K_mgL,3.8
S98_03823,23.506/89.651,64,Dhaka-Faridpur,K_mgL,2
S98_03824,23.533/89.677,26,Dhaka-Faridpur,K_mgL,4.3
S98_03825,23.584/89.708,34,Dhaka-Faridpur,K_mgL,3.3
S98_03826,23.388/89.874,25,Dhaka-Faridpur,K_mgL,4.8
S98_03827,23.373/89.901,35,Dhaka-Faridpur,K_mgL,6.4
S98_03828,23.42/89.916,29,Dhaka-Faridpur,K_mgL,12.1
S98_03829,23.45/89.874,35,Dhaka-Faridpur,K_mgL,5
S98_03830,23.484/89.881,44,Dhaka-Faridpur,K_mgL,11
S98_03831,23.503/89.899,38,Dhaka-Faridpur,K_mgL,4.6
S98_03832,23.526/89.88,15,Dhaka-Faridpur,K_mgL,5.2
S98_03833,23.583/89.938,29,Dhaka-Faridpur,K_mgL,7
S98_03834,23.576/89.962,19,Dhaka-Faridpur,K_mgL,5.5
S98_03835,23.563/90.008,18,Dhaka-Faridpur,K_mgL,4.2
S98_03836,23.731/89.425,46,Dhaka-Rajbari,K_mgL,1.5
S98_03837,23.752/89.345,44,Dhaka-Rajbari,K_mgL,1.3
S98_03838,23.722/89.512,44,Dhaka-Rajbari,K_mgL,4
S98_03839,23.764/89.493,42,Dhaka-Rajbari,K_mgL,2.9
S98_03840,23.708/89.769,20,Dhaka-Rajbari,K_mgL,5.4
S98_03841,23.764/89.784,19,Dhaka-Rajbari,K_mgL,7.6
S98_03842,23.743/89.798,24,Dhaka-Rajbari,K_mgL,7.5
S98_03843,23.726/89.752,21,Dhaka-Rajbari,K_mgL,8
S98_03844,23.754/89.736,24,Dhaka-Rajbari,K_mgL,5
S98_03845,23.713/89.728,19,Dhaka-Rajbari,K_mgL,4.6
S98_03846,23.734/89.675,19,Dhaka-Rajbari,K_mgL,5.4
S98_03847,23.775/89.7,26,Dhaka-Rajbari,K_mgL,3.7
S98_03848,23.78/89.618,49,Dhaka-Rajbari,K_mgL,4.7
S98_03849,23.703/89.624,56,Dhaka-Rajbari,K_mgL,2.3
S98_03850,23.76/89.642,19,Dhaka-Rajbari,K_mgL,4.6
S98_03851,22.923/90.554,153,Barisal-Barisal,K_mgL,6.9
S98_03852,22.957/90.521,309,Barisal-Barisal,K_mgL,5.4
S98_03853,22.974/90.468,270,Barisal-Barisal,K_mgL,7.5
S98_03854,22.929/90.442,273,Barisal-Barisal,K_mgL,2.4
S98_03855,22.814/90.531,295,Barisal-Barisal,K_mgL,2.2
S98_03856,22.763/90.526,289,Barisal-Barisal,K_mgL,5.4
S98_03857,22.764/90.526,20,Barisal-Barisal,K_mgL,6.9
S98_03858,22.818/90.596,308,Barisal-Barisal,K_mgL,3
S98_03859,22.821/90.599,20,Barisal-Barisal,K_mgL,10.5
S98_03860,22.815/90.53,16,Barisal-Barisal,K_mgL,6
S98_03861,22.808/90.306,19,Barisal-Barisal,K_mgL,7.6
S98_03862,22.803/90.332,96,Barisal-Barisal,K_mgL,3.1
S98_03863,22.801/90.328,22,Barisal-Barisal,K_mgL,5.9
S98_03864,22.83/90.324,276,Barisal-Barisal,K_mgL,2.6
S98_03865,22.831/90.323,21,Barisal-Barisal,K_mgL,4.3
S98_03866,22.776/90.309,23,Barisal-Barisal,K_mgL,15
S98_03867,22.776/90.308,273,Barisal-Barisal,K_mgL,2
S98_03868,22.783/90.266,304,Barisal-Barisal,K_mgL,1.8
S98_03869,22.782/90.267,14,Barisal-Barisal,K_mgL,0
S98_03870,22.781/90.253,316,Barisal-Barisal,K_mgL,NA
S98_03872,24.698/88.125,39,Rajshahi-Nawabganj,K_mgL,4.7
S98_03873,24.708/88.084,42,Rajshahi-Nawabganj,K_mgL,5.6
S98_03874,24.747/88.095,46,Rajshahi-Nawabganj,K_mgL,5.8
S98_03875,24.639/88.195,30,Rajshahi-Nawabganj,K_mgL,6.1
S98_03876,24.583/88.199,27,Rajshahi-Nawabganj,K_mgL,4.6
S98_03877,24.748/88.185,33,Rajshahi-Nawabganj,K_mgL,NA
S98_03878,24.819/88.202,24,Rajshahi-Nawabganj,K_mgL,2.4
S98_03879,24.91/88.224,43,Rajshahi-Nawabganj,K_mgL,1.3
S98_03880,24.89/88.255,43,Rajshahi-Nawabganj,K_mgL,1.4
S98_03881,24.938/88.226,35,Rajshahi-Nawabganj,K_mgL,1.1
S98_03882,24.948/88.213,22,Rajshahi-Nawabganj,K_mgL,1.6
S98_03883,24.941/88.199,53,Rajshahi-Nawabganj,K_mgL,2.3
S98_03884,24.689/88.426,44,Rajshahi-Nawabganj,K_mgL,1.5
S98_03885,24.729/88.42,53,Rajshahi-Nawabganj,K_mgL,1.4
S98_03886,24.781/88.437,43,Rajshahi-Nawabganj,K_mgL,1.1
S98_03887,24.75/88.395,41,Rajshahi-Nawabganj,K_mgL,1.4
S98_03888,24.769/88.369,47,Rajshahi-Nawabganj,K_mgL,1.1
S98_03889,24.783/88.338,42,Rajshahi-Nawabganj,K_mgL,1.3
S98_03890,24.731/88.384,27,Rajshahi-Nawabganj,K_mgL,1.2
S98_03891,24.731/88.32,40,Rajshahi-Nawabganj,K_mgL,0.6
S98_03892,24.715/88.286,36,Rajshahi-Nawabganj,K_mgL,2
S98_03893,24.773/88.258,27,Rajshahi-Nawabganj,K_mgL,3
S98_03894,24.795/88.277,43,Rajshahi-Nawabganj,K_mgL,2.5
S98_03895,24.835/88.29,35,Rajshahi-Nawabganj,K_mgL,3.1
S98_03896,24.82/88.334,46,Rajshahi-Nawabganj,K_mgL,1.2
S98_03897,24.841/88.346,40,Rajshahi-Nawabganj,K_mgL,0.7
S98_03898,24.85/88.418,49,Rajshahi-Nawabganj,K_mgL,1.7
S98_03899,24.874/88.455,58,Rajshahi-Nawabganj,K_mgL,1.3
S98_03900,24.911/88.448,53,Rajshahi-Nawabganj,K_mgL,NA
S98_03901,24.836/88.309,45,Rajshahi-Nawabganj,K_mgL,3
S98_03902,24.548/88.313,36,Rajshahi-Rajshahi,K_mgL,1.4
S98_03903,24.498/88.376,33,Rajshahi-Rajshahi,K_mgL,1
S98_03904,24.583/88.396,43,Rajshahi-Rajshahi,K_mgL,1
S98_03905,24.504/88.425,50,Rajshahi-Rajshahi,K_mgL,1.6
S98_03906,24.519/88.479,37,Rajshahi-Rajshahi,K_mgL,1.6
S98_03907,24.444/88.507,34,Rajshahi-Rajshahi,K_mgL,1.5
S98_03908,24.434/88.434,41,Rajshahi-Rajshahi,K_mgL,1.4
S98_03909,24.592/88.575,34,Rajshahi-Rajshahi,K_mgL,2.1
S98_03910,24.626/88.592,34,Rajshahi-Rajshahi,K_mgL,1.5
S98_03911,24.641/88.566,39,Rajshahi-Rajshahi,K_mgL,0.8
S98_03912,24.677/88.547,39,Rajshahi-Rajshahi,K_mgL,0.5
S98_03913,24.687/88.528,38,Rajshahi-Rajshahi,K_mgL,1.1
S98_03914,24.657/88.6,38,Rajshahi-Rajshahi,K_mgL,1.1
S98_03915,24.626/88.504,38,Rajshahi-Rajshahi,K_mgL,1.3
S98_03916,24.578/88.493,38,Rajshahi-Rajshahi,K_mgL,1.1
S98_03917,24.611/88.462,45,Rajshahi-Rajshahi,K_mgL,1.3
S98_03918,24.369/88.762,22,Rajshahi-Rajshahi,K_mgL,4.5
S98_03919,24.381/88.797,41,Rajshahi-Rajshahi,K_mgL,1.8
S98_03920,24.37/88.846,38,Rajshahi-Rajshahi,K_mgL,2.4
S98_03921,24.366/88.875,47,Rajshahi-Rajshahi,K_mgL,2.4
S98_03922,24.369/88.894,38,Rajshahi-Rajshahi,K_mgL,2
S98_03923,24.41/88.852,32,Rajshahi-Rajshahi,K_mgL,4.3
S98_03924,24.436/88.859,33,Rajshahi-Rajshahi,K_mgL,1.5
S98_03925,24.468/88.864,42,Rajshahi-Rajshahi,K_mgL,1.8
S98_03926,24.499/88.852,46,Rajshahi-Rajshahi,K_mgL,3.8
S98_03927,24.518/88.673,38,Rajshahi-Rajshahi,K_mgL,1.4
S98_03928,24.547/88.608,38,Rajshahi-Rajshahi,K_mgL,1.5
S98_03929,24.562/88.647,38,Rajshahi-Rajshahi,K_mgL,1.7
S98_03930,24.592/88.651,50,Rajshahi-Rajshahi,K_mgL,3.9
S98_03931,24.605/88.624,38,Rajshahi-Rajshahi,K_mgL,2
S98_03932,24.63/88.669,42,Rajshahi-Rajshahi,K_mgL,2.2
S98_03933,24.552/88.686,38,Rajshahi-Rajshahi,K_mgL,1.5
S98_03934,24.555/88.791,23,Rajshahi-Rajshahi,K_mgL,1.5
S98_03935,24.58/88.823,25,Rajshahi-Rajshahi,K_mgL,1.3
S98_03936,24.581/88.86,27,Rajshahi-Rajshahi,K_mgL,1.2
S98_03937,24.592/88.905,27,Rajshahi-Rajshahi,K_mgL,3.1
S98_03938,24.545/88.874,32,Rajshahi-Rajshahi,K_mgL,1.6
S98_03939,24.26/88.763,10,Rajshahi-Rajshahi,K_mgL,1.5
S98_03940,24.235/88.754,27,Rajshahi-Rajshahi,K_mgL,2.1
S98_03941,24.279/88.79,33,Rajshahi-Rajshahi,K_mgL,2.1
S98_03942,24.266/88.822,38,Rajshahi-Rajshahi,K_mgL,2.2
S98_03943,24.314/88.796,37,Rajshahi-Rajshahi,K_mgL,1.6
S98_03944,24.327/88.82,38,Rajshahi-Rajshahi,K_mgL,1.9
S98_03945,24.337/88.781,36,Rajshahi-Rajshahi,K_mgL,1.4
S98_03946,24.327/88.705,37,Rajshahi-Rajshahi,K_mgL,2.1
S98_03947,24.336/88.749,33,Rajshahi-Rajshahi,K_mgL,1.9
S98_03948,24.227/88.777,32,Rajshahi-Rajshahi,K_mgL,1.6
S98_03949,24.207/88.805,39,Rajshahi-Rajshahi,K_mgL,1.7
S98_03950,24.193/88.845,20,Rajshahi-Rajshahi,K_mgL,3.7
S98_03951,24.198/88.875,30,Rajshahi-Rajshahi,K_mgL,NA
S98_03952,24.224/88.847,39,Rajshahi-Rajshahi,K_mgL,1.9
S98_03953,24.259/88.858,38,Rajshahi-Rajshahi,K_mgL,2.3
S98_03954,24.291/88.877,38,Rajshahi-Rajshahi,K_mgL,1.6
S98_03955,24.378/88.526,40,Rajshahi-Rajshahi,K_mgL,3.4
S98_03956,24.393/88.53,40,Rajshahi-Rajshahi,K_mgL,1.9
S98_03957,24.482/88.527,37,Rajshahi-Rajshahi,K_mgL,1.4
S98_03958,24.45/88.55,24,Rajshahi-Rajshahi,K_mgL,3.6
S98_03959,24.454/88.582,40,Rajshahi-Rajshahi,K_mgL,2.2
S98_03960,24.455/88.613,38,Rajshahi-Rajshahi,K_mgL,1.8
S98_03961,24.484/88.65,37,Rajshahi-Rajshahi,K_mgL,2.7
S98_03962,24.422/88.672,42,Rajshahi-Rajshahi,K_mgL,2.1
S98_03963,24.413/88.615,42,Rajshahi-Rajshahi,K_mgL,2
S98_03964,24.451/88.763,40,Rajshahi-Rajshahi,K_mgL,1.2
S98_03965,24.424/88.733,35,Rajshahi-Rajshahi,K_mgL,1.5
S98_03966,24.462/88.698,35,Rajshahi-Rajshahi,K_mgL,1.4
S98_03967,24.483/88.684,35,Rajshahi-Rajshahi,K_mgL,1.6
S98_03968,24.485/88.713,40,Rajshahi-Rajshahi,K_mgL,1.2
S98_03969,24.452/88.799,37,Rajshahi-Rajshahi,K_mgL,1.8
S98_03970,24.489/88.805,40,Rajshahi-Rajshahi,K_mgL,3.3
S98_03971,24.312/89.035,34,Rajshahi-Natore,K_mgL,3.9
S98_03972,24.336/88.985,34,Rajshahi-Natore,K_mgL,1.9
S98_03973,24.337/88.962,34,Rajshahi-Natore,K_mgL,2.4
S98_03974,24.318/88.937,34,Rajshahi-Natore,K_mgL,1.6
S98_03975,24.317/88.899,43,Rajshahi-Natore,K_mgL,1.9
S98_03976,24.305/88.94,39,Rajshahi-Natore,K_mgL,3.5
S98_03977,24.299/88.919,32,Rajshahi-Natore,K_mgL,1.7
S98_03978,24.169/89.004,43,Rajshahi-Natore,K_mgL,2
S98_03979,24.177/88.964,43,Rajshahi-Natore,K_mgL,1.8
S98_03980,24.172/88.899,39,Rajshahi-Natore,K_mgL,1.8
S98_03981,24.164/88.924,36,Rajshahi-Natore,K_mgL,1.2
S98_03982,24.249/89.042,38,Rajshahi-Natore,K_mgL,1.4
S98_03983,24.259/89.094,33,Rajshahi-Natore,K_mgL,1.5
S98_03984,24.313/89.153,39,Rajshahi-Natore,K_mgL,2.3
S98_03985,24.342/89.095,39,Rajshahi-Natore,K_mgL,NA
S98_03986,24.286/89.085,39,Rajshahi-Natore,K_mgL,1.7
S98_03987,24.17/89.145,38,Rajshahi-Natore,K_mgL,3.5
S98_03988,24.198/89.172,39,Rajshahi-Natore,K_mgL,1.6
S98_03989,24.232/89.125,34,Rajshahi-Natore,K_mgL,1.8
S98_03990,24.286/89.065,30,Rajshahi-Natore,K_mgL,1.7
S98_03991,24.307/89.087,40,Rajshahi-Natore,K_mgL,2.7
S98_03992,24.368/89.238,59,Rajshahi-Natore,K_mgL,3.3
S98_03993,24.355/89.281,28,Rajshahi-Natore,K_mgL,1.4
S98_03994,24.339/89.246,31,Rajshahi-Natore,K_mgL,1.7
S98_03995,24.385/89.209,33,Rajshahi-Natore,K_mgL,3.4
S98_03996,24.392/89.191,25,Rajshahi-Natore,K_mgL,4.1
S98_03997,24.384/89.166,25,Rajshahi-Natore,K_mgL,1.4
S98_03998,24.364/89.138,34,Rajshahi-Natore,K_mgL,2.3
S98_03999,24.395/89.057,39,Rajshahi-Natore,K_mgL,4.9
S98_04000,24.368/88.986,31,Rajshahi-Natore,K_mgL,1.4
S98_04001,24.439/89.014,34,Rajshahi-Natore,K_mgL,2.4
S98_04002,24.459/89.005,38,Rajshahi-Natore,K_mgL,1.7
S98_04003,24.372/88.905,43,Rajshahi-Natore,K_mgL,2
S98_04004,24.408/88.967,43,Rajshahi-Natore,K_mgL,2.4
S98_04005,24.427/88.961,26,Rajshahi-Natore,K_mgL,2.2
S98_04006,24.465/88.964,23,Rajshahi-Natore,K_mgL,2.2
S98_04007,24.495/88.955,41,Rajshahi-Natore,K_mgL,3.5
S98_04008,24.418/89.001,41,Rajshahi-Natore,K_mgL,2.6
S98_04009,24.292/89.313,38,Rajshahi-Pabna,K_mgL,3.9
S98_04010,24.272/89.309,35,Rajshahi-Pabna,K_mgL,3.3
S98_04011,24.245/89.266,34,Rajshahi-Pabna,K_mgL,3.5
S98_04012,24.188/89.277,41,Rajshahi-Pabna,K_mgL,1.7
S98_04013,24.151/89.28,34,Rajshahi-Pabna,K_mgL,1.8
S98_04014,24.123/89.291,36,Rajshahi-Pabna,K_mgL,1.5
S98_04015,24.125/89.238,31,Rajshahi-Pabna,K_mgL,2.4
S98_04016,24.123/89.215,39,Rajshahi-Pabna,K_mgL,1.6
S98_04017,24.127/89.193,31,Rajshahi-Pabna,K_mgL,1.4
S98_04018,24.083/89.248,36,Rajshahi-Pabna,K_mgL,1.5
S98_04019,24.076/89.303,38,Rajshahi-Pabna,K_mgL,2
S98_04020,24.054/89.373,45,Rajshahi-Pabna,K_mgL,2.6
S98_04021,24.222/89.277,34,Rajshahi-Pabna,K_mgL,1.4
S98_04022,23.865/89.626,24,Rajshahi-Pabna,K_mgL,6
S98_04023,23.881/89.665,16,Rajshahi-Pabna,K_mgL,5.5
S98_04024,23.917/89.646,21,Rajshahi-Pabna,K_mgL,3.2
S98_04025,23.951/89.652,23,Rajshahi-Pabna,K_mgL,2
S98_04026,23.961/89.612,25,Rajshahi-Pabna,K_mgL,6
S98_04027,24.037/89.606,21,Rajshahi-Pabna,K_mgL,3.3
S98_04028,24.054/89.641,39,Rajshahi-Pabna,K_mgL,4.2
S98_04029,23.974/89.419,69,Rajshahi-Pabna,K_mgL,2.7
S98_04030,23.885/89.442,41,Rajshahi-Pabna,K_mgL,1.6
S98_04031,23.89/89.475,46,Rajshahi-Pabna,K_mgL,1.6
S98_04032,23.87/89.506,54,Rajshahi-Pabna,K_mgL,1.8
S98_04033,23.835/89.537,44,Rajshahi-Pabna,K_mgL,2.1
S98_04034,23.837/89.58,42,Rajshahi-Pabna,K_mgL,1.6
S98_04035,23.96/89.599,20,Rajshahi-Pabna,K_mgL,5.3
S98_04036,23.961/89.498,42,Rajshahi-Pabna,K_mgL,2.2
S98_04037,24.184/89.452,23,Rajshahi-Pabna,K_mgL,1.9
S98_04038,24.166/89.435,33,Rajshahi-Pabna,K_mgL,1.8
S98_04039,24.176/89.412,39,Rajshahi-Pabna,K_mgL,1.7
S98_04040,24.144/89.439,33,Rajshahi-Pabna,K_mgL,1.7
S98_04041,24.151/89.496,38,Rajshahi-Pabna,K_mgL,2.6
S98_04042,24.089/89.44,39,Rajshahi-Pabna,K_mgL,2.4
S98_04043,24.211/89.419,39,Rajshahi-Pabna,K_mgL,1.3
S98_04044,24.221/89.419,39,Rajshahi-Pabna,K_mgL,1.5
S98_04045,24.248/89.364,40,Rajshahi-Pabna,K_mgL,1.6
S98_04046,24.258/89.351,38,Rajshahi-Pabna,K_mgL,1.7
S98_04047,24.197/89.39,39,Rajshahi-Pabna,K_mgL,1.6
S98_04048,24.176/89.392,38,Rajshahi-Pabna,K_mgL,2.9
S98_04049,24.218/89.371,39,Rajshahi-Pabna,K_mgL,1.6
S98_04050,23.95/89.399,39,Rajshahi-Pabna,K_mgL,2.2
S98_04051,23.971/89.361,33,Rajshahi-Pabna,K_mgL,1.9
S98_04052,23.981/89.326,31,Rajshahi-Pabna,K_mgL,1.2
S98_04053,23.992/89.263,33,Rajshahi-Pabna,K_mgL,NA
S98_04054,24.073/89.187,43,Rajshahi-Pabna,K_mgL,3.9
S98_04055,24.02/89.23,36,Rajshahi-Pabna,K_mgL,1.8
S98_04056,24.048/89.211,46,Rajshahi-Pabna,K_mgL,1.8
S98_04057,24.032/89.302,34,Rajshahi-Pabna,K_mgL,2.2
S98_04058,24.035/89.342,38,Rajshahi-Pabna,K_mgL,1.8
S98_04059,24.122/89.057,34,Rajshahi-Pabna,K_mgL,1.4
S98_04060,24.123/89.063,33,Rajshahi-Pabna,K_mgL,1.2
S98_04061,24.128/89.077,34,Rajshahi-Pabna,K_mgL,1.4
S98_04062,24.052/89.055,31,Rajshahi-Pabna,K_mgL,5
S98_04063,24.03/89.094,31,Rajshahi-Pabna,K_mgL,4.8
S98_04064,24.03/89.102,30,Rajshahi-Pabna,K_mgL,4.7
S98_04065,24.087/89.131,20,Rajshahi-Pabna,K_mgL,5.3
S98_04066,24.135/89.141,34,Rajshahi-Pabna,K_mgL,1.9
S98_04067,24.109/89.127,37,Rajshahi-Pabna,K_mgL,1.6
S98_04068,24.053/89.548,44,Rajshahi-Pabna,K_mgL,2.6
S98_04069,24.075/89.53,44,Rajshahi-Pabna,K_mgL,3.1
S98_04070,24.133/89.518,38,Rajshahi-Pabna,K_mgL,1.5
S98_04071,24.107/89.479,39,Rajshahi-Pabna,K_mgL,3.3
S98_04072,24.076/89.442,38,Rajshahi-Pabna,K_mgL,2.1
S98_04073,24.033/89.431,23,Rajshahi-Pabna,K_mgL,1.9
S98_04074,24.032/89.452,38,Rajshahi-Pabna,K_mgL,1.7
S98_04075,23.97/89.493,40,Rajshahi-Pabna,K_mgL,1.8
S98_04076,23.96/89.607,23,Rajshahi-Pabna,K_mgL,2.9
S98_04077,24.076/89.606,28,Rajshahi-Pabna,K_mgL,4.5
S98_04078,23.614/91.102,24,Chittagong-Comilla,K_mgL,4.6
S98_04079,23.622/91.088,46,Chittagong-Comilla,K_mgL,2.9
S98_04080,23.715/91.061,36,Chittagong-Comilla,K_mgL,7.5
S98_04081,23.682/91.099,39,Chittagong-Comilla,K_mgL,10.1
S98_04082,23.626/91.147,34,Chittagong-Comilla,K_mgL,4.3
S98_04083,23.595/91.112,39,Chittagong-Comilla,K_mgL,0.8
S98_04084,23.536/90.716,100,Chittagong-Comilla,K_mgL,5.3
S98_04085,23.494/90.719,29,Chittagong-Comilla,K_mgL,13
S98_04086,23.484/90.786,29,Chittagong-Comilla,K_mgL,NA
S98_04087,23.608/90.799,24,Chittagong-Comilla,K_mgL,5
S98_04088,23.574/90.786,24,Chittagong-Comilla,K_mgL,4.7
S98_04089,23.53/90.755,29,Chittagong-Comilla,K_mgL,15.2
S98_04090,23.53/90.78,29,Chittagong-Comilla,K_mgL,8.1
S98_04091,23.533/90.831,18,Chittagong-Comilla,K_mgL,9.9
S98_04092,23.489/91.007,28,Chittagong-Comilla,K_mgL,7.2
S98_04093,23.462/91.022,30,Chittagong-Comilla,K_mgL,7.3
S98_04094,23.478/90.955,25,Chittagong-Comilla,K_mgL,10.1
S98_04095,23.444/90.957,31,Chittagong-Comilla,K_mgL,8.6
S98_04096,23.403/90.963,30,Chittagong-Comilla,K_mgL,8.8
S98_04097,23.361/90.945,25,Chittagong-Comilla,K_mgL,NA
S98_04098,23.425/90.911,25,Chittagong-Comilla,K_mgL,10.7
S98_04099,23.476/90.909,31,Chittagong-Comilla,K_mgL,10
S98_04100,23.639/90.933,105,Chittagong-Comilla,K_mgL,13.5
S98_04101,23.639/90.933,30,Chittagong-Comilla,K_mgL,9.6
S98_04102,23.768/90.954,38,Chittagong-Comilla,K_mgL,6.9
S98_04103,23.754/90.995,27,Chittagong-Comilla,K_mgL,9.9
S98_04104,23.717/90.985,28,Chittagong-Comilla,K_mgL,15.4
S98_04105,23.615/90.986,25,Chittagong-Comilla,K_mgL,8.1
S98_04106,23.616/90.921,24,Chittagong-Comilla,K_mgL,13.9
S98_04107,23.555/90.909,20,Chittagong-Comilla,K_mgL,14.7
S98_04108,23.845/90.791,25,Chittagong-Brahamanbaria,K_mgL,5.7
S98_04109,23.848/90.841,23,Chittagong-Brahamanbaria,K_mgL,5.9
S98_04110,23.824/90.787,22,Chittagong-Brahamanbaria,K_mgL,4.7
S98_04111,23.775/90.802,22,Chittagong-Brahamanbaria,K_mgL,3.5
S98_04112,23.702/90.778,30,Chittagong-Brahamanbaria,K_mgL,33.5
S98_04113,23.18/91.244,98,Chittagong-Comilla,K_mgL,1.9
S98_04114,23.144/91.238,16,Chittagong-Comilla,K_mgL,5.5
S98_04115,23.098/91.247,15,Chittagong-Comilla,K_mgL,5.8
S98_04116,23.079/91.204,15,Chittagong-Comilla,K_mgL,11.8
S98_04117,23.113/91.184,59,Chittagong-Comilla,K_mgL,5.2
S98_04118,23.138/91.145,15,Chittagong-Comilla,K_mgL,11.1
S98_04119,23.163/91.199,52,Chittagong-Comilla,K_mgL,1.2
S98_04120,23.152/90.691,20,Chittagong-Chandpur,K_mgL,5.6
S98_04121,23.553/91.128,118,Chittagong-Comilla,K_mgL,2.3
S98_04122,23.576/91.147,37,Chittagong-Comilla,K_mgL,0.8
S98_04123,23.507/91.146,43,Chittagong-Comilla,K_mgL,1.7
S98_04124,23.549/91.177,43,Chittagong-Comilla,K_mgL,1.2
S98_04125,23.554/91.1,44,Chittagong-Comilla,K_mgL,2.1
S98_04126,23.499/91.109,54,Chittagong-Comilla,K_mgL,1.4
S98_04127,23.488/91.057,28,Chittagong-Comilla,K_mgL,8.5
S98_04128,23.677/91.012,28,Chittagong-Comilla,K_mgL,8.1
S98_04129,23.647/90.999,28,Chittagong-Comilla,K_mgL,7.8
S98_04130,23.607/90.991,29,Chittagong-Comilla,K_mgL,6.3
S98_04131,23.604/90.988,75,Chittagong-Comilla,K_mgL,4.1
S98_04132,23.585/90.96,29,Chittagong-Comilla,K_mgL,11
S98_04133,23.577/91.041,29,Chittagong-Comilla,K_mgL,12.1
S98_04134,23.552/90.932,33,Chittagong-Comilla,K_mgL,14.7
S98_04135,23.495/90.977,29,Chittagong-Comilla,K_mgL,4.6
S98_04136,23.532/91.007,28,Chittagong-Comilla,K_mgL,8.2
S98_04137,23.552/90.987,35,Chittagong-Comilla,K_mgL,12.8
S98_04138,23.071/91.338,21,Chittagong-Comilla,K_mgL,2.7
S98_04139,23.125/91.331,15,Chittagong-Comilla,K_mgL,4.4
S98_04140,23.142/91.286,22,Chittagong-Comilla,K_mgL,3.3
