Year,Month,Day,site_no,flow_cfs
1942,11,25,1351500,4790
1942,11,26,1351500,4730
1942,11,27,1351500,2360
1942,11,28,1351500,1580
1942,11,29,1351500,1140
1942,11,30,1351500,1080
1942,12,1,1351500,991
1942,12,2,1351500,1940
1942,12,3,1351500,1540
1942,12,4,1351500,1640
1942,12,5,1351500,1750
1942,12,6,1351500,1520
1942,12,7,1351500,1350
1942,12,8,1351500,1150
1942,12,9,1351500,991
1942,12,10,1351500,940
1942,12,11,1351500,906
1942,12,12,1351500,872
1942,12,13,1351500,780
1942,12,14,1351500,705
1942,12,15,1351500,664
1942,12,16,1351500,640
1942,12,17,1351500,460
1942,12,18,1351500,310
1942,12,19,1351500,270
1942,12,20,1351500,190
1942,12,21,1351500,210
1942,12,22,1351500,225
1942,12,23,1351500,235
1942,12,24,1351500,240
1942,12,25,1351500,235
1942,12,26,1351500,210
1942,12,27,1351500,185
1942,12,28,1351500,1500
1942,12,29,1351500,3640
1942,12,30,1351500,1.00E+04
1942,12,31,1351500,16500
1943,1,1,1351500,6550
1943,1,2,1351500,3940
1943,1,3,1351500,2880
1943,1,4,1351500,2260
1943,1,5,1351500,1560
1943,1,6,1351500,1330
1943,1,7,1351500,1390
1943,1,8,1351500,1210
1943,1,9,1351500,1040
1943,1,10,1351500,920
1943,1,11,1351500,1100
1943,1,12,1351500,1160
1943,1,13,1351500,980
1943,1,14,1351500,800
1943,1,15,1351500,800
1943,1,16,1351500,860
1943,1,17,1351500,880
1943,1,18,1351500,1.00E+03
1943,1,19,1351500,780
1943,1,20,1351500,740
1943,1,21,1351500,640
1943,1,22,1351500,700
1943,1,23,1351500,640
1943,1,24,1351500,580
1943,1,25,1351500,560
1943,1,26,1351500,680
1943,1,27,1351500,740
1943,1,28,1351500,520
1943,1,29,1351500,480
1943,1,30,1351500,540
1943,1,31,1351500,470
1943,2,1,1351500,470
1943,2,2,1351500,450
1943,2,3,1351500,430
1943,2,4,1351500,420
1943,2,5,1351500,540
1943,2,6,1351500,740
1943,2,7,1351500,660
1943,2,8,1351500,560
1943,2,9,1351500,480
1943,2,10,1351500,440
1943,2,11,1351500,540
1943,2,12,1351500,1.00E+03
1943,2,13,1351500,700
1943,2,14,1351500,500
1943,2,15,1351500,360
1943,2,16,1351500,280
1943,2,17,1351500,350
1943,2,18,1351500,330
1943,2,19,1351500,320
1943,2,20,1351500,380
1943,2,21,1351500,3500
1943,2,22,1351500,4950
1943,2,23,1351500,4700
1943,2,24,1351500,10200
1943,2,25,1351500,7460
1943,2,26,1351500,3620
1943,2,27,1351500,3010
1943,2,28,1351500,2600
1943,3,1,1351500,2170
1943,3,2,1351500,1770
1943,3,3,1351500,1250
1943,3,4,1351500,960
1943,3,5,1351500,1020
1943,3,6,1351500,1120
1943,3,7,1351500,1040
1943,3,8,1351500,820
1943,3,9,1351500,700
1943,3,10,1351500,720
1943,3,11,1351500,2450
1943,3,12,1351500,8200
1943,3,13,1351500,6450
1943,3,14,1351500,3570
1943,3,15,1351500,3470
1943,3,16,1351500,5580
1943,3,17,1351500,9330
1943,3,18,1351500,1.00E+04
1943,3,19,1351500,6370
1943,3,20,1351500,6610
1943,3,21,1351500,5800
1943,3,22,1351500,3990
1943,3,23,1351500,2980
1943,3,24,1351500,2410
1943,3,25,1351500,2440
1943,3,26,1351500,2360
1943,3,27,1351500,2540
1943,3,28,1351500,2260
1943,3,29,1351500,1840
1943,3,30,1351500,1600
1943,3,31,1351500,1620
1943,4,1,1351500,1620
1943,4,2,1351500,1660
1943,4,3,1351500,1980
1943,4,4,1351500,1430
1943,4,5,1351500,1430
1943,4,6,1351500,1310
1943,4,7,1351500,957
1943,4,8,1351500,1020
1943,4,9,1351500,991
1943,4,10,1351500,957
1943,4,11,1351500,825
1943,4,12,1351500,750
1943,4,13,1351500,765
1943,4,14,1351500,923
1943,4,15,1351500,810
1943,4,16,1351500,692
1943,4,17,1351500,870
1943,4,18,1351500,1330
1943,4,19,1351500,1470
1943,4,20,1351500,3520
1943,4,21,1351500,5980
1943,4,22,1351500,8160
1943,4,23,1351500,5760
1943,4,24,1351500,4390
1943,4,25,1351500,3730
1943,4,26,1351500,3700
1943,4,27,1351500,3090
1943,4,28,1351500,5310
1943,4,29,1351500,4150
1943,4,30,1351500,3670
1943,5,1,1351500,4710
1943,5,2,1351500,3290
1943,5,3,1351500,3150
1943,5,4,1351500,3410
1943,5,5,1351500,2650
1943,5,6,1351500,2170
1943,5,7,1351500,2090
1943,5,8,1351500,2260
1943,5,9,1351500,3500
1943,5,10,1351500,2470
1943,5,11,1351500,6110
1943,5,12,1351500,6910
1943,5,13,1351500,7300
1943,5,14,1351500,4510
1943,5,15,1351500,3410
1943,5,16,1351500,2730
1943,5,17,1351500,2290
1943,5,18,1351500,3290
1943,5,19,1351500,3580
1943,5,20,1351500,3720
1943,5,21,1351500,4810
1943,5,22,1351500,9970
1943,5,23,1351500,6560
1943,5,24,1351500,4290
1943,5,25,1351500,3270
1943,5,26,1351500,3040
1943,5,27,1351500,4590
1943,5,28,1351500,3280
1943,5,29,1351500,2470
1943,5,30,1351500,1980
1943,5,31,1351500,1660
1943,6,1,1351500,1670
1943,6,2,1351500,5970
1943,6,3,1351500,5050
1943,6,4,1351500,3150
1943,6,5,1351500,2410
1943,6,6,1351500,1930
1943,6,7,1351500,1730
1943,6,8,1351500,2520
1943,6,9,1351500,1850
1943,6,10,1351500,1450
1943,6,11,1351500,1400
1943,6,12,1351500,1240
1943,6,13,1351500,1020
1943,6,14,1351500,880
1943,6,15,1351500,640
1943,6,16,1351500,380
1943,6,17,1351500,310
1943,6,18,1351500,310
1943,6,19,1351500,340
1943,6,20,1351500,235
1943,6,21,1351500,190
1943,6,22,1351500,300
1943,6,23,1351500,220
1943,6,24,1351500,165
1943,6,25,1351500,135
1943,6,26,1351500,125
1943,6,27,1351500,155
1943,6,28,1351500,185
1943,6,29,1351500,140
1943,6,30,1351500,135
1943,7,1,1351500,130
1943,7,2,1351500,114
1943,7,3,1351500,102
1943,7,4,1351500,92
1943,7,5,1351500,96
1943,7,6,1351500,110
1943,7,7,1351500,136
1943,7,8,1351500,110
1943,7,9,1351500,89
1943,7,10,1351500,77
1943,7,11,1351500,72
1943,7,12,1351500,82
1943,7,13,1351500,140
1943,7,14,1351500,229
1943,7,15,1351500,200
1943,7,16,1351500,146
1943,7,17,1351500,103
1943,7,18,1351500,80
1943,7,19,1351500,62
1943,7,20,1351500,55
1943,7,21,1351500,55
1943,7,22,1351500,51
1943,7,23,1351500,55
1943,7,24,1351500,65
1943,7,25,1351500,99
1943,7,26,1351500,235
1943,7,27,1351500,265
1943,7,28,1351500,141
1943,7,29,1351500,117
1943,7,30,1351500,620
1943,7,31,1351500,511
1943,8,1,1351500,276
1943,8,2,1351500,184
1943,8,3,1351500,150
1943,8,4,1351500,170
1943,8,5,1351500,297
1943,8,6,1351500,374
1943,8,7,1351500,226
1943,8,8,1351500,191
1943,8,9,1351500,198
1943,8,10,1351500,165
1943,8,11,1351500,141
1943,8,12,1351500,117
1943,8,13,1351500,103
1943,8,14,1351500,107
1943,8,15,1351500,150
1943,8,16,1351500,141
1943,8,17,1351500,155
1943,8,18,1351500,198
1943,8,19,1351500,146
1943,8,20,1351500,110
1943,8,21,1351500,92
1943,8,22,1351500,80
1943,8,23,1351500,72
1943,8,24,1351500,64
1943,8,25,1351500,57
1943,8,26,1351500,51
1943,8,27,1351500,48
1943,8,28,1351500,50
1943,8,29,1351500,51
1943,8,30,1351500,73
1943,8,31,1351500,67
1943,9,1,1351500,55
1943,9,2,1351500,50
1943,9,3,1351500,40
1943,9,4,1351500,37
1943,9,5,1351500,39
1943,9,6,1351500,36
1943,9,7,1351500,39
1943,9,8,1351500,39
1943,9,9,1351500,33
1943,9,10,1351500,30
1943,9,11,1351500,29
1943,9,12,1351500,26
1943,9,13,1351500,24
1943,9,14,1351500,22
1943,9,15,1351500,22
1943,9,16,1351500,22
1943,9,17,1351500,21
1943,9,18,1351500,19
1943,9,19,1351500,18
1943,9,20,1351500,18
1943,9,21,1351500,19
1943,9,22,1351500,20
1943,9,23,1351500,19
1943,9,24,1351500,18
1943,9,25,1351500,17
1943,9,26,1351500,16
1943,9,27,1351500,15
1943,9,28,1351500,14
1943,9,29,1351500,14
1943,9,30,1351500,14
1943,10,1,1351500,14
1943,10,2,1351500,16
1943,10,3,1351500,16
1943,10,4,1351500,17
1943,10,5,1351500,18
1943,10,6,1351500,18
1943,10,7,1351500,18
1943,10,8,1351500,18
1943,10,9,1351500,18
1943,10,10,1351500,17
1943,10,11,1351500,16
1943,10,12,1351500,16
1943,10,13,1351500,16
1943,10,14,1351500,16
1943,10,15,1351500,18
1943,10,16,1351500,23
1943,10,17,1351500,44
1943,10,18,1351500,60
1943,10,19,1351500,82
1943,10,20,1351500,61
1943,10,21,1351500,46
1943,10,22,1351500,39
1943,10,23,1351500,34
1943,10,24,1351500,33
1943,10,25,1351500,32
1943,10,26,1351500,34
1943,10,27,1351500,2.00E+03
1943,10,28,1351500,1740
1943,10,29,1351500,1850
1943,10,30,1351500,1130
1943,10,31,1351500,692
1943,11,1,1351500,508
1943,11,2,1351500,423
1943,11,3,1351500,445
1943,11,4,1351500,458
1943,11,5,1351500,423
1943,11,6,1351500,379
1943,11,7,1351500,306
1943,11,8,1351500,302
1943,11,9,1351500,4390
1943,11,10,1351500,2530
1943,11,11,1351500,1420
1943,11,12,1351500,1140
1943,11,13,1351500,923
1943,11,14,1351500,780
1943,11,15,1351500,651
1943,11,16,1351500,610
1943,11,17,1351500,584
1943,11,18,1351500,520
1943,11,19,1351500,495
1943,11,20,1351500,638
1943,11,21,1351500,610
1943,11,22,1351500,638
1943,11,23,1351500,624
1943,11,24,1351500,624
1943,11,25,1351500,664
1943,11,26,1351500,735
1943,11,27,1351500,795
1943,11,28,1351500,906
1943,11,29,1351500,740
1943,11,30,1351500,593
1943,12,1,1351500,570
1943,12,2,1351500,558
1943,12,3,1351500,610
1943,12,4,1351500,705
1943,12,5,1351500,825
1943,12,6,1351500,720
1943,12,7,1351500,810
1943,12,8,1351500,790
1943,12,9,1351500,717
1943,12,10,1351500,991
1943,12,11,1351500,700
1943,12,12,1351500,440
1943,12,13,1351500,470
1943,12,14,1351500,390
1943,12,15,1351500,350
1943,12,16,1351500,330
1943,12,17,1351500,350
1943,12,18,1351500,350
1943,12,19,1351500,340
1943,12,20,1351500,320
1943,12,21,1351500,300
1943,12,22,1351500,270
1943,12,23,1351500,240
1943,12,24,1351500,210
1943,12,25,1351500,210
1943,12,26,1351500,235
1943,12,27,1351500,280
1943,12,28,1351500,470
1943,12,29,1351500,330
1943,12,30,1351500,210
1943,12,31,1351500,145
1944,1,1,1351500,120
1944,1,2,1351500,110
1944,1,3,1351500,106
1944,1,4,1351500,104
1944,1,5,1351500,106
1944,1,6,1351500,125
1944,1,7,1351500,122
1944,1,8,1351500,114
1944,1,9,1351500,104
1944,1,10,1351500,100
1944,1,11,1351500,102
1944,1,12,1351500,100
1944,1,13,1351500,96
1944,1,14,1351500,92
1944,1,15,1351500,92
1944,1,16,1351500,88
1944,1,17,1351500,84
1944,1,18,1351500,82
1944,1,19,1351500,82
1944,1,20,1351500,84
1944,1,21,1351500,88
1944,1,22,1351500,92
1944,1,23,1351500,96
1944,1,24,1351500,86
1944,1,25,1351500,78
1944,1,26,1351500,82
1944,1,27,1351500,440
1944,1,28,1351500,940
1944,1,29,1351500,780
1944,1,30,1351500,500
1944,1,31,1351500,380
1944,2,1,1351500,340
1944,2,2,1351500,320
1944,2,3,1351500,330
1944,2,4,1351500,310
1944,2,5,1351500,270
1944,2,6,1351500,250
1944,2,7,1351500,210
1944,2,8,1351500,190
1944,2,9,1351500,155
1944,2,10,1351500,145
1944,2,11,1351500,140
1944,2,12,1351500,125
1944,2,13,1351500,114
1944,2,14,1351500,125
1944,2,15,1351500,150
1944,2,16,1351500,165
1944,2,17,1351500,155
1944,2,18,1351500,150
1944,2,19,1351500,140
1944,2,20,1351500,140
1944,2,21,1351500,135
1944,2,22,1351500,145
1944,2,23,1351500,900
1944,2,24,1351500,2250
1944,2,25,1351500,1750
1944,2,26,1351500,1.00E+03
1944,2,27,1351500,640
1944,2,28,1351500,470
1944,2,29,1351500,370
1944,3,1,1351500,320
1944,3,2,1351500,270
1944,3,3,1351500,240
1944,3,4,1351500,220
1944,3,5,1351500,200
1944,3,6,1351500,190
1944,3,7,1351500,260
1944,3,8,1351500,540
1944,3,9,1351500,500
1944,3,10,1351500,350
1944,3,11,1351500,240
1944,3,12,1351500,280
1944,3,13,1351500,2300
1944,3,14,1351500,2660
1944,3,15,1351500,1310
1944,3,16,1351500,3280
1944,3,17,1351500,10700
1944,3,18,1351500,4460
1944,3,19,1351500,1550
1944,3,20,1351500,1020
1944,3,21,1351500,880
1944,3,22,1351500,720
1944,3,23,1351500,806
1944,3,24,1351500,4250
1944,3,25,1351500,4260
1944,3,26,1351500,4920
1944,3,27,1351500,3220
1944,3,28,1351500,2240
1944,3,29,1351500,1710
1944,3,30,1351500,1270
1944,3,31,1351500,1100
1944,4,1,1351500,991
1944,4,2,1351500,1060
1944,4,3,1351500,1140
1944,4,4,1351500,940
1944,4,5,1351500,810
1944,4,6,1351500,678
1944,4,7,1351500,664
1944,4,8,1351500,911
1944,4,9,1351500,1540
1944,4,10,1351500,2600
1944,4,11,1351500,2610
1944,4,12,1351500,2320
1944,4,13,1351500,2760
1944,4,14,1351500,1670
1944,4,15,1351500,1330
1944,4,16,1351500,2170
1944,4,17,1351500,2170
1944,4,18,1351500,1540
1944,4,19,1351500,1230
1944,4,20,1351500,1100
1944,4,21,1351500,1230
1944,4,22,1351500,1600
1944,4,23,1351500,1310
1944,4,24,1351500,3600
1944,4,25,1351500,6960
1944,4,26,1351500,3740
1944,4,27,1351500,2600
1944,4,28,1351500,1960
1944,4,29,1351500,1470
1944,4,30,1351500,1190
1944,5,1,1351500,1010
1944,5,2,1351500,872
1944,5,3,1351500,765
1944,5,4,1351500,678
1944,5,5,1351500,610
1944,5,6,1351500,545
1944,5,7,1351500,508
1944,5,8,1351500,695
1944,5,9,1351500,651
1944,5,10,1351500,532
1944,5,11,1351500,532
1944,5,12,1351500,532
1944,5,13,1351500,445
1944,5,14,1351500,423
1944,5,15,1351500,401
1944,5,16,1351500,357
1944,5,17,1351500,326
1944,5,18,1351500,316
1944,5,19,1351500,268
1944,5,20,1351500,233
1944,5,21,1351500,212
1944,5,22,1351500,212
1944,5,23,1351500,740
1944,5,24,1351500,735
1944,5,25,1351500,638
1944,5,26,1351500,508
1944,5,27,1351500,434
1944,5,28,1351500,357
1944,5,29,1351500,288
1944,5,30,1351500,240
1944,5,31,1351500,219
1944,6,1,1351500,191
1944,6,2,1351500,170
1944,6,3,1351500,160
1944,6,4,1351500,146
1944,6,5,1351500,126
1944,6,6,1351500,114
1944,6,7,1351500,126
1944,6,8,1351500,146
1944,6,9,1351500,136
1944,6,10,1351500,136
1944,6,11,1351500,280
1944,6,12,1351500,278
1944,6,13,1351500,177
1944,6,14,1351500,136
1944,6,15,1351500,121
1944,6,16,1351500,136
1944,6,17,1351500,131
1944,6,18,1351500,114
1944,6,19,1351500,144
1944,6,20,1351500,1320
1944,6,21,1351500,1290
1944,6,22,1351500,974
1944,6,23,1351500,664
1944,6,24,1351500,1710
1944,6,25,1351500,3440
1944,6,26,1351500,1450
1944,6,27,1351500,823
1944,6,28,1351500,570
1944,6,29,1351500,434
1944,6,30,1351500,379
1944,7,1,1351500,306
1944,7,2,1351500,240
1944,7,3,1351500,198
1944,7,4,1351500,165
1944,7,5,1351500,150
1944,7,6,1351500,141
1944,7,7,1351500,121
1944,7,8,1351500,107
1944,7,9,1351500,99
1944,7,10,1351500,85
1944,7,11,1351500,92
1944,7,12,1351500,141
1944,7,13,1351500,114
1944,7,14,1351500,110
1944,7,15,1351500,99
1944,7,16,1351500,85
1944,7,17,1351500,75
1944,7,18,1351500,67
1944,7,19,1351500,64
1944,7,20,1351500,59
1944,7,21,1351500,69
1944,7,22,1351500,75
1944,7,23,1351500,62
1944,7,24,1351500,53
1944,7,25,1351500,48
1944,7,26,1351500,40
1944,7,27,1351500,40
1944,7,28,1351500,39
1944,7,29,1351500,39
1944,7,30,1351500,47
1944,7,31,1351500,77
1944,8,1,1351500,62
1944,8,2,1351500,50
1944,8,3,1351500,39
1944,8,4,1351500,33
1944,8,5,1351500,29
1944,8,6,1351500,29
1944,8,7,1351500,33
1944,8,8,1351500,30
1944,8,9,1351500,33
1944,8,10,1351500,37
1944,8,11,1351500,33
1944,8,12,1351500,28
1944,8,13,1351500,23
1944,8,14,1351500,22
1944,8,15,1351500,22
1944,8,16,1351500,22
1944,8,17,1351500,30
1944,8,18,1351500,62
1944,8,19,1351500,140
1944,8,20,1351500,96
1944,8,21,1351500,64
1944,8,22,1351500,51
1944,8,23,1351500,40
1944,8,24,1351500,40
1944,8,25,1351500,50
1944,8,26,1351500,57
1944,8,27,1351500,62
1944,8,28,1351500,51
1944,8,29,1351500,44
1944,8,30,1351500,36
1944,8,31,1351500,30
1944,9,1,1351500,27
1944,9,2,1351500,26
1944,9,3,1351500,25
1944,9,4,1351500,23
1944,9,5,1351500,22
1944,9,6,1351500,21
1944,9,7,1351500,20
1944,9,8,1351500,19
1944,9,9,1351500,17
1944,9,10,1351500,17
1944,9,11,1351500,17
1944,9,12,1351500,17
1944,9,13,1351500,22
1944,9,14,1351500,38
1944,9,15,1351500,224
1944,9,16,1351500,408
1944,9,17,1351500,232
1944,9,18,1351500,146
1944,9,19,1351500,121
1944,9,20,1351500,99
1944,9,21,1351500,95
1944,9,22,1351500,131
1944,9,23,1351500,126
1944,9,24,1351500,96
1944,9,25,1351500,77
1944,9,26,1351500,67
1944,9,27,1351500,57
1944,9,28,1351500,57
1944,9,29,1351500,59
1944,9,30,1351500,67
1944,10,1,1351500,69
1944,10,2,1351500,59
1944,10,3,1351500,51
1944,10,4,1351500,48
1944,10,5,1351500,46
1944,10,6,1351500,48
1944,10,7,1351500,51
1944,10,8,1351500,72
1944,10,9,1351500,107
1944,10,10,1351500,138
1944,10,11,1351500,107
1944,10,12,1351500,96
1944,10,13,1351500,85
1944,10,14,1351500,86
1944,10,15,1351500,144
1944,10,16,1351500,181
1944,10,17,1351500,164
1944,10,18,1351500,132
1944,10,19,1351500,115
1944,10,20,1351500,104
1944,10,21,1351500,176
1944,10,22,1351500,864
1944,10,23,1351500,634
1944,10,24,1351500,417
1944,10,25,1351500,331
1944,10,26,1351500,293
1944,10,27,1351500,293
1944,10,28,1351500,293
1944,10,29,1351500,245
1944,10,30,1351500,202
1944,10,31,1351500,181
1944,11,1,1351500,164
1944,11,2,1351500,153
1944,11,3,1351500,143
1944,11,4,1351500,143
1944,11,5,1351500,138
1944,11,6,1351500,148
1944,11,7,1351500,138
1944,11,8,1351500,132
1944,11,9,1351500,132
1944,11,10,1351500,143
1944,11,11,1351500,188
1944,11,12,1351500,238
1944,11,13,1351500,188
1944,11,14,1351500,164
1944,11,15,1351500,158
1944,11,16,1351500,216
1944,11,17,1351500,639
1944,11,18,1351500,705
1944,11,19,1351500,571
1944,11,20,1351500,486
1944,11,21,1351500,498
1944,11,22,1351500,625
1944,11,23,1351500,598
1944,11,24,1351500,547
1944,11,25,1351500,498
1944,11,26,1351500,428
1944,11,27,1351500,419
1944,11,28,1351500,1750
1944,11,29,1351500,1900
1944,11,30,1351500,1390
1944,12,1,1351500,1350
1944,12,2,1351500,1020
1944,12,3,1351500,760
1944,12,4,1351500,680
1944,12,5,1351500,640
1944,12,6,1351500,600
1944,12,7,1351500,580
1944,12,8,1351500,598
1944,12,9,1351500,2300
1944,12,10,1351500,1730
1944,12,11,1351500,1120
1944,12,12,1351500,940
1944,12,13,1351500,800
1944,12,14,1351500,700
1944,12,15,1351500,640
1944,12,16,1351500,600
1944,12,17,1351500,571
1944,12,18,1351500,520
1944,12,19,1351500,440
1944,12,20,1351500,370
1944,12,21,1351500,390
1944,12,22,1351500,310
1944,12,23,1351500,320
1944,12,24,1351500,340
1944,12,25,1351500,390
1944,12,26,1351500,640
1944,12,27,1351500,700
1944,12,28,1351500,540
1944,12,29,1351500,470
1944,12,30,1351500,450
1944,12,31,1351500,470
1945,1,1,1351500,700
1945,1,2,1351500,4700
1945,1,3,1351500,2200
1945,1,4,1351500,1800
1945,1,5,1351500,1300
1945,1,6,1351500,880
1945,1,7,1351500,780
1945,1,8,1351500,820
1945,1,9,1351500,840
1945,1,10,1351500,600
1945,1,11,1351500,500
1945,1,12,1351500,450
1945,1,13,1351500,470
1945,1,14,1351500,430
1945,1,15,1351500,370
1945,1,16,1351500,340
1945,1,17,1351500,320
1945,1,18,1351500,310
1945,1,19,1351500,300
1945,1,20,1351500,290
1945,1,21,1351500,280
1945,1,22,1351500,270
1945,1,23,1351500,270
1945,1,24,1351500,260
1945,1,25,1351500,225
1945,1,26,1351500,245
1945,1,27,1351500,240
1945,1,28,1351500,230
1945,1,29,1351500,225
1945,1,30,1351500,215
1945,1,31,1351500,210
1945,2,1,1351500,200
1945,2,2,1351500,195
1945,2,3,1351500,190
1945,2,4,1351500,185
1945,2,5,1351500,185
1945,2,6,1351500,180
1945,2,7,1351500,175
1945,2,8,1351500,175
1945,2,9,1351500,180
1945,2,10,1351500,190
1945,2,11,1351500,200
1945,2,12,1351500,210
1945,2,13,1351500,200
1945,2,14,1351500,190
1945,2,15,1351500,190
1945,2,16,1351500,200
1945,2,17,1351500,215
1945,2,18,1351500,225
1945,2,19,1351500,210
1945,2,20,1351500,200
1945,2,21,1351500,210
1945,2,22,1351500,320
1945,2,23,1351500,2150
1945,2,24,1351500,3900
1945,2,25,1351500,2900
1945,2,26,1351500,2500
1945,2,27,1351500,3900
1945,2,28,1351500,3390
1945,3,1,1351500,2540
1945,3,2,1351500,2120
1945,3,3,1351500,4.00E+03
1945,3,4,1351500,9530
1945,3,5,1351500,5390
1945,3,6,1351500,6190
1945,3,7,1351500,6340
1945,3,8,1351500,3740
1945,3,9,1351500,2950
1945,3,10,1351500,2440
1945,3,11,1351500,1890
1945,3,12,1351500,1730
1945,3,13,1351500,1540
1945,3,14,1351500,2070
1945,3,15,1351500,3670
1945,3,16,1351500,6070
1945,3,17,1351500,8160
1945,3,18,1351500,10400
1945,3,19,1351500,7590
1945,3,20,1351500,5720
1945,3,21,1351500,6740
1945,3,22,1351500,9380
1945,3,23,1351500,5090
1945,3,24,1351500,3350
1945,3,25,1351500,2390
1945,3,26,1351500,1820
1945,3,27,1351500,1540
1945,3,28,1351500,1840
1945,3,29,1351500,1640
1945,3,30,1351500,1850
1945,3,31,1351500,1860
1945,4,1,1351500,1710
1945,4,2,1351500,1470
1945,4,3,1351500,1560
1945,4,4,1351500,1540
1945,4,5,1351500,3200
1945,4,6,1351500,3680
1945,4,7,1351500,2440
1945,4,8,1351500,1930
1945,4,9,1351500,1660
1945,4,10,1351500,1430
1945,4,11,1351500,1250
1945,4,12,1351500,1100
1945,4,13,1351500,991
1945,4,14,1351500,991
1945,4,15,1351500,957
1945,4,16,1351500,810
1945,4,17,1351500,678
1945,4,18,1351500,498
1945,4,19,1351500,385
1945,4,20,1351500,341
1945,4,21,1351500,322
1945,4,22,1351500,331
1945,4,23,1351500,331
1945,4,24,1351500,274
1945,4,25,1351500,381
1945,4,26,1351500,2720
1945,4,27,1351500,2070
1945,4,28,1351500,2170
1945,4,29,1351500,1800
1945,4,30,1351500,1560
1945,5,1,1351500,1430
1945,5,2,1351500,2090
1945,5,3,1351500,1840
1945,5,4,1351500,2580
1945,5,5,1351500,5940
1945,5,6,1351500,3850
1945,5,7,1351500,2870
1945,5,8,1351500,2360
1945,5,9,1351500,2240
1945,5,10,1351500,1860
1945,5,11,1351500,3560
1945,5,12,1351500,7030
1945,5,13,1351500,6260
1945,5,14,1351500,7280
1945,5,15,1351500,4770
1945,5,16,1351500,4030
1945,5,17,1351500,3320
