Year,Month,Precip_inches,state_cd
1938,11,3.26,DE
1938,12,2.79,DE
1939,1,3.76,DE
1939,2,5.49,DE
1939,3,5.23,DE
1939,4,5.76,DE
1939,5,0.73,DE
1939,6,3.36,DE
1939,7,3.24,DE
1939,8,7.84,DE
1939,9,2.59,DE
1939,10,4.35,DE
1939,11,1.57,DE
1939,12,1.54,DE
1940,1,2.5,DE
1940,2,3.03,DE
1940,3,3.97,DE
1940,4,5.51,DE
1940,5,5.33,DE
1940,6,1.77,DE
1940,7,2.56,DE
1940,8,4.82,DE
1940,9,2.98,DE
1940,10,1.98,DE
1940,11,4.76,DE
1940,12,2.23,DE
1941,1,3.61,DE
1941,2,2.18,DE
1941,3,2.56,DE
1941,4,3.36,DE
1941,5,1.7,DE
1941,6,4.56,DE
1941,7,6.34,DE
1941,8,3.49,DE
1941,9,0.18,DE
1941,10,1.83,DE
1941,11,1.77,DE
1941,12,3.44,DE
1942,1,3.09,DE
1942,2,1.97,DE
1942,3,6.94,DE
1942,4,0.94,DE
1942,5,2.03,DE
1942,6,3.07,DE
1942,7,5.64,DE
1942,8,6.8,DE
1942,9,2.47,DE
1942,10,4.68,DE
1942,11,2.54,DE
1942,12,3.64,DE
1943,1,2.93,DE
1943,2,2.61,DE
1943,3,3.94,DE
1943,4,3.32,DE
1943,5,3.98,DE
1943,6,3.15,DE
1943,7,2.75,DE
1943,8,1.06,DE
1943,9,2.6,DE
1943,10,5.72,DE
1943,11,2.39,DE
1943,12,1.6,DE
1944,1,3.94,DE
1944,2,2.38,DE
1944,3,6.18,DE
1944,4,5.07,DE
1944,5,1.89,DE
1944,6,2.6,DE
1944,7,1.99,DE
1944,8,2.9,DE
1944,9,6.67,DE
1944,10,2.83,DE
1944,11,5.26,DE
1944,12,2.86,DE
1945,1,3.33,DE
1945,2,3.35,DE
1945,3,1.69,DE
1945,4,3.61,DE
1945,5,4.34,DE
1945,6,5.12,DE
1945,7,10.31,DE
1945,8,2.96,DE
1945,9,4.52,DE
1945,10,2.8,DE
1945,11,3.92,DE
1945,12,6.87,DE
1946,1,1.94,DE
1946,2,2.27,DE
1946,3,2.89,DE
1946,4,2.58,DE
1946,5,5.73,DE
1946,6,4.13,DE
1946,7,4.78,DE
1946,8,3.88,DE
1946,9,2.69,DE
1946,10,1.99,DE
1946,11,1.83,DE
1946,12,2.08,DE
1947,1,4.71,DE
1947,2,1.36,DE
1947,3,1.79,DE
1947,4,3.67,DE
1947,5,5.41,DE
1947,6,3.29,DE
1947,7,3.45,DE
1947,8,3,DE
1947,9,3.48,DE
1947,10,1.67,DE
1947,11,4.99,DE
1947,12,2.24,DE
1948,1,6.68,DE
1948,2,2.9,DE
1948,3,3.69,DE
1948,4,3.17,DE
1948,5,10.33,DE
1948,6,5.15,DE
1948,7,4.2,DE
1948,8,6.12,DE
1948,9,1.9,DE
1948,10,4.05,DE
1948,11,6.38,DE
1948,12,5.48,DE
1949,1,5.25,DE
1949,2,4.04,DE
1949,3,3.67,DE
1949,4,2.67,DE
1949,5,3.82,DE
1949,6,0.93,DE
1949,7,2.93,DE
1949,8,4.37,DE
1949,9,3.59,DE
1949,10,4.48,DE
1949,11,2.2,DE
1949,12,1.74,DE
1950,1,1.86,DE
1950,2,2.78,DE
1950,3,4.44,DE
1950,4,1.94,DE
1950,5,4.22,DE
1950,6,2.83,DE
1950,7,4.43,DE
1950,8,2.31,DE
1950,9,5.82,DE
1950,10,1.67,DE
1950,11,3.69,DE
1950,12,2.49,DE
1951,1,2.04,DE
1951,2,2.87,DE
1951,3,3.18,DE
1951,4,2.73,DE
1951,5,3.5,DE
1951,6,5.12,DE
1951,7,4.47,DE
1951,8,2.64,DE
1951,9,2.51,DE
1951,10,2.95,DE
1951,11,6.04,DE
1951,12,5.33,DE
1952,1,5.27,DE
1952,2,2.45,DE
1952,3,5.37,DE
1952,4,5.89,DE
1952,5,4.55,DE
1952,6,2.9,DE
1952,7,4.22,DE
1952,8,7.24,DE
1952,9,2.62,DE
1952,10,0.98,DE
1952,11,5.43,DE
1952,12,3.56,DE
1953,1,4.3,DE
1953,2,3.01,DE
1953,3,5.27,DE
1953,4,4.24,DE
1953,5,5.76,DE
1953,6,2.96,DE
1953,7,3.36,DE
1953,8,5.92,DE
1953,9,1.92,DE
1953,10,3.52,DE
1953,11,2.57,DE
1953,12,3.04,DE
1954,1,2.57,DE
1954,2,1.44,DE
1954,3,3.79,DE
1954,4,3.92,DE
1954,5,2.98,DE
1954,6,1.06,DE
1954,7,2.9,DE
1954,8,4.85,DE
1954,9,4.15,DE
1954,10,2.26,DE
1954,11,3.97,DE
1954,12,3.26,DE
1955,1,0.56,DE
1955,2,2.92,DE
1955,3,3.98,DE
1955,4,2.8,DE
1955,5,1.75,DE
1955,6,6.13,DE
1955,7,1.98,DE
1955,8,10.34,DE
1955,9,2.87,DE
1955,10,3.79,DE
1955,11,2.03,DE
1955,12,0.7,DE
1956,1,2.54,DE
1956,2,3.41,DE
1956,3,4.12,DE
1956,4,2.37,DE
1956,5,2.59,DE
1956,6,4.03,DE
1956,7,6.71,DE
1956,8,2.93,DE
1956,9,3.42,DE
1956,10,5.79,DE
1956,11,4.97,DE
1956,12,3.64,DE
1957,1,2.24,DE
1957,2,3.55,DE
1957,3,3.38,DE
1957,4,2.39,DE
1957,5,1.55,DE
1957,6,3.56,DE
1957,7,1.18,DE
1957,8,2.6,DE
1957,9,4.62,DE
1957,10,2.83,DE
1957,11,4.34,DE
1957,12,5.65,DE
1958,1,3.5,DE
1958,2,4.27,DE
1958,3,6.56,DE
1958,4,4.66,DE
1958,5,4.49,DE
1958,6,4.39,DE
1958,7,6.55,DE
1958,8,9.25,DE
1958,9,2.26,DE
1958,10,3.28,DE
1958,11,2.76,DE
1958,12,2.34,DE
1959,1,1.7,DE
1959,2,1.81,DE
1959,3,3.42,DE
1959,4,3.4,DE
1959,5,1.44,DE
1959,6,2.63,DE
1959,7,9.8,DE
1959,8,4.62,DE
1959,9,1.65,DE
1959,10,4.41,DE
1959,11,4.86,DE
1959,12,3.31,DE
1960,1,2.43,DE
1960,2,4.06,DE
1960,3,1.97,DE
1960,4,2.59,DE
1960,5,4.26,DE
1960,6,2.11,DE
1960,7,6.8,DE
1960,8,3.62,DE
1960,9,8.27,DE
1960,10,3.38,DE
1960,11,1.74,DE
1960,12,2.89,DE
1961,1,3.04,DE
1961,2,5.06,DE
1961,3,4.65,DE
1961,4,3.81,DE
1961,5,4.43,DE
1961,6,4.19,DE
1961,7,3.83,DE
1961,8,3.29,DE
1961,9,2.54,DE
1961,10,4.68,DE
1961,11,1.98,DE
1961,12,3.74,DE
1962,1,3.78,DE
1962,2,3.82,DE
1962,3,3.82,DE
1962,4,3.84,DE
1962,5,1.63,DE
1962,6,3.99,DE
1962,7,2.43,DE
1962,8,2.21,DE
1962,9,3.24,DE
1962,10,1.24,DE
1962,11,5.49,DE
1962,12,3.12,DE
1963,1,2.19,DE
1963,2,1.95,DE
1963,3,5.97,DE
1963,4,1.09,DE
1963,5,2.56,DE
1963,6,4.12,DE
1963,7,1.66,DE
1963,8,3.02,DE
1963,9,4.82,DE
1963,10,0.12,DE
1963,11,6.25,DE
1963,12,2.18,DE
1964,1,4.42,DE
1964,2,4.52,DE
1964,3,2.94,DE
1964,4,5.19,DE
1964,5,0.39,DE
1964,6,1.36,DE
1964,7,3.39,DE
1964,8,1.46,DE
1964,9,4.43,DE
1964,10,2.4,DE
1964,11,1.85,DE
1964,12,3.37,DE
1965,1,3.09,DE
1965,2,1.83,DE
1965,3,3.63,DE
1965,4,2.26,DE
1965,5,1.21,DE
1965,6,2.46,DE
1965,7,4.48,DE
1965,8,5.18,DE
1965,9,2.69,DE
1965,10,1.28,DE
1965,11,0.83,DE
1965,12,0.92,DE
1966,1,3.32,DE
1966,2,3.65,DE
1966,3,1.52,DE
1966,4,3.95,DE
1966,5,4.15,DE
1966,6,3.05,DE
1966,7,1.9,DE
1966,8,1.19,DE
1966,9,6.11,DE
1966,10,4.9,DE
1966,11,1.35,DE
1966,12,3.95,DE
1967,1,1.57,DE
1967,2,3.07,DE
1967,3,3.02,DE
1967,4,2.14,DE
1967,5,4.38,DE
1967,6,3.48,DE
1967,7,4.61,DE
1967,8,12.58,DE
1967,9,2.95,DE
1967,10,2.11,DE
1967,11,2,DE
1967,12,5.62,DE
1968,1,2.23,DE
1968,2,1.15,DE
1968,3,4.76,DE
1968,4,1.72,DE
1968,5,4.25,DE
1968,6,3.6,DE
1968,7,2.03,DE
1968,8,1.68,DE
1968,9,1.76,DE
1968,10,2.66,DE
1968,11,3.83,DE
1968,12,2.57,DE
1969,1,2.33,DE
1969,2,2.62,DE
1969,3,3.15,DE
1969,4,3.27,DE
1969,5,2.22,DE
1969,6,3.09,DE
1969,7,7.72,DE
1969,8,6.16,DE
1969,9,3.46,DE
1969,10,1.33,DE
1969,11,2.25,DE
1969,12,7.55,DE
1970,1,1.69,DE
1970,2,2.42,DE
1970,3,4,DE
1970,4,4.83,DE
1970,5,2.45,DE
1970,6,5.62,DE
1970,7,4.49,DE
1970,8,2.67,DE
1970,9,1.02,DE
1970,10,3.31,DE
1970,11,3.63,DE
1970,12,3.42,DE
1971,1,2.68,DE
1971,2,5.69,DE
1971,3,2.42,DE
1971,4,2.64,DE
1971,5,5.41,DE
1971,6,1.8,DE
1971,7,3.66,DE
1971,8,8.14,DE
1971,9,4.77,DE
1971,10,6.41,DE
1971,11,3.93,DE
1971,12,2.24,DE
1972,1,3.11,DE
1972,2,5.49,DE
1972,3,2.45,DE
1972,4,4.13,DE
1972,5,4.54,DE
1972,6,8.4,DE
1972,7,2.99,DE
1972,8,2.31,DE
1972,9,3.45,DE
1972,10,5.03,DE
1972,11,6.49,DE
1972,12,5.51,DE
1973,1,3.14,DE
1973,2,3.15,DE
1973,3,3.03,DE
1973,4,4.68,DE
1973,5,4.09,DE
1973,6,3.74,DE
1973,7,2.94,DE
1973,8,5.85,DE
1973,9,3.38,DE
1973,10,2.92,DE
1973,11,1.48,DE
1973,12,6.08,DE
1974,1,3.22,DE
1974,2,1.84,DE
1974,3,4.48,DE
1974,4,2.14,DE
1974,5,4.43,DE
1974,6,4.26,DE
1974,7,1.13,DE
1974,8,5.23,DE
1974,9,4.24,DE
1974,10,1.8,DE
1974,11,1.04,DE
1974,12,4.92,DE
1975,1,4.98,DE
1975,2,3.05,DE
1975,3,5.57,DE
1975,4,3.74,DE
1975,5,4.31,DE
1975,6,4.65,DE
1975,7,8.17,DE
1975,8,2.97,DE
1975,9,6.8,DE
1975,10,3.52,DE
1975,11,3.52,DE
1975,12,2.57,DE
1976,1,5.29,DE
1976,2,1.69,DE
1976,3,2.02,DE
1976,4,1.3,DE
1976,5,3.02,DE
1976,6,1.79,DE
1976,7,4.06,DE
1976,8,4.22,DE
1976,9,3.47,DE
1976,10,7.87,DE
1976,11,1,DE
1976,12,2.7,DE
1977,1,2.41,DE
1977,2,1.61,DE
1977,3,2.59,DE
1977,4,2.69,DE
1977,5,1.68,DE
1977,6,3.42,DE
1977,7,2.17,DE
1977,8,3.75,DE
1977,9,4.04,DE
1977,10,3.79,DE
1977,11,5.41,DE
1977,12,6.94,DE
1978,1,7.01,DE
1978,2,1.09,DE
1978,3,5.93,DE
1978,4,2.51,DE
1978,5,6.14,DE
1978,6,2.48,DE
1978,7,5.04,DE
1978,8,5.81,DE
1978,9,1.1,DE
1978,10,1.54,DE
1978,11,3.25,DE
1978,12,4.49,DE
1979,1,7.52,DE
1979,2,6.31,DE
1979,3,3.62,DE
1979,4,3.38,DE
1979,5,4.11,DE
1979,6,4.73,DE
1979,7,4.04,DE
1979,8,6.39,DE
1979,9,5.86,DE
1979,10,4,DE
1979,11,4.07,DE
1979,12,1.61,DE
1980,1,3.13,DE
1980,2,1.07,DE
1980,3,6.19,DE
1980,4,4.97,DE
1980,5,2.39,DE
1980,6,3.73,DE
1980,7,2.86,DE
1980,8,2.56,DE
1980,9,2.84,DE
1980,10,5.77,DE
1980,11,2.62,DE
1980,12,0.79,DE
1981,1,0.52,DE
1981,2,3.56,DE
1981,3,1.77,DE
1981,4,4.29,DE
1981,5,4.91,DE
1981,6,3.94,DE
1981,7,2.42,DE
1981,8,3.48,DE
1981,9,4.11,DE
1981,10,2.89,DE
1981,11,0.83,DE
1981,12,3.96,DE
1982,1,3.8,DE
1982,2,3.2,DE
1982,3,2.97,DE
1982,4,4.62,DE
1982,5,2.38,DE
1982,6,4.68,DE
1982,7,3.8,DE
1982,8,2.64,DE
1982,9,2.37,DE
1982,10,2.27,DE
1982,11,4.6,DE
1982,12,2.68,DE
1983,1,2.1,DE
1983,2,3.44,DE
1983,3,6.69,DE
1983,4,7.22,DE
1983,5,5.67,DE
1983,6,4.56,DE
1983,7,1.6,DE
1983,8,4.07,DE
1983,9,3.78,DE
1983,10,3.63,DE
1983,11,5.18,DE
1983,12,5.88,DE
1984,1,2.4,DE
1984,2,3.94,DE
1984,3,6.88,DE
1984,4,4.44,DE
1984,5,7.35,DE
1984,6,2.95,DE
1984,7,5.46,DE
1984,8,1.89,DE
1984,9,1.92,DE
1984,10,2.66,DE
1984,11,2.47,DE
1984,12,1.66,DE
1985,1,2.43,DE
1985,2,2.64,DE
1985,3,2.18,DE
1985,4,0.58,DE
1985,5,4.77,DE
1985,6,2.82,DE
1985,7,3.68,DE
1985,8,7.01,DE
1985,9,5.91,DE
1985,10,2.09,DE
1985,11,4.13,DE
1985,12,1.11,DE
1986,1,3.94,DE
1986,2,3.19,DE
1986,3,1.47,DE
1986,4,2.24,DE
1986,5,0.97,DE
1986,6,2.32,DE
1986,7,3.07,DE
1986,8,4.51,DE
1986,9,1.21,DE
1986,10,2.9,DE
1986,11,4.61,DE
1986,12,6.56,DE
1987,1,6.23,DE
1987,2,1.75,DE
1987,3,2.65,DE
1987,4,2.99,DE
1987,5,3.2,DE
1987,6,2.03,DE
1987,7,3.34,DE
1987,8,1.63,DE
1987,9,3.73,DE
1987,10,2.56,DE
1987,11,3.52,DE
1987,12,2.73,DE
1988,1,3.25,DE
1988,2,4.12,DE
1988,3,2.77,DE
1988,4,2.95,DE
1988,5,4.52,DE
1988,6,0.88,DE
1988,7,5.9,DE
1988,8,3.72,DE
1988,9,2.51,DE
1988,10,2.52,DE
1988,11,4.94,DE
1988,12,0.72,DE
1989,1,2.66,DE
1989,2,3.31,DE
1989,3,6.38,DE
1989,4,4.98,DE
1989,5,5.08,DE
1989,6,6.65,DE
1989,7,8.42,DE
1989,8,5.34,DE
1989,9,5.57,DE
1989,10,3.99,DE
1989,11,2.97,DE
1989,12,1.41,DE
1990,1,3.63,DE
1990,2,1.94,DE
1990,3,3.3,DE
1990,4,3.84,DE
1990,5,7.46,DE
1990,6,1.97,DE
1990,7,5.01,DE
1990,8,5.43,DE
1990,9,2.11,DE
1990,10,2.64,DE
1990,11,1.61,DE
1990,12,4.09,DE
1991,1,4.72,DE
1991,2,1.23,DE
1991,3,5.47,DE
1991,4,3.17,DE
1991,5,1.61,DE
1991,6,3.4,DE
1991,7,5.32,DE
1991,8,4.47,DE
1991,9,4.32,DE
1991,10,2.37,DE
1991,11,0.9,DE
1991,12,4.86,DE
1992,1,1.31,DE
1992,2,2.99,DE
1992,3,3.82,DE
1992,4,1.65,DE
1992,5,4.13,DE
1992,6,2.77,DE
1992,7,3.51,DE
1992,8,6.57,DE
1992,9,4.82,DE
1992,10,1.61,DE
1992,11,3.44,DE
1992,12,3.92,DE
1993,1,3.2,DE
1993,2,2.66,DE
1993,3,6.71,DE
1993,4,4.52,DE
1993,5,2.94,DE
1993,6,2.62,DE
1993,7,2.12,DE
1993,8,3.91,DE
1993,9,4.13,DE
1993,10,3.86,DE
1993,11,3.28,DE
1993,12,4.49,DE
1994,1,4.67,DE
1994,2,4.96,DE
1994,3,8.36,DE
1994,4,3.11,DE
1994,5,3.24,DE
1994,6,2.55,DE
1994,7,5.67,DE
1994,8,4.94,DE
1994,9,3.69,DE
1994,10,1,DE
1994,11,3.41,DE
1994,12,1.71,DE
1995,1,3.36,DE
1995,2,2.3,DE
1995,3,2.3,DE
1995,4,2.33,DE
1995,5,4.49,DE
1995,6,2.58,DE
1995,7,3.1,DE
1995,8,1.51,DE
1995,9,3.84,DE
1995,10,6.05,DE
1995,11,4.27,DE
1995,12,2.26,DE
1996,1,4.94,DE
1996,2,2.66,DE
1996,3,3.6,DE
1996,4,4.61,DE
1996,5,5.83,DE
1996,6,5.89,DE
1996,7,6.3,DE
1996,8,4.26,DE
1996,9,5.35,DE
1996,10,4.72,DE
1996,11,2.03,DE
1996,12,7.71,DE
1997,1,2.48,DE
1997,2,2.99,DE
1997,3,4.9,DE
1997,4,3.36,DE
1997,5,2.89,DE
1997,6,2.66,DE
1997,7,2.62,DE
1997,8,4.9,DE
1997,9,2.09,DE
1997,10,3.02,DE
1997,11,6.35,DE
1997,12,2.85,DE
1998,1,6.14,DE
1998,2,5.53,DE
1998,3,5.2,DE
1998,4,3.14,DE
1998,5,4.16,DE
1998,6,3.57,DE
1998,7,1.84,DE
1998,8,3.39,DE
1998,9,2.25,DE
1998,10,2.35,DE
1998,11,1.22,DE
1998,12,2.75,DE
1999,1,5.84,DE
1999,2,2.73,DE
1999,3,4.76,DE
1999,4,2.88,DE
1999,5,1.54,DE
1999,6,2.11,DE
1999,7,2.21,DE
1999,8,4.52,DE
1999,9,10.37,DE
1999,10,3.8,DE
1999,11,2.1,DE
1999,12,2.78,DE
2000,1,3.33,DE
2000,2,2.12,DE
2000,3,7.01,DE
2000,4,3.83,DE
2000,5,3.36,DE
2000,6,4.91,DE
2000,7,6.03,DE
2000,8,4.55,DE
2000,9,5.48,DE
2000,10,0.31,DE
2000,11,2.45,DE
2000,12,2.81,DE
2001,1,3.06,DE
2001,2,2.94,DE
2001,3,5.61,DE
2001,4,1.84,DE
2001,5,3.8,DE
2001,6,5.1,DE
2001,7,4.96,DE
2001,8,6.27,DE
2001,9,2.1,DE
2001,10,0.94,DE
2001,11,0.57,DE
2001,12,2.03,DE
2002,1,2.5,DE
2002,2,0.69,DE
2002,3,4.77,DE
2002,4,4.04,DE
2002,5,3.2,DE
2002,6,2.92,DE
2002,7,2.41,DE
2002,8,2.88,DE
2002,9,6.14,DE
2002,10,7.33,DE
2002,11,5.5,DE
2002,12,4.09,DE
2003,1,1.59,DE
2003,2,6.25,DE
2003,3,4.13,DE
2003,4,3.46,DE
2003,5,4.79,DE
2003,6,6.4,DE
2003,7,5.35,DE
2003,8,5.17,DE
2003,9,5.84,DE
2003,10,3.94,DE
2003,11,5.07,DE
2003,12,5.83,DE
2004,1,2.31,DE
2004,2,2.21,DE
2004,3,2.7,DE
2004,4,5.5,DE
2004,5,3.15,DE
2004,6,3.43,DE
2004,7,5.85,DE
2004,8,6.51,DE
2004,9,3.78,DE
2004,10,1.91,DE
2004,11,4.58,DE
2004,12,2.78,DE
2005,1,4.39,DE
2005,2,2.12,DE
2005,3,4.11,DE
2005,4,3.88,DE
2005,5,4.61,DE
2005,6,4.31,DE
2005,7,5.13,DE
2005,8,2.49,DE
2005,9,0.59,DE
2005,10,8.06,DE
2005,11,3.47,DE
2005,12,3.71,DE
2006,1,3.91,DE
2006,2,1.53,DE
2006,3,0.29,DE
2006,4,3.16,DE
2006,5,1.84,DE
2006,6,9.64,DE
2006,7,5.13,DE
2006,8,1.55,DE
2006,9,6.6,DE
2006,10,5.56,DE
2006,11,5.61,DE
2006,12,1.94,DE
2007,1,3.95,DE
2007,2,2.49,DE
2007,3,3.42,DE
2007,4,5.91,DE
2007,5,1.15,DE
2007,6,3.2,DE
2007,7,2.5,DE
2007,8,3.57,DE
2007,9,1.3,DE
2007,10,4.78,DE
2007,11,1.53,DE
2007,12,4.6,DE
2008,1,1.86,DE
2008,2,3.66,DE
2008,3,3.08,DE
2008,4,3.34,DE
2008,5,5.55,DE
2008,6,3.4,DE
2008,7,4.51,DE
2008,8,1.02,DE
2008,9,4.38,DE
2008,10,1.83,DE
2008,11,4.73,DE
2008,12,5.25,DE
2009,1,2.36,DE
2009,2,0.44,DE
2009,3,2.36,DE
2009,4,5.3,DE
2009,5,5.01,DE
2009,6,5.6,DE
2009,7,2.55,DE
2009,8,8.23,DE
2009,9,5.18,DE
2009,10,6.65,DE
2009,11,4.55,DE
2009,12,7.71,DE
2010,1,2.85,DE
2010,2,3.85,DE
2010,3,6.46,DE
2010,4,1.91,DE
2010,5,2.21,DE
2010,6,2.13,DE
2010,7,4.29,DE
2010,8,3.38,DE
2010,9,3.71,DE
2010,10,5.64,DE
2010,11,2.03,DE
2010,12,2.1,DE
2011,1,3.18,DE
2011,2,2.36,DE
2011,3,4.05,DE
2011,4,3.3,DE
2011,5,2.38,DE
2011,6,1.86,DE
2011,7,3.7,DE
2011,8,10.04,DE
2011,9,4.17,DE
2011,10,2.76,DE
2011,11,3.62,DE
2011,12,3.14,DE
2012,1,2.12,DE
2012,2,2.21,DE
2012,3,1.07,DE
2012,4,2.71,DE
2012,5,2.44,DE
2012,6,2.99,DE
2012,7,3.16,DE
2012,8,5.82,DE
2012,9,3.76,DE
2012,10,8.1,DE
2012,11,0.98,DE
2012,12,3.96,DE
2013,1,3.03,DE
2013,2,2.67,DE
2013,3,3.54,DE
2013,4,3.68,DE
2013,5,2.89,DE
2013,6,9.56,DE
2013,7,6.57,DE
2013,8,6.01,DE
2013,9,1.08,DE
2013,10,4.28,DE
2013,11,2.48,DE
2013,12,4.96,DE
2014,1,3.09,DE
2014,2,4.54,DE
2014,3,3.87,DE
2014,4,4.4,DE
2014,5,3.06,DE
2014,6,2.59,DE
2014,7,5.24,DE
2014,8,4.37,DE
2014,9,3.59,DE
2014,10,2.44,DE
2014,11,3.96,DE
2014,12,3.85,DE
2015,1,4.96,DE
2015,2,2.32,DE
2015,3,4.53,DE
2015,4,3.13,DE
2015,5,1.5,DE
2015,6,9.01,DE
2015,7,3.33,DE
2015,8,2.81,DE
2015,9,3.2,DE
2015,10,3.84,DE
2015,11,3.02,DE
2015,12,4.62,DE
2016,1,2.67,DE
2016,2,3.79,DE
2016,3,1.73,DE
2016,4,2.73,DE
2016,5,5.88,DE
2016,6,3.72,DE
2016,7,5.53,DE
2016,8,3.03,DE
2016,9,9.98,DE
2016,10,2.87,DE
2016,11,0.79,DE
2016,12,2.95,DE
2017,1,3,DE
2017,2,1.24,DE
2017,3,4.46,DE
2017,4,2.63,DE
2017,5,5.68,DE
2017,6,2.32,DE
2017,7,8.04,DE
2017,8,7.91,DE
2017,9,2.57,DE
2017,10,3.59,DE
2017,11,2.04,DE
2017,12,1.05,DE
1895,1,4.06,FL
1895,2,3.77,FL
1895,3,2.66,FL
1895,4,4.84,FL
1895,5,4.96,FL
1895,6,5.97,FL
1895,7,7.42,FL
1895,8,7.27,FL
1895,9,3.95,FL
1895,10,2.7,FL
1895,11,2.74,FL
1895,12,1.65,FL
1896,1,3.48,FL
1896,2,3.63,FL
1896,3,2.7,FL
1896,4,0.85,FL
1896,5,2.39,FL
1896,6,10.93,FL
1896,7,7.27,FL
1896,8,5.26,FL
1896,9,4.21,FL
1896,10,3.33,FL
1896,11,3.89,FL
1896,12,2.4,FL
1897,1,1.57,FL
1897,2,6.59,FL
1897,3,3.25,FL
1897,4,4.25,FL
1897,5,1.57,FL
1897,6,5.66,FL
1897,7,8.56,FL
1897,8,7.94,FL
1897,9,9.24,FL
1897,10,3.94,FL
1897,11,1.46,FL
1897,12,2.97,FL
1898,1,0.95,FL
1898,2,1.68,FL
1898,3,1.07,FL
1898,4,1.91,FL
1898,5,1.43,FL
1898,6,4,FL
1898,7,9.57,FL
1898,8,13.49,FL
1898,9,6.08,FL
1898,10,6.49,FL
1898,11,3.22,FL
1898,12,3.8,FL
1899,1,4.84,FL
1899,2,6.03,FL
1899,3,1.99,FL
1899,4,3.78,FL
1899,5,1.25,FL
1899,6,6.61,FL
1899,7,7.34,FL
1899,8,6.62,FL
1899,9,5.15,FL
1899,10,5.05,FL
1899,11,0.8,FL
1899,12,2.05,FL
1900,1,3.24,FL
1900,2,5.15,FL
1900,3,6.75,FL
1900,4,4.8,FL
1900,5,4.55,FL
1900,6,9.2,FL
1900,7,7.27,FL
1900,8,4.64,FL
1900,9,4.47,FL
1900,10,5.13,FL
1900,11,1.58,FL
1900,12,4.88,FL
1901,1,2.67,FL
1901,2,4.31,FL
1901,3,5.18,FL
1901,4,2.31,FL
1901,5,4.32,FL
1901,6,9.11,FL
1901,7,7.47,FL
1901,8,11.2,FL
1901,9,6.05,FL
1901,10,1.73,FL
1901,11,1.04,FL
1901,12,3.07,FL
1902,1,0.77,FL
1902,2,5.31,FL
1902,3,5.2,FL
1902,4,1.35,FL
1902,5,2.32,FL
1902,6,5.75,FL
1902,7,5.31,FL
1902,8,4.78,FL
1902,9,9.03,FL
1902,10,6.29,FL
1902,11,2.81,FL
1902,12,3.57,FL
1903,1,4.8,FL
1903,2,5.61,FL
1903,3,5.83,FL
1903,4,0.6,FL
1903,5,4.9,FL
1903,6,6.54,FL
1903,7,6.88,FL
1903,8,7.3,FL
1903,9,7.64,FL
1903,10,1.59,FL
1903,11,2.93,FL
1903,12,2.02,FL
1904,1,4.55,FL
1904,2,2.79,FL
1904,3,1.98,FL
1904,4,1.66,FL
1904,5,2.65,FL
1904,6,7.35,FL
1904,7,6.17,FL
1904,8,7.25,FL
1904,9,3.68,FL
1904,10,5.19,FL
1904,11,2.89,FL
1904,12,1.82,FL
1905,1,1.73,FL
1905,2,3.4,FL
1905,3,3.69,FL
1905,4,2.57,FL
1905,5,5.93,FL
1905,6,4.62,FL
1905,7,8.82,FL
1905,8,9.98,FL
1905,9,6.22,FL
1905,10,2.91,FL
1905,11,0.84,FL
1905,12,7.12,FL
1906,1,4.25,FL
1906,2,2.65,FL
1906,3,3.07,FL
1906,4,1.35,FL
1906,5,6.97,FL
1906,6,8.41,FL
1906,7,9.82,FL
1906,8,8.38,FL
1906,9,4.98,FL
1906,10,3.11,FL
1906,11,0.98,FL
1906,12,0.91,FL
1907,1,0.76,FL
1907,2,1.42,FL
1907,3,0.8,FL
1907,4,3.28,FL
1907,5,5.8,FL
1907,6,5.98,FL
1907,7,7.08,FL
1907,8,6.45,FL
1907,9,8.29,FL
1907,10,1.34,FL
1907,11,2.34,FL
1907,12,5.75,FL
1908,1,3.12,FL
1908,2,2.46,FL
1908,3,1.01,FL
1908,4,3.14,FL
1908,5,3.01,FL
1908,6,6.04,FL
1908,7,6.54,FL
1908,8,7.67,FL
1908,9,8.98,FL
1908,10,2.57,FL
1908,11,1.71,FL
1908,12,0.91,FL
1909,1,1.48,FL
1909,2,1.87,FL
1909,3,2.87,FL
1909,4,2.93,FL
1909,5,4.48,FL
1909,6,6.75,FL
1909,7,11.04,FL
1909,8,8.68,FL
1909,9,3.71,FL
1909,10,1.65,FL
1909,11,0.81,FL
1909,12,2.9,FL
1910,1,1.36,FL
1910,2,3.21,FL
1910,3,1.75,FL
1910,4,1.5,FL
1910,5,2.91,FL
1910,6,10.07,FL
1910,7,7.79,FL
1910,8,8.33,FL
1910,9,3.38,FL
1910,10,8.15,FL
1910,11,1.7,FL
1910,12,0.95,FL
1911,1,1.37,FL
1911,2,0.22,FL
1911,3,2.17,FL
1911,4,2.39,FL
1911,5,4.81,FL
1911,6,4.93,FL
1911,7,6.77,FL
1911,8,8.11,FL
1911,9,3.83,FL
1911,10,5.36,FL
1911,11,3.95,FL
1911,12,4.76,FL
1912,1,4.83,FL
1912,2,3.25,FL
1912,3,4.15,FL
1912,4,4.51,FL
1912,5,5.37,FL
1912,6,10.72,FL
1912,7,5.46,FL
1912,8,6.23,FL
1912,9,9.05,FL
1912,10,4.45,FL
1912,11,3.13,FL
1912,12,2.32,FL
