Date,Year,Month,Precip_inches,Anomaly_inches,state_cd
200406,2004,06,4.43,0.35,IN
200407,2004,07,5.19,1.39,IN
200408,2004,08,4.85,1.37,IN
200409,2004,09,0.72,-2.51,IN
200410,2004,10,4.14,1.29,IN
200411,2004,11,4.73,1.71,IN
200412,2004,12,2.57,-0.28,IN
200501,2005,01,7.11,4.37,IN
200502,2005,02,2.25,0.02,IN
200503,2005,03,2.12,-1.39,IN
200504,2005,04,3.04,-0.77,IN
200505,2005,05,2.57,-1.56,IN
200506,2005,06,3.21,-0.87,IN
200507,2005,07,4.43,0.63,IN
200508,2005,08,4.76,1.28,IN
200509,2005,09,4.1,0.87,IN
200510,2005,10,1.24,-1.61,IN
200511,2005,11,3.91,0.89,IN
200512,2005,12,2.15,-0.7,IN
200601,2006,01,3.28,0.54,IN
200602,2006,02,1.62,-0.61,IN
200603,2006,03,5.14,1.63,IN
200604,2006,04,4.27,0.46,IN
200605,2006,05,5.25,1.12,IN
200606,2006,06,4.2,0.12,IN
200607,2006,07,4.85,1.05,IN
200608,2006,08,4.76,1.28,IN
200609,2006,09,4.56,1.33,IN
200610,2006,10,5.01,2.16,IN
200611,2006,11,3.25,0.23,IN
200612,2006,12,4.83,1.98,IN
200701,2007,01,4.75,2.01,IN
200702,2007,02,2.43,0.2,IN
200703,2007,03,3.54,0.03,IN
200704,2007,04,4.15,0.34,IN
200705,2007,05,1.75,-2.38,IN
200706,2007,06,3.28,-0.8,IN
200707,2007,07,3.17,-0.63,IN
200708,2007,08,4.55,1.07,IN
200709,2007,09,2.53,-0.7,IN
200710,2007,10,3.81,0.96,IN
200711,2007,11,2.77,-0.25,IN
200712,2007,12,5.06,2.21,IN
200801,2008,01,3.23,0.49,IN
200802,2008,02,4.81,2.58,IN
200803,2008,03,6.48,2.97,IN
200804,2008,04,3.36,-0.45,IN
200805,2008,05,5.68,1.55,IN
200806,2008,06,6.58,2.5,IN
200807,2008,07,4.32,0.52,IN
200808,2008,08,2.01,-1.47,IN
200809,2008,09,3.86,0.63,IN
200810,2008,10,2.23,-0.62,IN
200811,2008,11,2.11,-0.91,IN
200812,2008,12,5.02,2.17,IN
200901,2009,01,1.62,-1.12,IN
200902,2009,02,2.8,0.57,IN
200903,2009,03,3.23,-0.28,IN
200904,2009,04,5.74,1.93,IN
200905,2009,05,5.67,1.54,IN
200906,2009,06,4.69,0.61,IN
200907,2009,07,4.43,0.63,IN
200908,2009,08,3.76,0.28,IN
200909,2009,09,2.87,-0.36,IN
200910,2009,10,6.69,3.84,IN
200911,2009,11,1.46,-1.56,IN
200912,2009,12,3.1,0.25,IN
201001,2010,01,1.52,-1.22,IN
201002,2010,02,1.48,-0.75,IN
201003,2010,03,3.1,-0.41,IN
201004,2010,04,3.16,-0.65,IN
201005,2010,05,5.49,1.36,IN
201006,2010,06,7.68,3.6,IN
201007,2010,07,4.15,0.35,IN
201008,2010,08,1.84,-1.64,IN
201009,2010,09,1.35,-1.88,IN
201010,2010,10,1.17,-1.68,IN
201011,2010,11,5.01,1.99,IN
201012,2010,12,1.44,-1.41,IN
201101,2011,01,1.5,-1.24,IN
201102,2011,02,4.21,1.98,IN
201103,2011,03,3.46,-0.05,IN
201104,2011,04,9.61,5.8,IN
201105,2011,05,6.51,2.38,IN
201106,2011,06,5.23,1.15,IN
201107,2011,07,2.74,-1.06,IN
201108,2011,08,2.55,-0.93,IN
201109,2011,09,5.31,2.08,IN
201110,2011,10,3.29,0.44,IN
201111,2011,11,6.21,3.19,IN
201112,2011,12,4.58,1.73,IN
201201,2012,01,3.4,0.66,IN
201202,2012,02,1.54,-0.69,IN
201203,2012,03,2.73,-0.78,IN
201204,2012,04,2.22,-1.59,IN
201205,2012,05,2.75,-1.38,IN
201206,2012,06,1.29,-2.79,IN
201207,2012,07,2.53,-1.27,IN
201208,2012,08,4.05,0.57,IN
201209,2012,09,5.17,1.94,IN
201210,2012,10,3.95,1.1,IN
201211,2012,11,0.98,-2.04,IN
201212,2012,12,3.21,0.36,IN
201301,2013,01,4.71,1.97,IN
201302,2013,02,2.21,-0.02,IN
201303,2013,03,2.3,-1.21,IN
201304,2013,04,6.38,2.57,IN
201305,2013,05,3.71,-0.42,IN
201306,2013,06,6.24,2.16,IN
201307,2013,07,3.21,-0.59,IN
201308,2013,08,1.84,-1.64,IN
201309,2013,09,2.99,-0.24,IN
201310,2013,10,4.12,1.27,IN
201311,2013,11,3.04,0.02,IN
201312,2013,12,4.39,1.54,IN
201401,2014,01,2.33,-0.41,IN
201402,2014,02,2.64,0.41,IN
201403,2014,03,1.85,-1.66,IN
201404,2014,04,5.73,1.92,IN
201405,2014,05,4.23,0.1,IN
201406,2014,06,5.61,1.53,IN
201407,2014,07,3.36,-0.44,IN
201408,2014,08,4.96,1.48,IN
201409,2014,09,3.48,0.25,IN
201410,2014,10,4.13,1.28,IN
201411,2014,11,2.66,-0.36,IN
201412,2014,12,2.59,-0.26,IN
201501,2015,01,2.11,-0.63,IN
201502,2015,02,1.4,-0.83,IN
201503,2015,03,3.54,0.03,IN
201504,2015,04,4.79,0.98,IN
201505,2015,05,3.98,-0.15,IN
201506,2015,06,9.07,4.99,IN
201507,2015,07,6.23,2.43,IN
201508,2015,08,2.57,-0.91,IN
201509,2015,09,2.39,-0.84,IN
201510,2015,10,2.42,-0.43,IN
201511,2015,11,3.57,0.55,IN
201512,2015,12,5.44,2.59,IN
201601,2016,01,1.34,-1.4,IN
201602,2016,02,2.78,0.55,IN
201603,2016,03,4.46,0.95,IN
201604,2016,04,4.17,0.36,IN
201605,2016,05,3.53,-0.6,IN
201606,2016,06,4.28,0.2,IN
201607,2016,07,5.13,1.33,IN
201608,2016,08,6.48,3,IN
201609,2016,09,3.66,0.43,IN
201610,2016,10,2.61,-0.24,IN
201611,2016,11,2.58,-0.44,IN
201612,2016,12,2.36,-0.49,IN
201701,2017,01,3.68,0.94,IN
201702,2017,02,1.35,-0.88,IN
201703,2017,03,4.04,0.53,IN
201704,2017,04,4.83,1.02,IN
201705,2017,05,6.9,2.77,IN
201706,2017,06,4.37,0.29,IN
201707,2017,07,6.07,2.27,IN
201708,2017,08,2.26,-1.22,IN
201709,2017,09,2.03,-1.2,IN
201710,2017,10,4.32,1.47,IN
201711,2017,11,4.43,1.41,IN
201712,2017,12,1.33,-1.52,IN
201801,2018,01,2.05,-0.69,IN
201802,2018,02,5.92,3.69,IN
201803,2018,03,3.92,0.41,IN
201804,2018,04,3.59,-0.22,IN
201805,2018,05,3.42,-0.71,IN
201806,2018,06,6.55,2.47,IN
201807,2018,07,3.38,-0.42,IN
201808,2018,08,5.34,1.86,IN
201809,2018,09,5.38,2.15,IN
201810,2018,10,2.81,-0.04,IN
189501,1895,01,0.86,-0.12,IA
189502,1895,02,0.52,-0.5,IA
189503,1895,03,0.81,-1.15,IA
189504,1895,04,2.56,-0.38,IA
189505,1895,05,3.2,-0.85,IA
189506,1895,06,4.18,-0.45,IA
189507,1895,07,3.25,-0.61,IA
189508,1895,08,4.42,0.58,IA
189509,1895,09,3.12,-0.55,IA
189510,1895,10,0.48,-1.81,IA
189511,1895,11,1.48,-0.27,IA
189512,1895,12,1.45,0.34,IA
189601,1896,01,0.48,-0.5,IA
189602,1896,02,0.6,-0.42,IA
189603,1896,03,1.09,-0.87,IA
189604,1896,04,5.04,2.1,IA
189605,1896,05,6.47,2.42,IA
189606,1896,06,3.27,-1.36,IA
189607,1896,07,6.59,2.73,IA
189608,1896,08,3.41,-0.43,IA
189609,1896,09,3.97,0.3,IA
189610,1896,10,3.21,0.92,IA
189611,1896,11,2.01,0.26,IA
189612,1896,12,0.64,-0.47,IA
189701,1897,01,1.85,0.87,IA
189702,1897,02,0.88,-0.14,IA
189703,1897,03,2.29,0.33,IA
189704,1897,04,4.96,2.02,IA
189705,1897,05,1.89,-2.16,IA
189706,1897,06,3.9,-0.73,IA
189707,1897,07,3.17,-0.69,IA
189708,1897,08,2.05,-1.79,IA
189709,1897,09,1.97,-1.7,IA
189710,1897,10,1.02,-1.27,IA
189711,1897,11,0.63,-1.12,IA
189712,1897,12,1.62,0.51,IA
189801,1898,01,1.56,0.58,IA
189802,1898,02,1.14,0.12,IA
189803,1898,03,1.86,-0.1,IA
189804,1898,04,2.47,-0.47,IA
189805,1898,05,4.47,0.42,IA
189806,1898,06,4.4,-0.23,IA
189807,1898,07,2.68,-1.18,IA
189808,1898,08,3.39,-0.45,IA
189809,1898,09,2.62,-1.05,IA
189810,1898,10,3.58,1.29,IA
189811,1898,11,1.46,-0.29,IA
189812,1898,12,0.46,-0.65,IA
189901,1899,01,0.25,-0.73,IA
189902,1899,02,0.84,-0.18,IA
189903,1899,03,1.58,-0.38,IA
189904,1899,04,2.37,-0.57,IA
189905,1899,05,6.04,1.99,IA
189906,1899,06,5.17,0.54,IA
189907,1899,07,3.1,-0.76,IA
189908,1899,08,3.54,-0.3,IA
189909,1899,09,0.96,-2.71,IA
189910,1899,10,1.83,-0.46,IA
189911,1899,11,1.19,-0.56,IA
189912,1899,12,1.59,0.48,IA
190001,1900,01,0.5,-0.48,IA
190002,1900,02,1.27,0.25,IA
190003,1900,03,2.09,0.13,IA
190004,1900,04,2.69,-0.25,IA
190005,1900,05,3.13,-0.92,IA
190006,1900,06,3.95,-0.68,IA
190007,1900,07,6.59,2.73,IA
190008,1900,08,4.73,0.89,IA
190009,1900,09,5.02,1.35,IA
190010,1900,10,3.97,1.68,IA
190011,1900,11,1.06,-0.69,IA
190012,1900,12,0.44,-0.67,IA
190101,1901,01,0.71,-0.27,IA
190102,1901,02,1.02,0,IA
190103,1901,03,2.54,0.58,IA
190104,1901,04,1.81,-1.13,IA
190105,1901,05,2.39,-1.66,IA
190106,1901,06,3.8,-0.83,IA
190107,1901,07,2.3,-1.56,IA
190108,1901,08,1.32,-2.52,IA
190109,1901,09,4.81,1.14,IA
190110,1901,10,2.02,-0.27,IA
190111,1901,11,0.83,-0.92,IA
190112,1901,12,0.95,-0.16,IA
190201,1902,01,0.89,-0.09,IA
190202,1902,02,0.68,-0.34,IA
190203,1902,03,1.44,-0.52,IA
190204,1902,04,1.74,-1.2,IA
190205,1902,05,5.54,1.49,IA
190206,1902,06,7.13,2.5,IA
190207,1902,07,8.63,4.77,IA
190208,1902,08,6.72,2.88,IA
190209,1902,09,4.46,0.79,IA
190210,1902,10,2.33,0.04,IA
190211,1902,11,2.07,0.32,IA
190212,1902,12,2.16,1.05,IA
190301,1903,01,0.25,-0.73,IA
190302,1903,02,1.12,0.1,IA
190303,1903,03,1.38,-0.58,IA
190304,1903,04,2.98,0.04,IA
190305,1903,05,8.55,4.5,IA
190306,1903,06,2.94,-1.69,IA
190307,1903,07,5.23,1.37,IA
190308,1903,08,6.4,2.56,IA
190309,1903,09,3.72,0.05,IA
190310,1903,10,1.93,-0.36,IA
190311,1903,11,0.52,-1.23,IA
190312,1903,12,0.41,-0.7,IA
190401,1904,01,1.19,0.21,IA
190402,1904,02,0.51,-0.51,IA
190403,1904,03,2.17,0.21,IA
190404,1904,04,3.41,0.47,IA
190405,1904,05,3.59,-0.46,IA
190406,1904,06,3.3,-1.33,IA
190407,1904,07,4.28,0.42,IA
190408,1904,08,3.41,-0.43,IA
190409,1904,09,2.84,-0.83,IA
190410,1904,10,1.7,-0.59,IA
190411,1904,11,0.16,-1.59,IA
190412,1904,12,1.38,0.27,IA
190501,1905,01,0.97,-0.01,IA
190502,1905,02,1.54,0.52,IA
190503,1905,03,2.08,0.12,IA
190504,1905,04,2.93,-0.01,IA
190505,1905,05,6.09,2.04,IA
190506,1905,06,5.01,0.38,IA
190507,1905,07,3.12,-0.74,IA
190508,1905,08,4.05,0.21,IA
190509,1905,09,3.56,-0.11,IA
190510,1905,10,3.32,1.03,IA
190511,1905,11,2.91,1.16,IA
190512,1905,12,0.54,-0.57,IA
190601,1906,01,1.54,0.56,IA
190602,1906,02,1.28,0.26,IA
190603,1906,03,2.32,0.36,IA
190604,1906,04,2.42,-0.52,IA
190605,1906,05,3.42,-0.63,IA
190606,1906,06,3.78,-0.85,IA
190607,1906,07,3.18,-0.68,IA
190608,1906,08,3.97,0.13,IA
190609,1906,09,4.14,0.47,IA
190610,1906,10,1.94,-0.35,IA
190611,1906,11,2.06,0.31,IA
190612,1906,12,1.45,0.34,IA
190701,1907,01,1.53,0.55,IA
190702,1907,02,0.73,-0.29,IA
190703,1907,03,1.34,-0.62,IA
190704,1907,04,1.3,-1.64,IA
190705,1907,05,3.59,-0.46,IA
190706,1907,06,5.26,0.63,IA
190707,1907,07,7.1,3.24,IA
190708,1907,08,4.36,0.52,IA
190709,1907,09,2.86,-0.81,IA
190710,1907,10,1.54,-0.75,IA
190711,1907,11,1.01,-0.74,IA
190712,1907,12,0.98,-0.13,IA
190801,1908,01,0.45,-0.53,IA
190802,1908,02,1.64,0.62,IA
190803,1908,03,1.63,-0.33,IA
190804,1908,04,2.29,-0.65,IA
190805,1908,05,8.12,4.07,IA
190806,1908,06,5.49,0.86,IA
190807,1908,07,3.66,-0.2,IA
190808,1908,08,4.75,0.91,IA
190809,1908,09,1.25,-2.42,IA
190810,1908,10,3.34,1.05,IA
190811,1908,11,1.54,-0.21,IA
190812,1908,12,0.58,-0.53,IA
190901,1909,01,1.67,0.69,IA
190902,1909,02,1.56,0.54,IA
190903,1909,03,1.51,-0.45,IA
190904,1909,04,4.49,1.55,IA
190905,1909,05,4.37,0.32,IA
190906,1909,06,6.29,1.66,IA
190907,1909,07,4.69,0.83,IA
190908,1909,08,1.88,-1.96,IA
190909,1909,09,3.64,-0.03,IA
190910,1909,10,2.05,-0.24,IA
190911,1909,11,5.35,3.6,IA
190912,1909,12,2.17,1.06,IA
191001,1910,01,1.59,0.61,IA
191002,1910,02,0.44,-0.58,IA
191003,1910,03,0.16,-1.8,IA
191004,1910,04,1.52,-1.42,IA
191005,1910,05,3.28,-0.77,IA
191006,1910,06,2.01,-2.62,IA
191007,1910,07,1.85,-2.01,IA
191008,1910,08,4.09,0.25,IA
191009,1910,09,3.74,0.07,IA
191010,1910,10,0.82,-1.47,IA
191011,1910,11,0.34,-1.41,IA
191012,1910,12,0.37,-0.74,IA
191101,1911,01,0.87,-0.11,IA
191102,1911,02,2.76,1.74,IA
191103,1911,03,0.87,-1.09,IA
191104,1911,04,3.06,0.12,IA
191105,1911,05,3.92,-0.13,IA
191106,1911,06,1.91,-2.72,IA
191107,1911,07,2.4,-1.46,IA
191108,1911,08,3.48,-0.36,IA
191109,1911,09,5,1.33,IA
191110,1911,10,3.42,1.13,IA
191111,1911,11,1.43,-0.32,IA
191112,1911,12,2.51,1.4,IA
191201,1912,01,0.52,-0.46,IA
191202,1912,02,1.15,0.13,IA
191203,1912,03,1.96,0,IA
191204,1912,04,2.61,-0.33,IA
191205,1912,05,3.17,-0.88,IA
191206,1912,06,2.67,-1.96,IA
191207,1912,07,3.76,-0.1,IA
191208,1912,08,3.85,0.01,IA
191209,1912,09,3.99,0.32,IA
191210,1912,10,3.06,0.77,IA
191211,1912,11,0.97,-0.78,IA
191212,1912,12,0.71,-0.4,IA
191301,1913,01,0.81,-0.17,IA
191302,1913,02,0.82,-0.2,IA
191303,1913,03,2.5,0.54,IA
191304,1913,04,3.17,0.23,IA
191305,1913,05,6.33,2.28,IA
191306,1913,06,3.31,-1.32,IA
191307,1913,07,1.86,-2,IA
191308,1913,08,2.76,-1.08,IA
191309,1913,09,3.37,-0.3,IA
191310,1913,10,3.01,0.72,IA
191311,1913,11,1.17,-0.58,IA
191312,1913,12,0.97,-0.14,IA
191401,1914,01,0.86,-0.12,IA
191402,1914,02,0.83,-0.19,IA
191403,1914,03,1.77,-0.19,IA
191404,1914,04,2.49,-0.45,IA
191405,1914,05,3.31,-0.74,IA
191406,1914,06,5.69,1.06,IA
191407,1914,07,2.28,-1.58,IA
191408,1914,08,2.19,-1.65,IA
191409,1914,09,7.47,3.8,IA
191410,1914,10,3.25,0.96,IA
191411,1914,11,0.21,-1.54,IA
191412,1914,12,1.3,0.19,IA
191501,1915,01,1.63,0.65,IA
191502,1915,02,2.86,1.84,IA
191503,1915,03,0.92,-1.04,IA
191504,1915,04,1.32,-1.62,IA
191505,1915,05,7.35,3.3,IA
191506,1915,06,4.1,-0.53,IA
191507,1915,07,8.06,4.2,IA
191508,1915,08,2.82,-1.02,IA
191509,1915,09,6.08,2.41,IA
191510,1915,10,1.28,-1.01,IA
191511,1915,11,1.9,0.15,IA
191512,1915,12,0.66,-0.45,IA
191601,1916,01,2.46,1.48,IA
191602,1916,02,0.57,-0.45,IA
191603,1916,03,1.54,-0.42,IA
191604,1916,04,2.49,-0.45,IA
191605,1916,05,4.75,0.7,IA
191606,1916,06,3.71,-0.92,IA
191607,1916,07,1.76,-2.1,IA
191608,1916,08,2.68,-1.16,IA
191609,1916,09,3.85,0.18,IA
191610,1916,10,2.13,-0.16,IA
191611,1916,11,1.54,-0.21,IA
191612,1916,12,1.02,-0.09,IA
191701,1917,01,0.85,-0.13,IA
191702,1917,02,0.37,-0.65,IA
191703,1917,03,1.78,-0.18,IA
191704,1917,04,4.39,1.45,IA
191705,1917,05,3.91,-0.14,IA
191706,1917,06,6.57,1.94,IA
191707,1917,07,2.36,-1.5,IA
191708,1917,08,2.36,-1.48,IA
191709,1917,09,2.87,-0.8,IA
191710,1917,10,1.34,-0.95,IA
191711,1917,11,0.27,-1.48,IA
191712,1917,12,0.55,-0.56,IA
191801,1918,01,0.98,0,IA
191802,1918,02,0.96,-0.06,IA
191803,1918,03,0.65,-1.31,IA
191804,1918,04,2.3,-0.64,IA
191805,1918,05,6.85,2.8,IA
191806,1918,06,5.2,0.57,IA
191807,1918,07,3.31,-0.55,IA
191808,1918,08,3.59,-0.25,IA
191809,1918,09,1.84,-1.83,IA
191810,1918,10,3.6,1.31,IA
191811,1918,11,2.03,0.28,IA
191812,1918,12,1.23,0.12,IA
191901,1919,01,0.24,-0.74,IA
191902,1919,02,2.37,1.35,IA
191903,1919,03,2.26,0.3,IA
191904,1919,04,4.79,1.85,IA
191905,1919,05,3.07,-0.98,IA
191906,1919,06,5.85,1.22,IA
191907,1919,07,2.74,-1.12,IA
191908,1919,08,2.63,-1.21,IA
191909,1919,09,5.3,1.63,IA
191910,1919,10,3.17,0.88,IA
191911,1919,11,3.41,1.66,IA
191912,1919,12,0.57,-0.54,IA
192001,1920,01,0.43,-0.55,IA
192002,1920,02,0.52,-0.5,IA
192003,1920,03,2.95,0.99,IA
192004,1920,04,4.4,1.46,IA
192005,1920,05,3.3,-0.75,IA
192006,1920,06,3.35,-1.28,IA
192007,1920,07,3.97,0.11,IA
192008,1920,08,3.4,-0.44,IA
192009,1920,09,3.23,-0.44,IA
192010,1920,10,2.11,-0.18,IA
192011,1920,11,2.22,0.47,IA
192012,1920,12,1.18,0.07,IA
192101,1921,01,0.48,-0.5,IA
192102,1921,02,0.75,-0.27,IA
192103,1921,03,1.59,-0.37,IA
192104,1921,04,3.37,0.43,IA
192105,1921,05,4.3,0.25,IA
192106,1921,06,3.63,-1,IA
192107,1921,07,2.59,-1.27,IA
192108,1921,08,5.02,1.18,IA
192109,1921,09,6.69,3.02,IA
192110,1921,10,1.96,-0.33,IA
192111,1921,11,0.58,-1.17,IA
192112,1921,12,1.04,-0.07,IA
192201,1922,01,0.84,-0.14,IA
192202,1922,02,1.58,0.56,IA
192203,1922,03,1.9,-0.06,IA
192204,1922,04,3.01,0.07,IA
192205,1922,05,3.47,-0.58,IA
192206,1922,06,1.77,-2.86,IA
192207,1922,07,6.38,2.52,IA
192208,1922,08,2.85,-0.99,IA
192209,1922,09,2.08,-1.59,IA
192210,1922,10,1.73,-0.56,IA
192211,1922,11,3.61,1.86,IA
192212,1922,12,0.35,-0.76,IA
192301,1923,01,0.81,-0.17,IA
192302,1923,02,0.41,-0.61,IA
192303,1923,03,2.85,0.89,IA
192304,1923,04,2.08,-0.86,IA
192305,1923,05,2.78,-1.27,IA
192306,1923,06,4.88,0.25,IA
192307,1923,07,1.77,-2.09,IA
192308,1923,08,5.52,1.68,IA
192309,1923,09,5.95,2.28,IA
192310,1923,10,1.22,-1.07,IA
192311,1923,11,0.59,-1.16,IA
192312,1923,12,0.77,-0.34,IA
192401,1924,01,0.76,-0.22,IA
192402,1924,02,1.21,0.19,IA
192403,1924,03,2.71,0.75,IA
192404,1924,04,1.35,-1.59,IA
192405,1924,05,1.68,-2.37,IA
192406,1924,06,7.94,3.31,IA
192407,1924,07,3.74,-0.12,IA
192408,1924,08,5.47,1.63,IA
192409,1924,09,3,-0.67,IA
192410,1924,10,0.82,-1.47,IA
192411,1924,11,0.61,-1.14,IA
192412,1924,12,1.71,0.6,IA
192501,1925,01,0.36,-0.62,IA
192502,1925,02,0.78,-0.24,IA
192503,1925,03,0.91,-1.05,IA
192504,1925,04,2.22,-0.72,IA
192505,1925,05,1.15,-2.9,IA
192506,1925,06,6.37,1.74,IA
192507,1925,07,2.71,-1.15,IA
192508,1925,08,3.43,-0.41,IA
192509,1925,09,5.04,1.37,IA
192510,1925,10,2.87,0.58,IA
192511,1925,11,0.73,-1.02,IA
192512,1925,12,1.36,0.25,IA
192601,1926,01,1.01,0.03,IA
192602,1926,02,0.73,-0.29,IA
192603,1926,03,0.98,-0.98,IA
192604,1926,04,0.95,-1.99,IA
192605,1926,05,2.64,-1.41,IA
192606,1926,06,4.18,-0.45,IA
192607,1926,07,3.82,-0.04,IA
192608,1926,08,3.76,-0.08,IA
192609,1926,09,9.56,5.89,IA
192610,1926,10,1.54,-0.75,IA
192611,1926,11,2.11,0.36,IA
192612,1926,12,1.05,-0.06,IA
192701,1927,01,0.29,-0.69,IA
192702,1927,02,1.13,0.11,IA
192703,1927,03,1.88,-0.08,IA
192704,1927,04,4.77,1.83,IA
192705,1927,05,4.72,0.67,IA
192706,1927,06,2.24,-2.39,IA
192707,1927,07,1.92,-1.94,IA
192708,1927,08,2.4,-1.44,IA
192709,1927,09,4.76,1.09,IA
192710,1927,10,3.21,0.92,IA
192711,1927,11,0.93,-0.82,IA
192712,1927,12,1.05,-0.06,IA
192801,1928,01,0.16,-0.82,IA
192802,1928,02,1.93,0.91,IA
192803,1928,03,1.45,-0.51,IA
192804,1928,04,2.19,-0.75,IA
192805,1928,05,2.49,-1.56,IA
192806,1928,06,5.38,0.75,IA
192807,1928,07,4.33,0.47,IA
192808,1928,08,6.32,2.48,IA
192809,1928,09,2.94,-0.73,IA
192810,1928,10,3.64,1.35,IA
192811,1928,11,3.77,2.02,IA
192812,1928,12,0.87,-0.24,IA
192901,1929,01,2.01,1.03,IA
192902,1929,02,1.32,0.3,IA
192903,1929,03,1.39,-0.57,IA
192904,1929,04,4.49,1.55,IA
192905,1929,05,2.39,-1.66,IA
192906,1929,06,2.86,-1.77,IA
192907,1929,07,4.2,0.34,IA
192908,1929,08,2.49,-1.35,IA
192909,1929,09,3.78,0.11,IA
192910,1929,10,2.94,0.65,IA
192911,1929,11,1.18,-0.57,IA
192912,1929,12,0.4,-0.71,IA
193001,1930,01,1.29,0.31,IA
193002,1930,02,0.66,-0.36,IA
193003,1930,03,0.89,-1.07,IA
193004,1930,04,2.74,-0.2,IA
193005,1930,05,3.76,-0.29,IA
193006,1930,06,5.7,1.07,IA
193007,1930,07,1.52,-2.34,IA
193008,1930,08,2.35,-1.49,IA
193009,1930,09,2.44,-1.23,IA
193010,1930,10,2.04,-0.25,IA
193011,1930,11,2.15,0.4,IA
193012,1930,12,0.55,-0.56,IA
193101,1931,01,0.5,-0.48,IA
193102,1931,02,0.23,-0.79,IA
193103,1931,03,1.63,-0.33,IA
193104,1931,04,2.27,-0.67,IA
193105,1931,05,2.91,-1.14,IA
193106,1931,06,3.45,-1.18,IA
193107,1931,07,2.61,-1.25,IA
193108,1931,08,3.14,-0.7,IA
193109,1931,09,6.74,3.07,IA
193110,1931,10,2.97,0.68,IA
193111,1931,11,5.75,4,IA
193112,1931,12,2.4,1.29,IA
193201,1932,01,1.89,0.91,IA
193202,1932,02,0.8,-0.22,IA
193203,1932,03,1.42,-0.54,IA
193204,1932,04,1.9,-1.04,IA
193205,1932,05,3.92,-0.13,IA
193206,1932,06,5.14,0.51,IA
193207,1932,07,3.08,-0.78,IA
193208,1932,08,6.76,2.92,IA
193209,1932,09,2.1,-1.57,IA
193210,1932,10,1.77,-0.52,IA
193211,1932,11,1.51,-0.24,IA
193212,1932,12,1.38,0.27,IA
193301,1933,01,0.9,-0.08,IA
193302,1933,02,0.32,-0.7,IA
193303,1933,03,3.05,1.09,IA
193304,1933,04,1.19,-1.75,IA
193305,1933,05,4.24,0.19,IA
193306,1933,06,1.52,-3.11,IA
193307,1933,07,3.54,-0.32,IA
193308,1933,08,2.92,-0.92,IA
193309,1933,09,4.16,0.49,IA
193310,1933,10,1.32,-0.97,IA
193311,1933,11,0.33,-1.42,IA
193312,1933,12,1.01,-0.1,IA
193401,1934,01,0.84,-0.14,IA
193402,1934,02,0.45,-0.57,IA
193403,1934,03,1.1,-0.86,IA
193404,1934,04,1.01,-1.93,IA
193405,1934,05,0.96,-3.09,IA
193406,1934,06,3.45,-1.18,IA
193407,1934,07,4.09,0.23,IA
193408,1934,08,2.83,-1.01,IA
193409,1934,09,4.97,1.3,IA
193410,1934,10,1.52,-0.77,IA
193411,1934,11,4.92,3.17,IA
193412,1934,12,0.59,-0.52,IA
193501,1935,01,1.13,0.15,IA
193502,1935,02,1.13,0.11,IA
193503,1935,03,1.42,-0.54,IA
193504,1935,04,1.94,-1,IA
193505,1935,05,4.53,0.48,IA
193506,1935,06,6.99,2.36,IA
193507,1935,07,3.27,-0.59,IA
193508,1935,08,2.48,-1.36,IA
193509,1935,09,3.34,-0.33,IA
193510,1935,10,2.67,0.38,IA
193511,1935,11,2.69,0.94,IA
193512,1935,12,0.94,-0.17,IA
193601,1936,01,1.66,0.68,IA
193602,1936,02,1.33,0.31,IA
193603,1936,03,1.02,-0.94,IA
193604,1936,04,1.08,-1.86,IA
193605,1936,05,2.78,-1.27,IA
193606,1936,06,2.86,-1.77,IA
193607,1936,07,0.56,-3.3,IA
193608,1936,08,3.49,-0.35,IA
193609,1936,09,6.99,3.32,IA
193610,1936,10,1.6,-0.69,IA
193611,1936,11,0.66,-1.09,IA
193612,1936,12,1.51,0.4,IA
193701,1937,01,2.24,1.26,IA
193702,1937,02,1.02,0,IA
193703,1937,03,1.65,-0.31,IA
193704,1937,04,3.19,0.25,IA
193705,1937,05,3.97,-0.08,IA
193706,1937,06,3.72,-0.91,IA
193707,1937,07,2.52,-1.34,IA
193708,1937,08,4.11,0.27,IA
193709,1937,09,1.54,-2.13,IA
193710,1937,10,2.09,-0.2,IA
193711,1937,11,0.71,-1.04,IA
193712,1937,12,0.74,-0.37,IA
193801,1938,01,1.1,0.12,IA
193802,1938,02,0.95,-0.07,IA
193803,1938,03,2.33,0.37,IA
193804,1938,04,3.62,0.68,IA
193805,1938,05,5.49,1.44,IA
193806,1938,06,4.57,-0.06,IA
193807,1938,07,4.57,0.71,IA
193808,1938,08,3.5,-0.34,IA
193809,1938,09,5.95,2.28,IA
193810,1938,10,0.85,-1.44,IA
193811,1938,11,2.7,0.95,IA
193812,1938,12,0.69,-0.42,IA
193901,1939,01,0.86,-0.12,IA
193902,1939,02,1.77,0.75,IA
193903,1939,03,1.63,-0.33,IA
193904,1939,04,2,-0.94,IA
193905,1939,05,2.04,-2.01,IA
193906,1939,06,4.92,0.29,IA
193907,1939,07,3.2,-0.66,IA
193908,1939,08,4.67,0.83,IA
193909,1939,09,0.84,-2.83,IA
193910,1939,10,1.48,-0.81,IA
193911,1939,11,0.49,-1.26,IA
193912,1939,12,0.6,-0.51,IA
194001,1940,01,0.81,-0.17,IA
194002,1940,02,1.11,0.09,IA
