Top5_LabID,SiteID,StateID,Latitude,Longitude,CollDate,LandCover1,LandCover2,Top5_Depth,Top5_Pb
C-313010,11099,UT,38.2374,-111.9575,06/26/08,Shrubland,Shrubland,0-5,22.8
C-312943,11311,UT,37.6529,-111.9889,07/04/08,Shrubland,Shrubland,0-5,14.9
C-312971,11323,UT,40.9234,-110.1107,06/15/08,Shrubland,Shrubland,0-5,9.9
C-312945,11515,UT,39.9406,-109.1695,06/16/08,Shrubland,Shrubland,0-5,20.5
C-313022,11579,UT,39.7406,-111.5094,06/19/08,Shrubland,Shrubland,0-5,15.8
C-313055,11675,UT,38.8675,-110.21,06/28/08,Barren,Bare Rock/Sand/Clay,0-5,6.5
C-312983,11835,UT,41.2664,-112.1401,06/10/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,14.1
C-312939,11867,UT,39.6774,-111.2573,06/19/08,Forested Upland,Mixed Forest,0-5,12.3
C-312916,12027,UT,40.8705,-112.9939,06/12/08,Shrubland,Shrubland,0-5,19.6
C-312919,12123,UT,38.275,-111.0807,06/28/08,Shrubland,Shrubland,0-5,11.4
C-313062,12251,UT,37.266,-109.6755,07/01/08,Shrubland,Shrubland,0-5,7
C-312927,12255,UT,38.5996,-112.654,06/24/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,24.7
C-312986,12331,UT,37.278,-109.3793,07/01/08,Shrubland,Shrubland,0-5,13.4
C-313066,12335,UT,38.5268,-112.8486,06/25/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,22.9
C-313033,12431,UT,41.8758,-113.0609,06/11/08,Shrubland,Shrubland,0-5,18.1
C-312991,12443,UT,37.5411,-111.6405,07/04/08,Shrubland,Shrubland,0-5,10.9
C-313007,12591,UT,37.5477,-112.909,07/05/08,Forested Upland,Deciduous Forest,0-5,14.7
C-312913,12603,UT,40.1557,-110.4057,06/18/08,Shrubland,Shrubland,0-5,14.9
C-312961,12699,UT,38.5757,-110.4323,06/28/08,Shrubland,Shrubland,0-5,6.4
C-313023,12859,UT,40.6139,-112.0324,06/14/08,Shrubland,Shrubland,0-5,66.1
C-312984,13051,UT,39.8325,-113.4793,06/20/08,Shrubland,Shrubland,0-5,15.6
C-313040,13115,UT,41.4958,-111.1105,06/09/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,23.4
C-313049,13147,UT,38.5551,-111.3457,06/27/08,Shrubland,Shrubland,0-5,10.3
C-350618,188,VA,39.1325,-78.1369,07/05/10,Forested Upland,Deciduous Forest,0-5,43.4
C-350619,220,VA,36.6213,-80.9092,10/28/10,Planted/Cultivated,Pasture/Hay,0-5,47.5
C-350620,412,VA,37.289,-78.5204,10/28/10,Forested Upland,Deciduous Forest,0-5,18.6
C-350621,476,VA,36.7516,-81.289,05/30/10,Forested Upland,Evergreen Forest,0-5,27.4
C-364317,732,VA,37.4717,-79.3258,07/13/11,Forested Upland,Deciduous Forest,0-5,38.1
C-350623,924,VA,36.8611,-76.8535,11/03/10,Forested Upland,Mixed Forest,0-5,15.3
C-350624,940,VA,36.9221,-82.537,05/31/10,Forested Upland,Deciduous Forest,0-5,9.9
C-350625,1212,VA,38.6631,-78.1492,05/26/10,Planted/Cultivated,Pasture/Hay,0-5,32.1
C-350626,1244,VA,36.7777,-79.7125,10/28/10,Forested Upland,Deciduous Forest,0-5,51.9
C-350627,1724,VA,37.7961,-76.4342,11/04/10,Forested Upland,Deciduous Forest,0-5,17.4
C-350628,1948,VA,37.5955,-77.6244,11/15/10,Forested Upland,Mixed Forest,0-5,22.1
C-350629,2204,VA,37.424,-77.8749,11/15/10,Forested Upland,Deciduous Forest,0-5,20.7
C-350630,2236,VA,38.1719,-77.6936,11/05/10,Forested Upland,Mixed Forest,0-5,23
C-350632,2268,VA,37.2829,-82.0017,06/01/10,Forested Upland,Deciduous Forest,0-5,23.7
C-350633,2732,VA,37.0812,-82.5601,05/31/10,Forested Upland,Deciduous Forest,0-5,33.3
C-350634,2748,VA,38.0045,-76.9432,11/04/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,9.9
C-350635,2780,VA,37.9799,-79.4946,05/27/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,17.9
C-350636,2972,VA,37.1363,-76.7688,11/03/10,Forested Upland,Mixed Forest,0-5,10.8
C-350637,3228,VA,38.1827,-79.0993,05/31/10,Planted/Cultivated,Pasture/Hay,0-5,31.8
C-350638,4020,VA,36.782,-75.9763,11/03/10,Developed,High Intensity Residential,0-5,13.5
C-350639,4284,VA,38.7766,-78.4705,05/26/10,Forested Upland,Mixed Forest,0-5,87.3
C-364318,4508,VA,36.8759,-78.3365,07/14/11,Forested Upland,Evergreen Forest,0-5,16.8
C-350593,4828,VA,37.2667,-79.7274,05/28/10,Forested Upland,Deciduous Forest,0-5,23.1
C-350594,5020,VA,37.1016,-77.0159,11/03/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,25.5
C-350595,5308,VA,38.88,-77.6883,11/18/10,Forested Upland,Deciduous Forest,0-5,51.1
C-350596,5340,VA,36.9575,-80.1487,05/29/10,Planted/Cultivated,Pasture/Hay,0-5,56.8
C-350597,5820,VA,37.7525,-76.8468,11/05/10,Forested Upland,Mixed Forest,0-5,23
C-350598,6044,VA,37.7692,-77.0816,11/05/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,9.9
C-350599,6300,VA,37.1472,-78.7496,10/28/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,10.2
C-350601,6332,VA,38.2704,-77.7974,11/03/10,Forested Upland,Deciduous Forest,0-5,53.3
C-350602,6364,VA,36.6685,-82.3442,05/30/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,19.3
C-364319,6556,VA,37.0674,-79.4546,07/13/11,Forested Upland,Mixed Forest,0-5,29.4
C-350603,6780,VA,38.2761,-79.1973,05/27/10,Forested Upland,Mixed Forest,0-5,35.5
C-350604,6812,VA,36.6406,-78.03,10/29/10,Forested Upland,Mixed Forest,0-5,23.8
C-350605,6844,VA,38.7092,-77.2781,05/25/10,Forested Upland,Deciduous Forest,0-5,35.2
C-350606,6876,VA,38.0603,-79.5412,05/27/10,Forested Upland,Mixed Forest,0-5,9.8
C-350607,7068,VA,36.8547,-80.4967,05/30/10,Developed,Low Intensity Residential,0-5,26.5
C-350609,7324,VA,37.8662,-79.1468,05/28/10,Forested Upland,Mixed Forest,0-5,34.5
C-350610,7836,VA,36.8189,-77.3606,11/03/10,Forested Upland,Mixed Forest,0-5,18.4
C-350611,8060,VA,38.6218,-78.4899,05/26/10,Planted/Cultivated,Pasture/Hay,0-5,13.1
C-350612,8116,VA,37.4187,-75.917,11/04/10,Forested Upland,Mixed Forest,0-5,17
C-350613,8380,VA,39.0593,-78.5159,07/05/10,Forested Upland,Mixed Forest,0-5,44.5
C-350614,8412,VA,36.5989,-80.6924,10/28/10,Planted/Cultivated,Pasture/Hay,0-5,21.1
C-350615,8604,VA,37.3801,-78.1638,11/15/10,Forested Upland,Evergreen Forest,0-5,13.8
C-350568,8924,VA,37.5911,-79.7246,05/28/10,Forested Upland,Mixed Forest,0-5,81.7
C-350569,8948,VA,37.9258,-75.6325,11/04/10,Forested Upland,Evergreen Forest,0-5,19
C-350571,9116,VA,36.812,-76.7369,11/03/10,Forested Upland,Mixed Forest,0-5,12.3
C-350572,9372,VA,37.9708,-77.9308,11/15/10,Forested Upland,Deciduous Forest,0-5,34.7
C-350573,9404,VA,38.1925,-78.0786,11/05/10,Forested Upland,Evergreen Forest,0-5,14.6
C-350574,9436,VA,37.3306,-82.2145,06/01/10,Forested Upland,Deciduous Forest,0-5,27.6
C-350575,9628,VA,36.735,-78.7662,10/28/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,26.6
C-350576,9916,VA,38.0901,-77.4293,11/05/10,Forested Upland,Mixed Forest,0-5,14.4
C-350577,10140,VA,37.5676,-76.6727,11/04/10,Forested Upland,Mixed Forest,0-5,12.7
C-364320,10396,VA,37.2582,-78.657,07/13/11,Herbaceous Upland,Grasslands/Herbaceous,0-5,18.4
C-350578,10460,VA,36.8453,-82.4702,05/31/10,Forested Upland,Deciduous Forest,0-5,29.7
C-350580,10652,VA,36.6791,-78.8306,10/28/10,Forested Upland,Deciduous Forest,0-5,38
C-350581,10684,VA,39.2693,-78.2193,07/05/10,Developed,Low Intensity Residential,0-5,24.5
C-350582,10908,VA,36.564,-77.638,10/29/10,Forested Upland,Mixed Forest,0-5,11.3
C-350583,11164,VA,37.1961,-80.3241,05/29/10,Forested Upland,Deciduous Forest,0-5,56.1
C-350584,11420,VA,37.6972,-78.8236,10/27/10,Forested Upland,Deciduous Forest,0-5,28
C-350585,11484,VA,36.8519,-81.0917,05/30/10,Planted/Cultivated,Pasture/Hay,0-5,40.9
C-350586,11932,VA,36.8522,-77.9638,10/29/10,Planted/Cultivated,Pasture/Hay,0-5,30.7
C-350587,12156,VA,38.6675,-78.6615,05/27/10,Developed,Low Intensity Residential,0-5,30.7
C-350588,12476,VA,38.7947,-77.5736,05/25/10,Forested Upland,Mixed Forest,0-5,75.3
C-350589,12508,VA,37.0986,-79.6944,05/29/10,Forested Upland,Deciduous Forest,0-5,32.7
C-350590,13212,VA,37.4479,-77.4066,11/15/10,Forested Upland,Deciduous Forest,0-5,44.6
C-300318,809,VT,44.5668,-73.0246,09/14/07,Planted/Cultivated,Pasture/Hay,0-5,25.3
C-300121,873,VT,43.6144,-73.0982,07/16/07,Forested Upland,Deciduous Forest,0-5,25.4
C-300352,2345,VT,44.4498,-71.6768,09/15/07,Forested Upland,Mixed Forest,0-5,40.8
C-300362,2601,VT,44.5104,-71.6749,09/15/07,Forested Upland,Mixed Forest,0-5,68.6
C-300106,2665,VT,43.4081,-72.9892,07/15/07,Forested Upland,Deciduous Forest,0-5,31.6
C-300330,3625,VT,45.0073,-73.0834,09/15/07,Forested Upland,Deciduous Forest,0-5,15.9
C-300329,4905,VT,44.0256,-72.8323,09/15/07,Forested Upland,Deciduous Forest,0-5,53.2
C-300363,5665,VT,44.8661,-73.302,09/14/07,Forested Upland,Mixed Forest,0-5,11.8
C-300319,6697,VT,44.7595,-71.7138,09/14/07,Forested Upland,Mixed Forest,0-5,64
C-300085,6761,VT,42.9623,-73.154,07/11/07,Forested Upland,Mixed Forest,0-5,31.4
C-300374,7721,VT,44.2764,-72.6186,09/15/07,Forested Upland,Mixed Forest,0-5,12.6
C-300331,7785,VT,43.736,-72.3225,09/15/07,Planted/Cultivated,Pasture/Hay,0-5,31.7
C-300379,9769,VT,44.9286,-72.2772,09/14/07,Planted/Cultivated,Pasture/Hay,0-5,32.2
C-300358,10857,VT,43.8333,-72.5082,09/15/07,Forested Upland,Mixed Forest,0-5,62.5
C-300136,11369,VT,42.7983,-72.7769,07/11/07,Forested Upland,Deciduous Forest,0-5,42.2
C-353881,142,WA,47.4609,-119.874,07/18/10,Shrubland,Shrubland,0-5,11.8
C-353882,302,WA,48.3869,-120.181,07/20/10,Shrubland,Shrubland,0-5,10.9
C-353883,398,WA,46.5567,-120.5736,06/21/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,13.9
C-353884,654,WA,46.6636,-118.2267,06/12/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,14.9
C-353885,698,WA,47.1711,-123.1226,07/23/10,Developed,Low Intensity Residential,0-5,57.8
C-353886,990,WA,48.8487,-118.9846,06/16/10,Forested Upland,Evergreen Forest,0-5,17.4
C-353887,1166,WA,47.7705,-120.9276,07/18/10,Forested Upland,Evergreen Forest,0-5,14.7
C-353889,1274,WA,45.83,-121.0832,06/22/10,Forested Upland,Mixed Forest,0-5,11.4
C-353890,1422,WA,46.4538,-119.0137,06/12/10,Shrubland,Shrubland,0-5,17.5
C-353891,1678,WA,47.3329,-118.4867,06/18/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,14.1
C-353892,1722,WA,46.52,-121.6709,06/21/10,Forested Upland,Mixed Forest,0-5,6.1
C-353893,1822,WA,47.6905,-122.9015,07/22/10,Forested Upland,Mixed Forest,0-5,9.1
C-353894,2190,WA,47.0566,-119.0302,06/19/10,Planted/Cultivated,Small Grains,0-5,15.8
C-353895,2334,WA,47.9525,-124.1985,07/23/10,Forested Upland,Mixed Forest,0-5,7.7
C-353896,2350,WA,48.6564,-120.5789,07/20/10,Forested Upland,Evergreen Forest,0-5,9.1
C-353897,2382,WA,47.4422,-117.368,06/12/10,Planted/Cultivated,Small Grains,0-5,23.5
C-353899,2446,WA,46.1379,-117.8107,06/11/10,Forested Upland,Mixed Forest,0-5,63.3
C-353900,2490,WA,46.6455,-123.6614,07/23/10,Developed,Low Intensity Residential,0-5,17.6
C-353901,2638,WA,46.1877,-117.0786,06/10/10,Developed,Low Intensity Residential,0-5,22.3
C-353902,2702,WA,48.1253,-118.232,06/15/10,Forested Upland,Evergreen Forest,0-5,26.3
C-353903,2746,WA,47.5588,-122.0629,07/22/10,Forested Upland,Mixed Forest,0-5,20.4
C-353904,2782,WA,48.5573,-118.7799,06/16/10,Forested Upland,Evergreen Forest,0-5,16.1
C-353905,2846,WA,48.3409,-122.2894,07/21/10,Forested Upland,Mixed Forest,0-5,16.7
C-353906,3358,WA,48.1137,-124.2599,07/23/10,Forested Upland,Evergreen Forest,0-5,10.5
C-353907,3406,WA,48.3417,-117.2422,06/14/10,Forested Upland,Evergreen Forest,0-5,24.5
C-353910,3470,WA,46.0789,-117.8913,06/11/10,Forested Upland,Evergreen Forest,0-5,16.5
C-354245,3514,WA,46.2865,-122.7227,07/14/10,Forested Upland,Mixed Forest,0-5,8.1
C-353911,3726,WA,47.7871,-118.786,06/15/10,Planted/Cultivated,Fallow,0-5,15.5
C-353912,3770,WA,46.6917,-121.0757,06/21/10,Forested Upland,Evergreen Forest,0-5,10.3
C-353913,3806,WA,48.6406,-118.8764,06/15/10,Forested Upland,Evergreen Forest,0-5,18.4
C-353914,3918,WA,46.8275,-119.896,06/19/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,13.3
C-353915,4026,WA,46.539,-120.4793,06/21/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,13.2
C-353916,4238,WA,47.9558,-119.5036,06/15/10,Shrubland,Shrubland,0-5,14.8
C-353917,4398,WA,48.5554,-119.7516,06/16/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,12.3
C-353919,4494,WA,46.3346,-120.1951,06/19/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,11.7
C-353920,4750,WA,46.8409,-118.3403,06/12/10,Planted/Cultivated,Pasture/Hay,0-5,13.9
C-353921,4794,WA,46.915,-122.9088,07/14/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,22.2
C-353922,4894,WA,47.9807,-121.9147,07/22/10,Developed,Low Intensity Residential,0-5,42.1
C-353923,5086,WA,48.8134,-119.5346,06/16/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,14.9
C-353924,5262,WA,47.4529,-119.253,06/18/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,15.6
C-353925,5342,WA,48.436,-117.195,06/14/10,Forested Upland,Evergreen Forest,0-5,24.5
C-353926,5370,WA,46.0734,-121.599,06/22/10,Forested Upland,Mixed Forest,0-5,8.1
C-353928,5406,WA,47.4644,-123.2198,07/22/10,Forested Upland,Mixed Forest,0-5,9.5
C-353929,5422,WA,48.652,-120.4977,07/20/10,Forested Upland,Evergreen Forest,0-5,14.7
C-353930,5518,WA,46.742,-119.4285,06/19/10,Shrubland,Shrubland,0-5,35.7
C-353931,5774,WA,47.5049,-118.5572,06/18/10,Shrubland,Shrubland,0-5,14.5
C-353932,5818,WA,47.5211,-121.9288,07/22/10,Developed,Low Intensity Residential,0-5,31.6
C-353933,5918,WA,47.7632,-122.2079,07/22/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,97.1
C-353934,6074,WA,46.0392,-122.856,07/13/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,44.5
C-353935,6110,WA,48.6065,-121.3984,07/20/10,Forested Upland,Evergreen Forest,0-5,17.5
C-353978,6430,WA,47.9977,-123.3223,07/23/10,Forested Upland,Evergreen Forest,0-5,8.6
C-353979,6446,WA,48.6613,-121.239,07/20/10,Forested Upland,Mixed Forest,0-5,23.2
C-353980,6478,WA,47.5321,-117.2522,06/14/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,19.3
C-353981,6542,WA,46.5257,-117.7661,06/11/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,14.9
C-353982,6586,WA,46.7638,-122.8125,07/14/10,Developed,Low Intensity Residential,0-5,16.1
C-353984,6798,WA,47.1207,-117.9805,06/18/10,Planted/Cultivated,Small Grains,0-5,20
C-353985,6842,WA,47.1976,-121.875,07/16/10,Forested Upland,Mixed Forest,0-5,22.2
C-353986,6942,WA,48.6773,-122.2837,07/20/10,Developed,Low Intensity Residential,0-5,13.5
C-353987,7214,WA,48.2143,-120.2065,07/20/10,Forested Upland,Evergreen Forest,0-5,12.8
C-353988,7310,WA,46.3207,-119.0711,06/12/10,Planted/Cultivated,Pasture/Hay,0-5,12.6
C-353989,7454,WA,47.96,-124.283,07/23/10,Forested Upland,Mixed Forest,0-5,10.3
C-353990,7502,WA,47.8952,-117.1234,06/14/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,28.8
C-353991,7566,WA,46.3298,-118.7072,06/11/10,Planted/Cultivated,Row Crops,0-5,12.1
C-353992,7610,WA,46.8989,-123.9962,07/23/10,Forested Upland,Deciduous Forest,0-5,40.6
C-353993,7822,WA,47.9009,-118.3062,06/15/10,Forested Upland,Evergreen Forest,0-5,26.1
C-353995,7866,WA,47.0336,-121.2299,07/16/10,Forested Upland,Evergreen Forest,0-5,10.2
C-353996,7902,WA,47.9346,-118.937,06/15/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,15.7
C-353997,8014,WA,47.015,-120.7162,07/16/10,Forested Upland,Mixed Forest,0-5,2450
C-353998,8122,WA,46.1055,-121.6042,06/22/10,Forested Upland,Evergreen Forest,0-5,84.1
C-353999,8334,WA,47.3742,-120.6514,07/18/10,Forested Upland,Mixed Forest,0-5,120
C-354000,8494,WA,48.1011,-119.6767,06/15/10,Shrubland,Shrubland,0-5,27.3
C-354001,8590,WA,46.3802,-119.4357,06/19/10,Shrubland,Shrubland,0-5,15.5
C-354002,8782,WA,47.0357,-117.2839,06/12/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,16.4
C-354003,8846,WA,46.6731,-118.8518,06/12/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,13.6
C-353949,8890,WA,46.6063,-122.459,07/14/10,Forested Upland,Evergreen Forest,0-5,10.9
C-354004,8990,WA,47.8453,-121.5052,07/22/10,Forested Upland,Mixed Forest,0-5,19.9
C-353950,9358,WA,47.1248,-119.898,06/19/10,Shrubland,Shrubland,0-5,14.8
C-353951,9438,WA,48.9349,-117.3165,06/14/10,Forested Upland,Evergreen Forest,0-5,59.5
C-353952,9466,WA,46.3164,-121.8316,06/22/10,Forested Upland,Evergreen Forest,0-5,17.1
C-353953,9502,WA,47.7386,-123.0724,07/22/10,Forested Upland,Mixed Forest,0-5,10
C-353954,9518,WA,48.5572,-120.3281,07/20/10,Forested Upland,Evergreen Forest,0-5,9.1
C-353955,9614,WA,46.3225,-117.0436,06/10/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,15.8
C-353956,9870,WA,48.0395,-118.3532,06/15/10,Forested Upland,Evergreen Forest,0-5,21.6
C-353958,9914,WA,47.153,-121.701,07/16/10,Forested Upland,Mixed Forest,0-5,21.2
C-353959,9950,WA,48.4752,-117.7275,06/14/10,Forested Upland,Evergreen Forest,0-5,23.2
C-353960,10014,WA,48.2593,-121.7082,07/21/10,Forested Upland,Mixed Forest,0-5,9.1
C-353961,10170,WA,46.0159,-122.7338,07/13/10,Forested Upland,Mixed Forest,0-5,7
C-353962,10382,WA,45.9632,-120.4338,06/22/10,Shrubland,Shrubland,0-5,10.2
C-353963,10526,WA,47.5433,-124.2195,07/23/10,Forested Upland,Evergreen Forest,0-5,12.7
C-353964,10638,WA,46.8307,-117.3298,06/12/10,Planted/Cultivated,Pasture/Hay,0-5,13.8
C-353965,10682,WA,46.6865,-123.1211,07/14/10,Planted/Cultivated,Pasture/Hay,0-5,14.6
C-353966,10830,WA,46.4991,-117.0799,06/12/10,Planted/Cultivated,Pasture/Hay,0-5,513
C-353968,10894,WA,47.6288,-117.7387,06/14/10,Planted/Cultivated,Small Grains,0-5,18.9
C-353969,10938,WA,47.193,-122.4554,07/16/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,30
C-353970,11038,WA,48.0767,-122.7914,07/22/10,Forested Upland,Evergreen Forest,0-5,18.7
C-353971,11310,WA,47.8739,-120.8696,07/18/10,Forested Upland,Mixed Forest,0-5,12.9
C-353972,11662,WA,46.1938,-118.2678,06/11/10,Planted/Cultivated,Pasture/Hay,0-5,22
C-353973,11706,WA,47.231,-123.925,07/23/10,Developed,Low Intensity Residential,0-5,9.6
C-353974,11918,WA,47.5395,-119.1589,06/18/10,Planted/Cultivated,Pasture/Hay,0-5,18.6
C-353975,11998,WA,48.6045,-119.5121,06/16/10,Developed,Low Intensity Residential,0-5,29.3
C-353938,12110,WA,47.2291,-120.0119,07/18/10,Shrubland,Shrubland,0-5,15.2
C-353939,12218,WA,46.3767,-120.346,06/22/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,18.1
C-353940,12430,WA,47.8748,-120.2622,07/20/10,Forested Upland,Mixed Forest,0-5,9.7
C-353941,12538,WA,45.9545,-120.6654,06/22/10,Forested Upland,Mixed Forest,0-5,13
C-353943,12590,WA,48.7372,-119.6685,06/16/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,12.2
C-353944,12686,WA,46.6923,-119.6836,06/19/10,Shrubland,Shrubland,0-5,10.8
C-353945,12942,WA,47.4143,-118.9835,06/18/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,219
C-353946,12986,WA,46.4945,-122.0168,06/21/10,Forested Upland,Mixed Forest,0-5,10.2
C-353947,13086,WA,48.0885,-121.2984,07/21/10,Forested Upland,Mixed Forest,0-5,7.8
C-354976,56,WI,43.7174,-88.3624,08/27/10,Planted/Cultivated,Row Crops,0-5,18
C-354977,181,WI,46.9465,-90.8883,08/29/10,Forested Upland,Mixed Forest,0-5,7.2
C-354978,309,WI,45.7537,-91.5581,08/28/10,Forested Upland,Deciduous Forest,0-5,10.1
C-354979,312,WI,44.3508,-89.4237,06/09/10,Planted/Cultivated,Row Crops,0-5,15
C-354980,373,WI,45.4776,-89.7925,08/22/10,Forested Upland,Mixed Forest,0-5,16.4
C-354981,565,WI,45.2339,-92.556,06/03/10,Planted/Cultivated,Row Crops,0-5,21.7
C-354983,629,WI,45.1196,-88.373,08/21/10,Forested Upland,Mixed Forest,0-5,13.9
C-354984,821,WI,46.32,-91.0904,08/29/10,Forested Upland,Mixed Forest,0-5,10.7
C-354985,1080,WI,43.7564,-87.9858,08/27/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,24.8
C-354986,1333,WI,45.5902,-90.6309,08/24/10,Forested Upland,Mixed Forest,0-5,24.4
C-354987,1336,WI,43.4672,-90.2398,08/25/10,Planted/Cultivated,Pasture/Hay,0-5,10.3
C-354988,1397,WI,45.0808,-90.1186,06/10/10,Planted/Cultivated,Pasture/Hay,0-5,15.8
C-354989,1640,WI,43.9282,-91.26,08/26/10,Forested Upland,Deciduous Forest,0-5,154
C-354990,2024,WI,43.1894,-89.6355,08/24/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,22.3
C-354991,2357,WI,45.0283,-90.5239,06/10/10,Planted/Cultivated,Row Crops,0-5,18.5
C-354993,2360,WI,44.0263,-90.2496,08/26/10,Forested Upland,Deciduous Forest,0-5,9.8
C-354994,2408,WI,43.1906,-90.505,08/25/10,Forested Upland,Evergreen Forest,0-5,14.5
C-354995,2421,WI,44.5314,-88.8543,06/09/10,Planted/Cultivated,Row Crops,0-5,13.3
C-354996,2613,WI,45.585,-92.2372,08/25/10,Developed,Low Intensity Residential,0-5,14.9
C-354997,2664,WI,43.5394,-90.9666,08/25/10,Forested Upland,Deciduous Forest,0-5,30.1
C-354998,2869,WI,46.0836,-89.9895,08/24/10,Forested Upland,Mixed Forest,0-5,16.7
C-354999,3048,WI,43.3009,-90.2088,08/25/10,Planted/Cultivated,Row Crops,0-5,12.1
C-355000,3128,WI,42.7426,-88.4,08/24/10,Planted/Cultivated,Row Crops,0-5,19.4
C-355001,3189,WI,45.348,-88.5532,08/23/10,Forested Upland,Mixed Forest,0-5,16.5
C-355002,3384,WI,43.4209,-88.9448,08/28/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,17.3
C-355005,3445,WI,44.5301,-87.7226,06/07/10,Planted/Cultivated,Pasture/Hay,0-5,17.6
C-355006,3637,WI,46.5055,-90.8328,08/29/10,Forested Upland,Mixed Forest,0-5,21.7
C-355007,3688,WI,44.3444,-90.4216,08/26/10,Forested Upland,Mixed Forest,0-5,9.1
C-355008,3893,WI,45.9829,-88.6762,08/23/10,Forested Upland,Evergreen Forest,0-5,13.5
C-355010,4072,WI,42.7492,-90.2205,08/24/10,Forested Upland,Deciduous Forest,0-5,46.8
C-355011,4152,WI,43.6029,-88.6209,08/27/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,16.2
C-355012,4405,WI,45.4498,-91.5243,08/24/10,Planted/Cultivated,Pasture/Hay,0-5,16.9
C-355013,4408,WI,44.1429,-88.9259,08/27/10,Forested Upland,Deciduous Forest,0-5,22.6
C-355014,4469,WI,45.475,-89.2807,08/22/10,Forested Upland,Mixed Forest,0-5,13.5
C-355015,4661,WI,44.7976,-92.6451,06/03/10,Planted/Cultivated,Pasture/Hay,0-5,15.6
C-355016,4917,WI,46.3116,-91.5797,08/29/10,Forested Upland,Evergreen Forest,0-5,16.2
C-355017,5176,WI,44.007,-88.5546,08/27/10,Planted/Cultivated,Urban/Recreational Grasses,0-5,37.5
C-355018,5429,WI,44.9431,-91.7016,06/03/10,Planted/Cultivated,Row Crops,0-5,8.6
C-355019,5432,WI,43.4279,-89.7266,08/25/10,Forested Upland,Deciduous Forest,0-5,67.2
C-355020,5493,WI,44.5329,-90.0417,06/10/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,23.6
C-355021,5685,WI,45.609,-91.8091,08/28/10,Forested Upland,Evergreen Forest,0-5,10
C-355022,5736,WI,44.6106,-91.5946,06/03/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,11.3
C-355023,6120,WI,42.9133,-89.153,08/24/10,Planted/Cultivated,Row Crops,0-5,23.7
C-355025,6197,WI,46.6093,-91.8925,08/29/10,Forested Upland,Mixed Forest,0-5,17.2
C-355026,6453,WI,44.9085,-90.9028,08/25/10,Forested Upland,Mixed Forest,0-5,23.6
C-355027,6456,WI,44.1202,-89.8166,08/27/10,Forested Upland,Evergreen Forest,0-5,15.3
C-355028,6504,WI,43.0858,-90.6809,08/25/10,Forested Upland,Mixed Forest,0-5,29.5
C-355029,6517,WI,44.5474,-88.3689,06/07/10,Planted/Cultivated,Row Crops,0-5,13.2
C-355030,6709,WI,46.3653,-90.6472,08/29/10,Forested Upland,Mixed Forest,0-5,15.5
C-355031,6760,WI,43.7362,-91.0012,08/26/10,Herbaceous Upland,Grasslands/Herbaceous,0-5,27.4
C-355034,6965,WI,45.9295,-89.3253,08/23/10,Developed,Low Intensity Residential,0-5,15.6
C-355035,7144,WI,43.0228,-89.8494,08/24/10,Forested Upland,Deciduous Forest,0-5,29.1
C-355036,7224,WI,43.0336,-88.6707,08/24/10,Planted/Cultivated,Row Crops,0-5,26.1
C-355037,7285,WI,45.3175,-89.2612,08/22/10,Forested Upland,Mixed Forest,0-5,20.5
